TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
58523TTRTL62401	1313211496652	N982	ZINC COMPOUNDS	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Zinc is a trace metal present in coal. Metals cannot be destroyed; thus source reduction is not possible for this element.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496649	N770	VANADIUM COMPOUNDS	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Vanadium is a trace metal present in coal. Metals cannot be destroyed; thus, source reduction is not possible for this element.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496548	N040	BARIUM COMPOUNDS	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Barium is a trace element found in coal. As a metal it cannot be destroyed, thus source reduction of this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496551	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Chromium is a trace element found in coal. As a metal it cannot be destroyed, thus source reduction of this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496536	N020	ARSENIC COMPOUNDS	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Arsenic is a trace element found in coal. As a semi-metal it cannot be destroyed, thus source reduction of this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496601	N450	MANGANESE COMPOUNDS	TRI	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Manganese is a trace element found in coal. Elements cannot be destroyed; thus, source reduction of this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496625	N458	MERCURY COMPOUNDS	PBT	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Mercury is a trace element found in coal. Elements cannot be destroyed; thus, source reduction of this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58523TTRTL62401	1313211496599	N420	LEAD COMPOUNDS	PBT	2013	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339			YES	NO	NO	NO								221112						47.2217	-101.8139	839346376								OTTER TAIL CORP	006961353	|SRNA:Lead is a trace metal found in coal. Metals cannot be destroyed, thus source reduction for this element is not possible.	NO	SHOFF@OTPCO.COM			YES	 	
58530MLTNR34012	1313211214794	N458	MERCURY COMPOUNDS	PBT	2013	MINNKOTA POWER COOPERATIVE INC MILTON R YOUNG STATION	3401 24TH ST SW	CENTER	OLIVER	ND	585300127			YES	NO	NO	NO								221112						47.0664	-101.2139	006998082								MINNKOTA POWER COOPERATIVE INC	006998082	Addition of a halide oxidizer to reduce mercury being emitted.	NO	JGRAVES@MINNKOTA.COM			YES	 	
58075PRGLD18049	1313211445186	007782505	CHLORINE	TRI	2013	CARGILL INC WET CORN MILLING - WAHPETON	18049 COUNTY RD 8 E	WAHPETON	RICHLAND	ND	58075			YES	NO	NO	NO								311221						46.3504	-96.641386	006249189								CARGILL INC		We approved an alternative chemical that may eventually replace chorine.  At this time we plan to continue to use chlorine.|SRNA:we approved a different chemical to potentially replace chlorine this year.	NO	JASON_STEVENS@CARGILL.COM			NO	 	
