TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
02905CHMPK167MI	1313211800634	000075092	DICHLOROMETHANE	TRI	2013	SAFETY-KLEEN SYSTEMS INC	167 MILL ST	CRANSTON	PROVIDENCE	RI	02905			YES	NO	NO	NO								562211	562119	562112	325998	562219		41.765944	-71.413515	051060408								SAFETY-KLEEN HOLDCO INC	053976551	Dichloromethane is no longer recovered onsite at the facility.	NO	ANTONIO.BOIANO@SAFETY-KLEEN.COM			NO	 	
02905CHMPK167MI	1313211800685	000127184	TETRACHLOROETHYLENE	TRI	2013	SAFETY-KLEEN SYSTEMS INC	167 MILL ST	CRANSTON	PROVIDENCE	RI	02905			YES	NO	NO	NO								562211	562119	562112	325998	562219		41.765944	-71.413515	051060408								SAFETY-KLEEN HOLDCO INC	053976551	Tetrachloroethylene recovery is no longer being done at the facility.	NO	ANTONIO.BOIANO@SAFETY-KLEEN.COM			NO	 	
02905CHMPK167MI	1313211800697	000079016	TRICHLOROETHYLENE	TRI	2013	SAFETY-KLEEN SYSTEMS INC	167 MILL ST	CRANSTON	PROVIDENCE	RI	02905			YES	NO	NO	NO								562211	562119	562112	325998	562219		41.765944	-71.413515	051060408								SAFETY-KLEEN HOLDCO INC	053976551	TCE is no longer recovered at the facility.	NO	ANTONIO.BOIANO@SAFETY-KLEEN.COM			NO	 	
02809PTCCR51BAL	1313211301748	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	COVALENCE ADHESIVES	51 BALLOU BLVD	BRISTOL	BRISTOL	RI	02809			YES	NO	NO	NO								322222	322220					41.702574	-71.26925	117208335								BERRY PLASTICS CORP	623327731	|PRAI:2013 Input = 17,834 Lbs2012 Input = approx. 26,461 lbs|TOTRL:Reduced due to increased oxidizer destruction efficiency|TARL:Reduced due to increased oxidizer destruction efficiency	NO	DOUGFITZGERALD@BERRYPLASTICS.COM			NO	 	
02809PTCCR51BAL	1313211301736	000108883	TOLUENE	TRI	2013	COVALENCE ADHESIVES	51 BALLOU BLVD	BRISTOL	BRISTOL	RI	02809			YES	NO	NO	NO								322222	322220					41.702574	-71.26925	117208335								BERRY PLASTICS CORP	623327731	|PRAI:2012 est. =98,8532013 Input =101,396|TOTRL:Reduced emissions due to improved oxidizer effciency|TARL:Reduced emissions due to improved oxidizer effciency	NO	DOUGFITZGERALD@BERRYPLASTICS.COM			NO	 	
02861TKNRP505CE	1313211248733	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2013	TEKNOR APEX CO	505 CENTRAL AVE	PAWTUCKET	PROVIDENCE	RI	02861			YES	NO	NO	NO								325991						41.8855	-71.3637	045367968								TEKNOR APEX CO		|TPRL:We are replacing the current material with a non phthalate; this results in a corresponding reduction of waste DEHP.|TOTRL:We are replacing the current material with a non phthalate which results in overall reduction of DEHP emissions.|TARL:We are replacing the current material with a non phthalate; this results in a corresponding reduction of DEHP in air emissions	NO	CRECASINO@TEKNORAPEX.COM			NO	 	
02861TKNRP505CE	1313211248707	N010	ANTIMONY COMPOUNDS	TRI	2013	TEKNOR APEX CO	505 CENTRAL AVE	PAWTUCKET	PROVIDENCE	RI	02861			YES	NO	NO	NO								325991						41.8855	-71.3637	045367968								TEKNOR APEX CO		|TOTRL:Packaging can be added directly to the process - minimizing loss of residual material|TPRL:Packaging can be added directly to the process - minimizing loss of residual material	NO	CRECASINO@TEKNORAPEX.COM			YES	 	
02940FDRLP1139E	1313211210125	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	MAHR FEDERAL INC	1139 EDDY ST	PROVIDENCE	PROVIDENCE	RI	02905			YES	NO	NO	NO								334519						41.795	-71.404286	001205640										Installed new tri-mer fume scrubber permitted by RIDEM.  Emission testing perfomed by ESS Group.	NO	GERRY.LUSSIER@MAHR.COM			YES	 	
02876NTRPR22STE	1313211201241	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2013	DARTEX COATINGS INC	22 STEEL ST	SLATERSVILLE	PROVIDENCE	RI	02876			YES	NO	NO	NO								313320						41.99673	-71.57302											We have encountered no negative results due to the use of recycled DMF in specific coating formulations,We continue to control the use of DMF in cleaning and we recycle as much of it as possible which reduces the amount of DMF being sent out in waste.	NO	SUE.DEASEY@DARTEXUSA.COM			NO	 	
02865CRLCB1CARO	1313211163946	N010	ANTIMONY COMPOUNDS	TRI	2013	GENERAL CABLE INDUSTRIES LLC	3 CAROL DR	LINCOLN	PROVIDENCE	RI	02865			YES	NO	NO	NO								335929						41.922881	-71.480779	827660528								GENERAL CABLE CORP	847914173	|TPRL:Although we successfully lowered our usage of antimony in our high volume product line, we also increased production of two new specialty product lines with high usage of antimony. This skewered our production related releases due to increase start up scrap.	NO	WBRENGEL@GENERALCABLE.COM			YES	 	
