TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
02809PTCCR51BAL	1313211301736	000108883	TOLUENE	TRI	2013	COVALENCE ADHESIVES	51 BALLOU BLVD	BRISTOL	BRISTOL	RI	02809			YES	NO	NO	NO								322222	322220					41.702574	-71.26925	117208335								BERRY PLASTICS CORP	623327731	|W13:Improved maint. of oxidizer and replacement to new oxidizer	NO	DOUGFITZGERALD@BERRYPLASTICS.COM			NO	 	
02861TKNRP505CE	1313211248758	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	TEKNOR APEX CO	505 CENTRAL AVE	PAWTUCKET	PROVIDENCE	RI	02861			YES	NO	NO	NO								325991						41.8855	-71.3637	045367968								TEKNOR APEX CO		|T10:Vendor made an assessment and recommended monitoring equipment that automatically adjusts the equipment for efficiency.	NO	CRECASINO@TEKNORAPEX.COM			NO	 	
02861TKNRP505CE	1313211248745	N420	LEAD COMPOUNDS	PBT	2013	TEKNOR APEX CO	505 CENTRAL AVE	PAWTUCKET	PROVIDENCE	RI	02861			YES	NO	NO	NO								325991						41.8855	-71.3637	045367968								TEKNOR APEX CO		|W81:We have been removing lead raw materials from our compounds. There will always be some because it occurs naturally.	NO	CRECASINO@TEKNORAPEX.COM			YES	 	
02861TKNRP505CE	1313211248733	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2013	TEKNOR APEX CO	505 CENTRAL AVE	PAWTUCKET	PROVIDENCE	RI	02861			YES	NO	NO	NO								325991						41.8855	-71.3637	045367968								TEKNOR APEX CO		|W84:Using a different plasticizer in most formulations and major customer changed plasticizers.	NO	CRECASINO@TEKNORAPEX.COM			NO	 	
02940FDRLP1139E	1313211210125	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	MAHR FEDERAL INC	1139 EDDY ST	PROVIDENCE	PROVIDENCE	RI	02905			YES	NO	NO	NO								334519						41.795	-71.404286	001205640										Installed new Tri Mer Fume Scrubber permitted by RI DEM.  Emmissions testing by ESS Group.	NO	GERRY.LUSSIER@MAHR.COM			YES	 	
02940FDRLP1139E	1313211210137	007439921	LEAD	TRI	2013	MAHR FEDERAL INC	1139 EDDY ST	PROVIDENCE	PROVIDENCE	RI	02905			YES	NO	NO	NO								334519						41.795	-71.404286	001205640										|W58:Replacement of Tri Mer Fume Scrubber with brand new unit.	NO	GERRY.LUSSIER@MAHR.COM			YES	 	
02876NTRPR22STE	1313211201254	000108883	TOLUENE	TRI	2013	DARTEX COATINGS INC	22 STEEL ST	SLATERSVILLE	PROVIDENCE	RI	02876			YES	NO	NO	NO								313320						41.99673	-71.57302											We started a program with Toluene that is similar to the one we began with DMF. We are capturing Toluene used on the line for cleaning and plan on working it off in manufacture of a coating where we would have used virgin Toluene. This is in the lab for testing at the moment, but once it's cleared it will be used on production scale.	NO	SUE.DEASEY@DARTEXUSA.COM			NO	 	
02807BLCKS100OC	1313211210051	007664417	AMMONIA	TRI	2013	BLOCK ISLAND POWER CO	100 OCEAN AVE	BLOCK ISLAND	WASHINGTON	RI	02807			YES	NO	NO	NO								221112						41.173965	-71.562847									BLOCK ISLAND POWER CO		.|W13:Rhode Island Department of /Environmental Management suggested ways to improve record keeping that resulted in closer watch on ammonia emissions.|T06:The primary responsibility for implementing the  suggestions of the RI DEM was assigned to a specific employee.|T07:An inspector from the RI DEM gave instruction to this specified employee.|T04:This employee then headed a team to carry out the changes in record keeping.	NO	CASAZZAA@GMAIL.COM			NO	 	
02813KNYNNMAINS	1313211160229	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	KENYON INDUSTRIES INC	36 SHERMAN AVE	KENYON	WASHINGTON	RI	02836			YES	NO	NO	NO								313311						41.445934	-71.626451	179944194								BROOKWOOD COS INC	360752448	|T01:Burned propane gas in boiler as an alternative to No. 6 fuel oil.	NO	JDONLON@KENYONINDUSTRIES.NET			NO	 	
02813KNYNNMAINS	1313211160167	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	KENYON INDUSTRIES INC	36 SHERMAN AVE	KENYON	WASHINGTON	RI	02836			YES	NO	NO	NO								313311						41.445934	-71.626451	179944194								BROOKWOOD COS INC	360752448	|T01:Burned propane gas in boiler as an alternative to No. 6 fuel oil.	NO	JDONLON@KENYONINDUSTRIES.NET			NO	 	
