TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
48836THRMFONETH	1313211288194	N010	ANTIMONY COMPOUNDS	TRI	2013	ASAHI KASEI PLASTICS NA	900 E VAN RIPER	FOWLERVILLE	LIVINGSTON	MI	48836			YES	NO	NO	NO								325991						42.648232	-84.057404	002935591								ASAHI KASEI CHEMICAL CORP		|SRNA:Customer demands continue to drive the use of this material.  No affordable off set available.	NO	JWMOYER@AKPLASTICS.COM			YES	 	
48836THRMFONETH	1313211288206	N982	ZINC COMPOUNDS	TRI	2013	ASAHI KASEI PLASTICS NA	900 E VAN RIPER	FOWLERVILLE	LIVINGSTON	MI	48836			YES	NO	NO	NO								325991						42.648232	-84.057404	002935591								ASAHI KASEI CHEMICAL CORP		|SRNA:in 2013 encountered damaged packaging from supplier which accounts for most of the landfill issue.  Asahi is limited in the pigments it can use to turn plastics white and maintain their strength.	NO	JWMOYER@AKPLASTICS.COM			YES	 	
49091GRMMN1801S	1313210964351	000071363	N-BUTYL ALCOHOL	TRI	2013	MORGAN OLSON LLC	1801 S NOTTAWA RD	STURGIS	ST JOSEPH	MI	49091			YES	NO	NO	NO								336211						41.782546	-85.418619	135772668								JB POINDEXTER & CO INC	154280655	|T11:Improvement in p-mix equipment for paint ops should reduce the amount of line flush used, which includes n-butyl alcohol.  This may not reduce emissions, but it should reduce the amount of line flush used & ultimately sent offsite as waste.	NO	STEVE.HART@MORGANOLSON.COM			NO	 	
48111WYNDS49350	1313211680792	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680879	N458	MERCURY COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680931	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680905	001336363	POLYCHLORINATED BIPHENYLS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680828	N100	COPPER COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680956	N982	ZINC COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680867	N420	LEAD COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680766	N010	ANTIMONY COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680816	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680893	N495	NICKEL COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680780	001332214	ASBESTOS (FRIABLE)	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680842	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680917	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680830	N230	CERTAIN GLYCOL ETHERS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste TSDF which received various waste from numerous generators.  Treatment includes: microencapsultation, stabiliization, solidification, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutrallizes acids), baghouse (collects particulate with metals), etc. Facility has waste minimization plan that is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680804	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Hazardous Waste Storage, Treatment & Disposal Facility.  Source Reduction is not part of the business model of a TSDF.  Waste is shipped from off-site generators.  Unable to predict the waste that will be received year by year.  Characteristic waste is de-characterized & made less hazardous.  The air pollution control device, regenerative thermal oxidizer, destroys VOCs.  Baghouse collects particulate.  Scrubber neutralizes acids.Hazardous Waste Minimization Plan is updated annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680994	001336363	POLYCHLORINATED BIPHENYLS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal facility and receives various types of waste from numerous generators.  Treatment assigned can include: chemical oxidation, stabilization, solidification, neutralization, microencapsulation, solidifcation, etc.  Source reduction and waste minimization is not in the business model of a hazardous waste TSDF.  Air pollution control equipment include: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acid vapors, baghouse (captures metals attached to particulate).  Waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211681061	N982	ZINC COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is permitted treatment, storage, disposal facility.  Waste Minimization is not part of the business model for a hazardous waste TSDF.  - characteristic waste - non-hazardous after treatment- treatment renders the waste less hazardousThe air pollution control devices include: regenerative thermal oxidizer (destroyed VOCs), scrubber treats acids, baghouse (removes particulate from air).  Any emissions from metals would be captured with particulate in the baghouse.This constituent is from numerous generator waste streams and treated with a variety of treatment methods including: deactivation, neutralization, micro-encapsulation, 10X reduction, stabilization, solidification, etc.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680968	N458	MERCURY COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a treatment storage disposal facility which receives waste from numerous generators and uses various forms of treatment.  Treatment at the facility includes: microencapsulation, solidification, stabilization, chemical oxidation, deactivation, etc. Source reduction and waste minimization are not part of a hazardous waste TSDF business model.  Facility has a waste minimization plan that is reviewed annual.  Facility air pollution control equipment include: regenerative thermal oxidizer (destroys VOCs), baghouse (captures particulate containing metals, scrubber (neutralizes acid), etc.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211681022	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:hazardous waste treatment storage and disposal facilities receive a wide variety of waste from various generators.  Waste Minimization and source reduction is not in the business model for a hazardous waste TSDF.  Characteristic waste streams are treated to be less hazardous.  Listed waste streams are treated to be less hazardous.  The air pollution control devices include: regenerative thermal oxidizer (destroys VOCs), baghouse (captures metals and particulate), scrubber (neutralizes acid vapors), etc.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211681008	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage disposal facility which receives off-site from numberous generators and using various treatment as appropriate.  Source reduction and waste reduction is not in the business model of a hazardous waste TSDF.  Facility has a hazardous waste minimization plan that is updated annually.  The treatment facility air pollution control device includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (captures metals as particulate), etc.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680943	N420	LEAD COMPOUNDS	PBT	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage disposal facility which treats various waste from numerous generators.  Treatment includes: chemical oxidation, microencapsulation, solidification, stabilization, neutralization, etc. Facility air pollution control devices include: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate containing metals).  Source reduction and waste minimization are not part of the hazardous waste TSDF business model.  Facility has waste minimization plan that is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680970	N495	NICKEL COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage disposal facility which receives various waste from numerous generators.  Waste treatment includes: microencapsulation, chemical  oxidation, neutralization, stabilization, solidifcation, etc. Air pollution control device includes: regenerative thermal oxidizers (destoys VOCs), scrubber (neutralizes acids), baghouse (collects particulate containing metals). Source reduction and waste minimization are not in the business model for a TSDF.  Facility has waste minimization plan that is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680778	N010	ANTIMONY COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage and disposal company receiving various waste from numerous generators.  Treatment includes: microencapsulation, stabiliization, solidiifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate with metals), etc. Source reductions and waste minimization is not part of a hazardous waste TSDF business plan.  Facility waste minimization plan is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680929	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a treatment storage disposal facility which takes a variety of waste from numerous generators. Waste management includes: microencapsulation, chemical oxidation, stabilization, solidification, neutralization, etc. Facility air pollution control equipment includes: regenerative thermal oxidizer (distroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate containing metals), etc. Source reduction and waste minimization is not part of a hazardous waste TSDF business plan.  Facility has waste minimization plan that is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			NO	 	
48111WYNDS49350	1313211680881	N100	COPPER COMPOUNDS	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is hazardous waste treatment storage disposal company who received various waste from numerou generators.  Waste treatment includes: microencapsulation, neutralization, stabilization, solidifcation, chemical oxidation, etc. Air pollution control equipment includes: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (collects particulate containing metals), etc. Source reductions and waste minimization is not part the hazardous waste treatment storage disposal facility business plan.  Facility has waste minimization plan which is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211680855	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:Facility is a hazardous waste treatment storage disposal facility and receives various waste streams from numerous generators.  Treatment includes: microencapsulation, neutralization, solidification, stabilization, chemical oxidization, etc. Air pollution control equipment include: regenerative thermal oxidizer (destroys VOCs), scrubber (neutralizes acids), baghouse (captures particulate with metals), etc. Source reduction and waste minimization is not part of a hazardous waste TSDF business plan.  Facility has waste minimization plan that is reviewed annually.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
48111WYNDS49350	1313211681010	007632000	SODIUM NITRITE	TRI	2013	WAYNE DISPOSAL INC	49350 N I-94 SERVICE DR	BELLEVILLE	WAYNE	MI	48111			NO	YES	NO	NO								562211						42.21917	-83.522691	048090633	058972555	MID048090633		MI0056413				EQ HOLDING CO	022528553	|SRNA:hazardous waste treatment storage disposal facility receives waste from numberous generators and uses a variety of treatment methods including: chemical oxidation, neutralization, solidification, stabilization, microencapsulation, etc.  Source reduction and waste minimization are not in the business model of a hazardous waste TSDF.  Characteristic waste is treated to become nonhazardous.  Other waste is treated to render the waste less hazardous.	NO	BOB.DOYLE@EQONLINE.COM			YES	 	
