TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
98033WSTRN8356T	1311209626819	007697372	NITRIC ACID	TRI	2011	WESTERN PNEUMATIC TUBE CO	835-6TH ST S	KIRKLAND	KING	WA	980336759	YES	NO	NO	NO								331210	332996					47.668804	-122.196268	009251323										UPDATED ACID RECLAMATION SYSTEM.  THIS HAS RESULTED IN LESS ACID SLUDGE BEING GENERATED THEREBY REDUCING THE AMOUNT OF ACID BEING SENT OFF SITE FOR TREATMENT/DISPOSAL.	NO	SURIN.MALHOTRA@WPTUBE.COM			NO	 	
98033WSTRN8356T	1311209626783	007664393	HYDROGEN FLUORIDE	TRI	2011	WESTERN PNEUMATIC TUBE CO	835-6TH ST S	KIRKLAND	KING	WA	980336759	YES	NO	NO	NO								331210	332996					47.668804	-122.196268	009251323										UPDATED ACID RECLAMATION SYSTEM.  THIS HAS RESULTED IN LESS ACID SLUDGE BEING GENERATED THEREBY REDUCING THE AMOUNT OF ACID BEING SENT OFF SITE FOR TREATMENT/DISPOSAL.	NO	SURIN.MALHOTRA@WPTUBE.COM			NO	 	
98422JNSCH1919M	1311209012032	007782505	CHLORINE	TRI	2011	JCI JONES CHEMICALS INC	1919 MARINE VIEW DR	TACOMA	PIERCE	WA	98422	YES	NO	NO	NO								424690						47.26982	-122.36954	002216091								JCI JONES CHEMICALS INC		CHLORINE FROM THE BLEACH MACHINE IS VENTED TO THE BLEACH BLOW VATS DURING THE MANUFACTURING PROCESS.	NO	JGROH@JCICHEM.COM			NO	 	
98409GNRLP4910B	1311209741925	N120	DIISOCYANATES	TRI	2011	GENERAL PLASTICS MANUFACTURING CO	4910 BURLINGTON WAY	TACOMA	PIERCE	WA	98409	YES	NO	NO	NO								326150						47.21318	-122.48781	009241548										-W58:INSTALLED DRY AIR TO REDUCE WATER CONTAMINATION.;T04:BEGINNING A PROGRAM TO BETTER MANAGE EXCESS MATERIAL OVER DISPENSING AND SCRAP REDUCTION.;W21:PURCHASE JIT QUANTITIES AND PURCHASE SPECIALTY ITEMS IN SMALL QUANTITIES.;T04:BEGINNING A PROGRAM TO BETTER MANAGE EXCESS MATERIAL OVER DISPENSING AND SCRAP REDUCTION.	NO				NO	 	
98409GNRLP4910B	1311209741913	000075092	DICHLOROMETHANE	TRI	2011	GENERAL PLASTICS MANUFACTURING CO	4910 BURLINGTON WAY	TACOMA	PIERCE	WA	98409	YES	NO	NO	NO								326150						47.21318	-122.48781	009241548										-W21:PURCHASING AGENTS BUY SLOW TURNING RAW MATERIALS IN SMALLER QUANTITIES (AT GREATER COST) TO REDUCE RISK OF EXPIRATION AND SUBSEQUENT WASTE DISPOSAL.;T09:EVALUATING NEW CLEANING MATERIALS TO REPLACE OR REDUCE USE OF DICHLOROMETHANE.;W19:WEEKLY INVENTORY MONITORING WILL IDENTIFY LEAKS AND POTENTIAL MISUSE OF CHEMICAL BY MONITORING USAGE RATE.;T03:SPREADSHEET TOOL IS USED TO DETERMINE STILL EFFICIENCY AND IF EFFICIENCY DROPS BELOW 95% THEN A REQUEST FOR REVIEW OF EQUIPMENT AND PROCESS IS EVALUATED.	NO				NO	 	
98607WFRTC5509N	1311209522782	000872504	N-METHYL-2-PYRROLIDONE	TRI	2011	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.61749	-122.44783	962771580										CHANGED WASTE RECYCLING VENDOR, NOW ABLE TO RECYCLE 100% OF THIS MATERIAL. PREVIOUSLY, SOME MATERIALS WITH HIGHER WATER, HAD TO BE INCINERATED BECAUSE THEY DID NOT QUALIFY FOR RECYCLING. ALSO CHANGED SOLID DEBRIS WASTE TSDF TO TREAT BY SDS PROCESS W/ RECYCLING, RATHER THAN INCINERATION.-T11:INCREASED THE TIME FOR USING THE CHEMICAL, BEFORE IT BECAME SPENT	NO	JSHORT@WAFERTECH.COM			NO	 	
98607WFRTC5509N	1311209522768	007664417	AMMONIA	TRI	2011	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.61749	-122.44783	962771580										-T11:CURRENTLY EVALUATING MATERIALS TO INVESTIGATE POSSIBLY EXTENDING SHELF LIFE. CHANGED TO LARGER QUANTITY HANDLING (LORRY) IN PREVIOUS YEARS TO ELIMINATE DRUM HANDLING & FUGITIVE AIR EMISSIONS	NO	JSHORT@WAFERTECH.COM			NO	 	
98607WFRTC5509N	1311209522806	007697372	NITRIC ACID	TRI	2011	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.61749	-122.44783	962771580										IN 2012  WAFERTECH IS IN THE PROCESS OF CHANGING THE LANDFILL WASTE TO WASTE TO ENERGY, PENDING A SUCCESSFUL TSDF AUDIT OF THE SITE. THIS WILL DECREASE WASTE TO LANDFILL, DEBRIS WOULD BE USED FOR ENERGY RECOVERY.	NO	JSHORT@WAFERTECH.COM			NO	 	
98607WFRTC5509N	1311209522770	007664393	HYDROGEN FLUORIDE	TRI	2011	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.61749	-122.44783	962771580										THE LANDFILL WASTE IS IN THE PROCESS OF BEING CHANGED TO WASTE TO ENERGY, APPROVAL HAS BEEN RECEIVED BY THE STATE, IN PROCESS OF AUDITING SITE & THEN INITIATE SENDING MATERIAL TO BE USED FOR ENERGY PRODUCTION TO REDUCE WASTE TO LANDFILL.	NO	JSHORT@WAFERTECH.COM			NO	 	
98373BCGFB18001	1311209583754	007440508	COPPER	TRI	2011	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	LEAN MANUFACTURING IMPLEMENTATION RECOMMENDS DECREASING THE SIZE OR VOLUME OF METAL PARTS TO BE WORKED. THIS WILL RESULT IN LESS METAL WASTE GENERATED.	NO				YES	 	
98373BCGFB18001	1311209583780	007697372	NITRIC ACID	TRI	2011	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	STUDY IS BEING CONDUCTED BY BOEING RESEARCH & TECHNOLOGY TO INCREASE THE LIFE OF THE NITRIC ACID (DEOXIDIZER BATH) USING DIFFUSION DYALYSIS TECHNOLOGY, WHERE THE CONTAMINANT BY-PRODUCTS ARE CONTINUOUSLY BEING REMOVED FROM THE BATH AND THE PURIFIED ACID RETURNED.	NO				NO	 	
98373BCGFB18001	1311209583804	000108883	TOLUENE	TRI	2011	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	NEW PAINT PRODUCT BEING USED ON SOME PARTS THAT REDUCES THE AMOUNT OF HAZARDOUS CHEMICALS USED.	NO				NO	 	
98233FBRXC401SH	1311208997270	000100425	STYRENE	TRI	2011	FIBREX CORP	401 SHARON AVE	BURLINGTON	SKAGIT	WA	98233	YES	NO	NO	NO								326122						48.47031	-122.330855	075168468										-W42:WORKED WITH RAW MATERIAL SUPPLIER TO SUPPLY/SUBSTITUTE LOWER EMISSIONPRODUCT;T04:TRAINING - IDENTIFYING IMPROVED PROCESSES WITH REDUCED WASTE;T01:IDENTIFIED ADDITIONAL USES OF STYRENE SUPPRESSANTS	NO	PKEVIS@FIBREX.COM			NO	 	
98103RDHKL3400P	1311209841663	007439921	LEAD	TRI	2011	AVTECH CORP	3400 WALLINGFORD AVE N	SEATTLE	KING	WA	981039095	YES	NO	NO	NO								334418						47.65068	-122.35451	009273434								TRANSDIGM INC	622765084	WE'RE IN THE PROCESS OF OUTSOURCING SEVERAL PRODUCT ITEMS THAT USE SOLDER BAR WHICH CONTAINS LEAD.  AS WE OUT SOURCE THIS PRODUCT, WE SHOULD SEE A REDUCTION IN LEAD USAGE OVER THE NEXT COUPLE OF YEARS.  2011 WAS HIGHER THEN 2010 DUE TO A RAMP UP OF BUILDING PRODUCT IN PREPARATION OF OUR MOVE TO A NEW FACILLITY IN EVERETT, WA.	NO	HUDSON@AVTECHTYEE.COM			YES	 	
98661CHRST4400C	1311208957860	000100425	STYRENE	TRI	2011	CHRISTENSEN SHIPYARDS LTD	4400 SE COLUMBIA WAY	VANCOUVER	CLARK	WA	98661	YES	NO	NO	NO								336612						45.61719	-122.624689	824786537										EMERALD SERVICES INC. - WAD981769110  RECYCLED ACETONE WASTE   3/3/11 MANIFEST # 002571060FLE, 105 GAL 6/22/11 MANIFEST # 000263484FLE, 112 GAL 10/6/11 MANIFEST # 002571473FLE, 105 GAL  CONVERSION 7.50 LBS/GAL - 105+112+105 = 322 GALLONS * 7.5LBS/GAL = 2415 LBS  RECYCLING CREDIT FOR PROFILE NUMBER 24836RY (ACETONE) FOR 2011 IS 66%	NO	BHARRIS@CHRISTENSENYACHTS.COM			NO	 	
98248CHMCN4191G	1311208996571	000067561	METHANOL	TRI	2011	CHEMCO INC	4191 GRANDVIEW RD	FERNDALE	WHATCOM	WA	98248	YES	NO	NO	NO								321114						48.89205	-122.70851			WAD016349158		WAD031356	WAD0031356					AMOUNT RELEASED IS A MAXIMUM BASED ON A MASS-BALANCE CALCULATION. METHANOL IS PROCESSED TO CREATE A CHEMICAL FORMULATION. RESULTING CHEMICAL FORMULATION IS USED ON-SITE TO TREAT WOOD FOR FIRE RETARDANCY.  ASSUMPTION IS THAT ALL THE METHANOL IS EVAPORATED OFF AFTER THE CHEMICAL FORMULA IS USED TO TREAT WOOD AND THE WOOD IS KILN DRIED. SOME METHANOL MAY REACT AND BE INCORPORATED INTO THE WOOD PRODUCTMANUFACTURED.	NO	FRED.CHEMCO@GMAIL.COM			NO	 	
98421CSCDP1640E	1311209273388	000087865	PENTACHLOROPHENOL	TRI	2011	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	REDUCTION IN OFFSITE TRANSFERS DUE TO EPISODIC MAINTENANCE AND CLEANING ACTIVITIES.	NO	LESL@LDM.COM			NO	 	
98421CSCDP1640E	1311209273376	000118741	HEXACHLOROBENZENE	PBT	2011	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	REDUCTION IN OFFSITE TRANSFERS DUE TO EPISODIC MAINTENANCE AND CLEANING ACTIVITIES.	NO	LESL@LDM.COM			NO	 	
98421CSCDP1640E	1311209273390	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2011	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	REDUCTION IN OFFSITE TRANSFERS DUE TO EPISODIC MAINTENANCE AND CLEANING ACTIVITIES.	NO	LESL@LDM.COM			NO	 	
98421CSCDP1640E	1311209273364	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2011	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	REDUCTION IN OFFSITE TRANSFERS DUE TO EPISODIC MAINTENANCE AND CLEANING ACTIVITIES.	NO	LESL@LDM.COM			NO	 	
98626STWWD2209T	1311209438353	N420	LEAD COMPOUNDS	PBT	2011	STOWE WOODWARD	2209 TALLEY WAY	KELSO	COWLITZ	WA	98626	YES	NO	NO	NO								326299						46.12167	-122.89466									STOWE WOODWARD LLC	139821222	THE FIRST ATTEMPT AT REMOVING LEAD FROM COMPOUNDS WAS NOT SUCCESSFUL. THE SECOND ATTEMPT APPEARS TO BE WORKING.	NO				YES	 	
98660FRTLY4808N	1311209467051	007697372	NITRIC ACID	TRI	2011	FRITO-LAY INC	4808 NW FRUIT VALLEY RD	VANCOUVER	CLARK	WA	986601242	YES	NO	NO	NO								311919						45.656682	-122.690677	061493789								PEPSICO INC	001287762	-T10:VENDOR MEETS WITH SANITATION DEPARTMENT EVERY YEAR TO DISCUSS CHEMICAL APPLICATION TECHNIQUES AND CHEMICAL SOURCE REDUCTION.	NO	KATY.PARADEE@PEPSICO.COM			NO	 	
