TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
02717PRFRR66BRA	1307205327265	007439921	LEAD	PBT	Pounds																		2007	NO	PREFERRED CONCRETE CORP	66 BRALEY RD	EAST FREETOWN	BRISTOL	MA	02717	YES	NO	NO	NO														41.753889	-70.9725											0														NO	PREFERREDSUE@AOL.COM			YES	
02720SWMXL846AI	1307205796030	000100425	STYRENE	TRI	Pounds																		2007	NO	SWIMEX INC	846 AIRPORT RD	FALL RIVER	BRISTOL	MA	027204735	YES	NO	NO	NO														41.747099	-71.111178											0														NO	MPEARSON@PEARSONPILINGS.COM			NO	
02722BRMCS106FE	1307205241045	007664417	AMMONIA	TRI	Pounds																		2007	NO	BORDEN & REMINGTON CORP	106 FERRY ST	FALL RIVER	BRISTOL	MA	02722	NO	YES	NO	NO														41.701148	-71.169085	088977186		MAD088977186								0														NO	KHALLIGAN@BOREMCO.COM			NO	
02722BRMCS106FE	1307205241058	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	BORDEN & REMINGTON CORP	106 FERRY ST	FALL RIVER	BRISTOL	MA	02722	NO	YES	NO	NO														41.701148	-71.169085	088977186		MAD088977186								0														NO	KHALLIGAN@BOREMCO.COM			NO	
02722BRMCS106FE	1307205241060	007782505	CHLORINE	TRI	Pounds																		2007	NO	BORDEN & REMINGTON CORP	106 FERRY ST	FALL RIVER	BRISTOL	MA	02722	NO	YES	NO	NO														41.701148	-71.169085	088977186		MAD088977186								0														NO	KHALLIGAN@BOREMCO.COM			NO	
02722BRMCS106FE	1307205241110	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	BORDEN & REMINGTON CORP	106 FERRY ST	FALL RIVER	BRISTOL	MA	02722	NO	YES	NO	NO														41.701148	-71.169085	088977186		MAD088977186								0														NO	KHALLIGAN@BOREMCO.COM			NO	
02723RMCLR749QU	1307205807934	000099558	5-NITRO-O-TOLUIDINE	TRI	Pounds																		2007	NO	ROMA COLOR INC (DBA ECPIGMENTS USA INC)	749 QUEQUECHAN ST	FALL RIVER	BRISTOL	MA	02723	YES	NO	NO	NO														41.686208	-71.143292	118349901								EUROPEAN COLOUR PLC	004263224	0														NO	NED.ALMEIDA@ECPIGMENTS.COM			NO	
02723RMCLR749QU	1307205807946	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	ROMA COLOR INC (DBA ECPIGMENTS USA INC)	749 QUEQUECHAN ST	FALL RIVER	BRISTOL	MA	02723	YES	NO	NO	NO														41.686208	-71.143292	118349901								EUROPEAN COLOUR PLC	004263224	12999	O 													NO	NED.ALMEIDA@ECPIGMENTS.COM			NO	
02723RMCLR749QU	1307205807959	001336363	POLYCHLORINATED BIPHENYLS	PBT	Pounds																		2007	NO	ROMA COLOR INC (DBA ECPIGMENTS USA INC)	749 QUEQUECHAN ST	FALL RIVER	BRISTOL	MA	02723	YES	NO	NO	NO														41.686208	-71.143292	118349901								EUROPEAN COLOUR PLC	004263224	0														NO	NED.ALMEIDA@ECPIGMENTS.COM			NO	
02723RMCLR749QU	1307205807961	007632000	SODIUM NITRITE	TRI	Pounds																		2007	NO	ROMA COLOR INC (DBA ECPIGMENTS USA INC)	749 QUEQUECHAN ST	FALL RIVER	BRISTOL	MA	02723	YES	NO	NO	NO														41.686208	-71.143292	118349901								EUROPEAN COLOUR PLC	004263224	0														NO	NED.ALMEIDA@ECPIGMENTS.COM			YES	
