TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
44706THTMK1835D	1312210219705	007440666	ZINC (FUME OR DUST)	TRI	2012	TIMKEN CO FAIRCREST STEEL PLANT	4511 FAIRCREST ST SW	CANTON	STARK	OH	44706	NO	YES	NO	NO								331111	332991					40.778871	-81.394912	004465100		OHD004465100		OH0004219				THE TIMKEN CO	004465100	More accurate stack testing results obtained and used in emission rate calculations; therefore the amount of Zinc releases to air on-site increased.	NO	DANIEL.MINNICH@TIMKEN.COM			YES	 	
45241FRDMT3000S	1312210291720	007440473	CHROMIUM	TRI	2012	FORD MOTOR CO SHARONVILLE PLANT	3000 SHARON RD	SHARONVILLE	HAMILTON	OH	452411975	YES	NO	NO	NO								336350						39.272778	-84.424167	004263653								FORD MOTOR CO	001344746	SRNA:Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment. The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES). Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting. Ford is committed to pollution prevention. All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	MSCHULHO@FORD.COM			YES	 	
44077FRSTB477LE	1312210180016	000091203	NAPHTHALENE	TRI	2012	STP PRODUCTS MANUFACTURING CO	477 LEXINGTON AVE	PAINESVILLE	LAKE	OH	44077	YES	NO	NO	NO								325998						41.722292	-81.265144	965523801								ARMORED AUTOGROUP	965523801	|T11:Consumer product that we produce took a formulation change and reduction of bottle size from 12 ounce to 5.25 once per bottle.	NO	DAN.FERUS@ARMOREDAUTOGROUP.COM			NO	 	
44707KRCRP1212S	1312210661284	N982	ZINC COMPOUNDS	TRI	2012	INTERNATIONAL AUTOMOTIVE COMPONENTS	1212 SEVENTH ST SW	CANTON	STARK	OH	44707	YES	NO	NO	NO								326299	326199					40.796346	-81.386553	808199785								INTERNATIONAL AUTOMOTIVE COMPONENTS N.A.	808199785	SRNA:Components needed for part quality. Production has been reduced to one shift.	NO	RCORTEZ@IACGROUP.COM			YES	 	
43207CRNPL2141F	1312210364752	N010	ANTIMONY COMPOUNDS	TRI	2012	CRANE PLASTICS	2141 FAIRWOOD AVE	COLUMBUS	FRANKLIN	OH	43207	YES	NO	NO	NO								326121						39.92277	-82.95361	113883479								CRANE GROUP	004289989	SRNA:On-site and offsite regrinding to recover waste plastic material was implemented in previous years and continues.  Because it was implemented prior to 2012, it is not listed here.	NO	JKENTNER@CRANEPLASTICS.COM			YES	 	
43512MNVLLCARPE	1312210394122	000050000	FORMALDEHYDE	TRI	2012	JOHNS MANVILLE CORP PLANT 8	925 CARPENTER RD	DEFIANCE	DEFIANCE	OH	43512	YES	NO	NO	NO								327993						41.3044	-84.3393	113053356								BERKSHIRE HATHAWAY		|W81:We trialed a new resin with lower formaldehyde content for one of our production lines in CY 2012 and CY 2013.  It is not formally implemented yet, but is progressing through the corporate system.	NO	SWIFTJ@JM.COM			NO	 	
4361WRKRPR491ST	1312210430397	000108883	TOLUENE	TRI	2012	RIKER PRODUCTS INC	4901 STICKNEY AVE	TOLEDO	LUCAS	OH	436123716	YES	NO	NO	NO								336399	332996					41.706153	-83.527338	613370592								RIKER PRODUCTS INC		Sending product out to a vendor that has better environmental equipment to complete the process. This is a phasing project and was started towards the end of the calendar year 2012.|W58:Sending product to outside vendor|T04:Investigations performed by the management team determined reasonable improvement in environmental, quality and cost aspects.|T10:Vendor that was selected has an impressive process that represents the criteria the management team was pursuing.	NO	CHAD.LEHMANN@RIKERPROD.COM			NO	 	
43402VHTKS2125W	1312210168629	007439921	LEAD	TRI	2012	VEHTEK SYSTEMS INC	2125 WOOD-BRIDGE BLVD	BOWLING GREEN	WOOD	OH	43402	YES	NO	NO	NO								336370						41.38186	-83.60647	621218028								COSMA INTERNATIONAL OF AMERICA INC.		SRNA:Recycle scrap.	NO	JCRECK@COSMA.COM			YES	 	
44012FRDMT650MI	1312210291757	000100414	ETHYLBENZENE	TRI	2012	FORD MOTOR  CO - OHIO ASSEMBLY PLANT	650 MILLER RD	AVON LAKE	LORAIN	OH	44012	YES	NO	NO	NO								336112						41.485318	-82.063757	020626669								FORD MOTOR CO	001344746	SRNA:Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment. The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES). Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting. Ford is committed to pollution prevention. All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	SOTTO2@FORD.COM			NO	 	
43315CRDNG575WM	1312210629337	007440473	CHROMIUM	TRI	2012	CARDINGTON YUTAKA TECHNOLOGIES  INC	575 W MAIN ST	CARDINGTON	MORROW	OH	43315	YES	NO	NO	NO								336399	336350					40.49944	-82.90722	938948379								CARDINGTON YUTAKA TECHNOLOGIES INC		All TRI components are contained in steel or steel processing aides.  All scrap is recycled.	NO	RWELCH@YUTAKATECH.COM			YES	 	
44109LCCRP1000B	1312210166688	000108883	TOLUENE	TRI	2012	ELCO CORP	1000 BELT LINE ST	CLEVELAND	CUYAHOGA	OH	44109	YES	NO	NO	NO								325188						41.452806	-81.686076	005317599								DETREX CORP	005317599	Waste reduction and pollution prevention activities include but are not limited to research and development efforts for process improvements and control, production planning, proper inventory management techniques, process improvement meetings with total employee involvement to eliminate manufacturing of off specification materials, and predictive maintenance along with preventive maintenance.  We are also ISO 14001 certified, ISO 9001 certified, and have a mercury PMP program in place.  Both ISO 14001 and ISO 9001 drive our waste reduction and pollution prevention activities.	NO	TSTEIB@ELCOCORP.COM			NO	 	
4483WPTBRF2111S	1312210438800	000075070	ACETALDEHYDE	TRI	2012	FOSTORIA ETHANOL DBA POET BIOREFINING - FOSTORIA	2111 SANDUSKY ST	FOSTORIA	SENECA	OH	44830	YES	NO	NO	NO								325192						41.174917	-83.378806	806294778										SRNA:None identified	NO	ARTHUR.THOMAS@POET.COM			NO	 	
43952BRMCHCOUNT	1312210874436	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	BARIUM & CHEMICALS INC	515 KINGSDALE RD	STEUBENVILLE	JEFFERSON	OH	43952	YES	NO	NO	NO								325188						40.39938	-80.6275	004323465										Chromate departments have been renovated and material handling has been evaluated to prevent damage, contamination, and unneccesary spiillage that would result in any waste.   All floor sweepings produced are immediately put into the processing tanks and not considered a waste.|T05:All  employees have been trained and participate in lean activities that results in efficiency and less waste|T10:Working with vendor regarding pumps and seals.|T04:ISO and LEAN teams	NO	DAVNECI@BARIUMCHEMICALS.COM			YES	 	
43935LSCMR100PI	1312210263149	000063252	CARBARYL	TRI	2012	TURF CARE SUPPLY CORP	100 PICOMA RD	MARTINS FERRY	BELMONT	OH	43935	YES	NO	NO	NO								325314	325320					40.101461	-80.722026	557014094								TURF CARE HOLDING CORP		SRNA:Other - The facility continually aims to optimize scheduling practices to limit the number the number of unnecessary material changeovers thereby limiting clean-out waste generation.	NO	GPLATEK@TCSCUSA.COM			NO	 	
45371DPNC 875NO	1312210343366	000110543	N-HEXANE	TRI	2012	DAP PRODUCTS INC	875 N THIRD ST	TIPP CITY	MIAMI	OH	45371	YES	NO	NO	NO								325510						39.970345	-84.171669	007022486								RPM CONSUMER HOLDING CO	825465581	Our program to reduce pollution is the Dap Tipp City¿s Facility¿s First Time Right Program.  This program endeavors to use the talents of our batch compounders and chemical formulators to develop new, more appropriate recipes for batches in an effort to successfully complete the batch without further processing.  Increasing the ¿first time right¿ percentage reduces waste, energy use, and reduces the use of other resources.  Over the last 4 years the Dap Tip City facility has increased the number of batches that have been successfully completed as first time right (FTR) .  These percentages are:  						CY09		76.67% 				CY10		80.71% 				CY11		82.02% 				CY12		86.55% As you can see, we have raised the average number of FTR batches by 10%.  In CY12, we made many more batches than in CY09, and yet, we are able to increase the FTR percentage.	NO	TDEVAULT@DAP.COM			NO	 	
44224MRGND4560D	1312210604955	000110543	N-HEXANE	TRI	2012	MORGAN ADHESIVE CO (MACTAC)	4560 DARROW RD	STOW	SUMMIT	OH	44224	YES	NO	NO	NO								322222						41.188965	-81.440313	004155347								BEMIS CO INC	006477061	SRNA:7. Other.  N-hexane is a component of some of our solvent based adhesives.  MACtac is currently developing a solvent-less adhesive that will eliminate n-hexane as a component.	NO	RMSEAY@BEMIS.COM			NO	 	
4430WMPRLL153EX	1312210408908	007440508	COPPER	TRI	2012	IMPERIAL ELECTRIC	1503 EXETER RD	AKRON	SUMMIT	OH	44306	YES	NO	NO	NO								335312						41.084195	-81.514059	004163945								NIDEC MOTOR CORP	965004240	The facility is trying to continuously improve to reduce the amount of copper scrap generated from armature winding, such as rebuilding winding machines to reduce the end of coil scrap.	NO	RANDY.WISEMAN@NIDEC-MOTOR.COM			YES	 	
45742DPNTPTOWNS	1312209939141	N120	DIISOCYANATES	TRI	2012	DUPONT LITTLE HOCKING SERVICE CENTER	251 ARROWHEAD RD	LITTLE HOCKING	WASHINGTON	OH	45742	YES	NO	NO	NO								325991						39.27916	-81.69583	570865497								E I DU PONT DE NEMOURS & CO	001315704	SRNA:MDI has a shelf life.  Reduced production from variable demand will slow consumption of MDI.  Slower production of our HYT products will result in increased quantities of waste MDI due to the age of this raw material.  This raw is a low volume additive in our compounding operations.	NO	J-DAVID.EMERICK-1@DUPONT.COM			NO	 	
43040HGGLN14249	1312210087805	007440508	COPPER	TRI	2012	PARKER HANNIFIN CORP HPD	14249 INDUSTRIAL PKWY	MARYSVILLE	UNION	OH	43040	YES	NO	NO	NO								333996						40.207228	-83.313755	007175550								PARKER HANNIFIN CORP	007175550	Although the facility focuses on production improvements, in 2012 there were no specific initatives focused on reducing this component of scrap sent off site for recycle.|SRNA:None	NO	ANTHONY.KLAPAC@PARKER.COM			YES	 	
43040HGGLN14249	1312210087831	N120	DIISOCYANATES	TRI	2012	PARKER HANNIFIN CORP HPD	14249 INDUSTRIAL PKWY	MARYSVILLE	UNION	OH	43040	YES	NO	NO	NO								333996						40.207228	-83.313755	007175550								PARKER HANNIFIN CORP	007175550	There were no initiatives to reduce this reportable material in 2012|SRNA:None	NO	ANTHONY.KLAPAC@PARKER.COM			NO	 	
