REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	45044SHPRD3444Y	SHEPHERD MIDDLETOWN CO	3444 YANKEE RD	MIDDLETOWN	BUTLER	OH	45044	YES	NO	NO	NO								325188						39.46777	-84.39555	004234787								SHEPHERD CHEMICAL CO	004234787	1312210220113	N100	COPPER COMPOUNDS	TRI	Pounds																		10.6	12.13	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	8.2	10.55	12	14	0	0	0	0	2.4	1.58	2	2	NO	BPELSOR@SHEPCHEM.COM			YES	 	
2012	NO	45365RSSCS42SKU	ROSS CASTING & INNOVATION LLC	402 S KUTHER RD	SIDNEY	SHELBY	OH	45365	YES	NO	NO	NO								331521						40.288118	-84.207492	809461135										1312210452708	007439921	LEAD	TRI	Pounds																		.56	.47	.52	.55	0	0	0	0	0	0	0	0	0	0	0	0	120	120	110	120	0	0	0	0	0	0	0	0		.84	W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T04	PARTICIPATIVE TEAM MANAGEMENT																													0	0	0	0	0	0	0	0	.56	.47	.52	.55	0	0	0	0	NO	CARKENBERG@RCIWHEELS.COM			YES	 	
2012	NO	43302NCHRS421LE	NACHURS ALPINE SOLUTIONS	421 LEADER ST	MARION	MARION	OH	43302	YES	NO	NO	NO								325314						40.595278	-83.138333	049013811								TRANS RESOURCES INC	178212874	1312210853798	N450	MANGANESE COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BAMEG@NACHURS-ALPINE.COM			YES	 	
2012	NO	4468WPRVDR425SB	PROVIA SUGARCREEK FACILITY	425 S BROADWAY ST	SUGARCREEK	TUSCARAWAS	OH	44681	YES	NO	NO	NO								332321						40.49972	-81.64222	091628602										1312209994399	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		4029	3686	3600	3600	0	0	0	0	10861	0	0	0	0	0	0	0	0	9903	9000	9000	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	4029	3686	3600	3600	0	0	0	0	0	0	0	0	NO	CHAD.YODER@PROVIAPRODUCTS.COM			NO	 	
2012	NO	44060PCCRF8607T	PCC MENTOR LLC	8607 TYLER BLVD	MENTOR	LAKE	OH	44060	YES	NO	NO	NO								333611						41.684614	-81.335816	147469488								PRECISION CASTPARTS CORP	009027970	1312210270942	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	Pounds																		21653	22286	2202	2202	0	0	0	0	0	0	0	0	0	0	0	0	194859	200559	200000	200000	0	0	0	0	326	336	325	325		1.1	NA	NA																															0	0	0	0	2	2	2	2	21651	22284	2200	2200	0	0	0	0	NO	DAVE.HADZINSKY@PCCAIRFOILS.COM			NO	 	
2012	NO	44706THTMK1835D	TIMKEN CO FAIRCREST STEEL PLANT	4511 FAIRCREST ST SW	CANTON	STARK	OH	44706	NO	YES	NO	NO								331111	332991					40.778871	-81.394912	004465100		OHD004465100		OH0004219				THE TIMKEN CO	004465100	1312210219667	007439976	MERCURY	PBT	Pounds																		112	3	3	3	0	0	0	0	0	0	0	0	0	2	2	2	15	9	9	9	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	112	3	3	3	0	0	0	0	0	0	0	0	NO	DANIEL.MINNICH@TIMKEN.COM			YES	 	
2012	NO	44706THTMK1835D	TIMKEN CO FAIRCREST STEEL PLANT	4511 FAIRCREST ST SW	CANTON	STARK	OH	44706	NO	YES	NO	NO								331111	332991					40.778871	-81.394912	004465100		OHD004465100		OH0004219				THE TIMKEN CO	004465100	1312210219705	007440666	ZINC (FUME OR DUST)	TRI	Pounds																		1868	6073	6377	6695	0	0	0	0	0	0	0	0	35629	297804	312694	328328	2262426	1226476	1287799	1352189	0	0	0	0	0	0	0	0		.66	NA	NA																															0	0	0	0	1868	6073	6377	6695	0	0	0	0	0	0	0	0	NO	DANIEL.MINNICH@TIMKEN.COM			YES	 	
2012	NO	45805BPCHMFORTA	INEOS USA LLC	1900 FORT AMANDA RD	LIMA	ALLEN	OH	45804	YES	NO	NO	NO								325199	325188	325211				40.717499	-84.132274	623804809								INEOS USA LLC	623804809	1312210374031	N450	MANGANESE COMPOUNDS	TRI	Pounds																		11277	718	774	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.86	NA	NA																															11000	445	500	500	264	264	264	264	0	0	0	0	13	9	10	10	NO	JOSEPH.BIANCO@INEOS.COM			YES	 	
2012	NO	45204MRTHN4015R	MARATHON PETROLEUM CO - CINCINNATI TERMINAL	4015 RIVER RD	CINCINNATI	HAMILTON	OH	452041035	YES	NO	NO	NO								424710						39.076348	-84.608462	016969164								MARATHON PETROLEUM CORP	968393996	1312210401889	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		110	36	36	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.83	NA	NA																															0	0	0	0	110	36	36	36	0	0	0	0	0	0	0	0	NO	WGMOORE@MARATHONPETROLEUM.COM			NO	 	
2012	NO	45212MRSNL6000F	EMERSON ELECTRIC CO - FUSITE DIV	6000 FERNVIEW AVE	CINCINNATI	HAMILTON	OH	45212	YES	NO	NO	NO								335931						39.178025	-84.442997	059109652								EMERSON ELECTRIC CO	006269633	1312210872178	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		579.39	743.985	750	800	0	0	0	0	0	0	0	0	0	0	0	0	0	15110	15250	15500	0	0	0	0	0	0	0	0		.82	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	579.39	743.985	750	800	NO	MARK.HORST@EMERSON.COM			YES	 	
