TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
44711NNMTL19351	1312210008468	007440020	NICKEL	TRI	2012	UNION METAL CORP	1432 MAPLE AVE NE	CANTON	STARK	OH	44705	YES	NO	NO	NO								332312						40.814344	-81.351758	113037634								UNION METAL HOLDING CO	930965202	Increase due to change in product mix.	NO	HENDERSON@UNIONMETAL.COM			YES	 	
44711NNMTL19351	1312210008431	007440508	COPPER	TRI	2012	UNION METAL CORP	1432 MAPLE AVE NE	CANTON	STARK	OH	44705	YES	NO	NO	NO								332312						40.814344	-81.351758	113037634								UNION METAL HOLDING CO	930965202	Reduction in quantities due to recycling variability from year to year.	NO	HENDERSON@UNIONMETAL.COM			YES	 	
44223PRTCR7ASCO	1312210299778	N420	LEAD COMPOUNDS	PBT	2012	VIASYSTEMS CLEVELAND INC	7 ASCOT PKWY	CUYAHOGA FALLS	SUMMIT	OH	44223	YES	NO	NO	NO								334412						41.163056	-81.508889	006644199								VIASYSTEMS CORP.	006644199	Facility purchased by Viasystems Corp. June, 2012.	NO	EMAD.YOUSSEF@VIASYSTEMS.COM			YES	 	
44306RVLSC255HU	1312210187732	N420	LEAD COMPOUNDS	PBT	2012	REVLIS CORP	255 HUNTINGTON AVE	AKRON	SUMMIT	OH	44306	YES	NO	NO	NO								325998						41.07249	-81.50277	061022828										Lead is an impurity in the zinc oxide and antimony trioxide compounds compounds that we process.  The amount listed for disposal (2 pounds) is the quantity present in approximately 17,535 empty raw material bags disposed of.	NO	BILLSILVER@AKROCHEM.COM			YES	 	
44092NVRSL29980	1312210136317	007440484	COBALT	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			YES	 	
44092NVRSL29980	1312210136329	007440508	COPPER	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			YES	 	
44092NVRSL29980	1312210136343	007439965	MANGANESE	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			YES	 	
44092NVRSL29980	1312210136368	N511	NITRATE COMPOUNDS	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			NO	 	
44092NVRSL29980	1312210136356	007440020	NICKEL	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			YES	 	
44092NVRSL29980	1312210136305	007440473	CHROMIUM	TRI	2012	UNIVERSAL METAL PRODUCTS	29980 LAKELAND BLVD	WICKLIFFE	LAKE	OH	44092	YES	NO	NO	NO								332116						41.619249	-81.46795	151345543										All off-site transfers are transfers of scrap metal to recycling vendors for metal recovery or wastes to non-hazardous landfills. All of which do not generate, transport or dispose of hazardous waste and do not have RCRA ID numbers.	NO	MSHVOROB@UMP-INC.COM			YES	 	
