TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
41144DPNTWHC664	1313211218096	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	DUPONT WURTLAND PLANT	HC 66-400 HARRIS RD	WURTLAND	GREENUP	KY	41144			YES	NO	NO	NO								325188	325180					38.555556	-82.789167	005005160								E I DU PONT DE NEMOURS & CO	001315704	Updated the containment areas of the facility.	NO	H-CURTIS.TRITAPOE@DUPONT.COM			NO	 	
40065BKRRT100IS	1313211034741	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065			YES	NO	NO	NO								331222						38.203889	-85.276111	051525129								BEKAERT CORP	051525129	|SRNA:NO NEW PROJECTS WERE STARTED FOR HCL SOURCE REDUCTION. OUR USE OF A CHEMICAL TO REDUCE USAGE OF HCL CONTINUES AND RESULTS ARE MONITORED AND CONTINUE TO BE REVIEWED, HOWEVER, SUCCESS IN REDUCING ACID CONSUMPTION APPEARS TO HAVE BEEN ACHIEVED.	NO	RICK.MCWHIRT@BEKAERT.COM			NO	 	
40065BKRRT100IS	1313211034766	N420	LEAD COMPOUNDS	PBT	2013	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065			YES	NO	NO	NO								331222						38.203889	-85.276111	051525129								BEKAERT CORP	051525129	|SRNA:INSUFFUCIENT CAPITAL TO INSTALL TITANIUM ANODES WHICH ARE A DIRECT REPLACEMENT FOR THE LEAD ANODES.	NO	RICK.MCWHIRT@BEKAERT.COM			YES	 	
40769FRSTN1FIRE	1313211820636	N982	ZINC COMPOUNDS	TRI	2013	FIRESTONE INDUSTRIAL PRODUCTS	1 FIRESTONE BLVD	WILLIAMSBURG	WHITLEY	KY	40769			YES	NO	NO	NO								326291						36.718889	-84.150278	111482506								BRIDGESTONE AMERICAS HOLDING INC	101479322	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	WEIRMICHAEL@FSIP.COM	RR4		YES	 	
40769FRSTN1FIRE	1313211820612	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	FIRESTONE INDUSTRIAL PRODUCTS	1 FIRESTONE BLVD	WILLIAMSBURG	WHITLEY	KY	40769			YES	NO	NO	NO								326291						36.718889	-84.150278	111482506								BRIDGESTONE AMERICAS HOLDING INC	101479322	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	WEIRMICHAEL@FSIP.COM	RR4		NO	 	
40769FRSTN1FIRE	1313211820624	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	FIRESTONE INDUSTRIAL PRODUCTS	1 FIRESTONE BLVD	WILLIAMSBURG	WHITLEY	KY	40769			YES	NO	NO	NO								326291						36.718889	-84.150278	111482506								BRIDGESTONE AMERICAS HOLDING INC	101479322	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible	NO	WEIRMICHAEL@FSIP.COM	RR4		NO	 	
42452HDSNF14660	1313211273242	000079210	PERACETIC ACID	TRI	2013	TYSON CHICKEN INC PROCESSING & RENDERING	14660 U.S. 41 S	ROBARDS	HENDERSON	KY	42452			YES	NO	NO	NO								311615	311613					37.656628	-87.51415	057061806								TYSON FOODS INC	006903702	|SRNA:Food Safety Intervention	NO	GEORGE.HILL@TYSON.COM			NO	 	
4020WKCHFL625WH	1313211566676	N120	DIISOCYANATES	TRI	2013	KOCH FILTER CORP	625 W HILL ST	LOUISVILLE	JEFFERSON	KY	40208			YES	NO	NO	NO								333411						38.22648	-85.7664	024068132								AIR DISTRIBUTION TECHNOLOGIES INC	036228521	Our capital restraints currently affect our ability to do so.	NO	JWISDOM@KOCHFILTER.COM			NO	 	
41105KNTCKUS60W	1313211169507	007440473	CHROMIUM	TRI	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
41105KNTCKUS60W	1313211169521	N420	LEAD COMPOUNDS	PBT	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
41105KNTCKUS60W	1313211169545	007440020	NICKEL	TRI	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
41105KNTCKUS60W	1313211169533	N450	MANGANESE COMPOUNDS	TRI	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
41105KNTCKUS60W	1313211169519	007440508	COPPER	TRI	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.|SRNA:The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
41105KNTCKUS60W	1313211169558	N982	ZINC COMPOUNDS	TRI	2013	KENTUCKY ELECTRIC STEEL	2704 S BIG RUN RD	ASHLAND	BOYD	KY	41102			YES	NO	NO	NO								331110	331111					38.36882	-82.76125	078460646								OPTIMA SPECIALTY STEELS INC	078460646	The Melt Shop was permanently shut down in February and will not be reopened.  This is the reason for the 90% production decrease.	NO	SCHEEL_JOHN@HOTMAIL.COM			YES	 	
4109WKSTMG3CARB	1313211050467	N230	CERTAIN GLYCOL ETHERS	TRI	2013	KUSTOM GROUP	3 CARBON WAY	RICHWOOD	BOONE	KY	41094			YES	NO	NO	NO								325998						38.92344	-84.6106									KUSTOM GROUP		|SRNA:Overall product quality suffered as a result of source reduction.	NO	MPGERKIN@KUSTOMGROUP.COM			NO	 	
42718NGRSL11IND	1313211035581	007440508	COPPER	TRI	2013	INGERSOLL RAND CAMPBELLSVILLE OPERATIONS	101 INDUSTRIAL DR	CAMPBELLSVILLE	TAYLOR	KY	42718			YES	NO	NO	NO								333912						37.344444	-85.333889	001368026								INGERSOLL-RAND CO	001368026	Improvements in tube flaring machining reduced ELF, Early Life Failure, rate.  This improvement in quality reduced the use of Copper even with a growth in sales.	NO	DALE.PICCIRILLO@IRCO.COM			YES	 	
42420GBBSDUS60W	1313211557412	007440473	CHROMIUM	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight production increase year over year	NO	EGARDNER@GIBBSDC.COM			YES	 	
42420GBBSDUS60W	1313211557436	N106	CYANIDE COMPOUNDS	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight increase in production year over year.	NO	EGARDNER@GIBBSDC.COM			NO	 	
42420GBBSDUS60W	1313211557451	007439965	MANGANESE	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight increase in production year over year.	NO	EGARDNER@GIBBSDC.COM			YES	 	
42420GBBSDUS60W	1313211557424	007440508	COPPER	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight change increase in production will change values.	NO	EGARDNER@GIBBSDC.COM			YES	 	
42420GBBSDUS60W	1313211557400	001344281	ALUMINUM OXIDE (FIBROUS FORMS)	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight increase in production year over year.	NO	EGARDNER@GIBBSDC.COM			YES	 	
42420GBBSDUS60W	1313211557448	007439921	LEAD	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight increase in production year over year.	NO	EGARDNER@GIBBSDC.COM			YES	 	
42420GBBSDUS60W	1313211557463	007440020	NICKEL	TRI	2013	GIBBS DIE CASTING CORP	369 COMMUNITY DR	HENDERSON	HENDERSON	KY	42420			YES	NO	NO	NO								331521						37.80523	-87.64182	049946627								KOCH ENTERPRISES	006370357	Slight increase in production year over year.	NO	EGARDNER@GIBBSDC.COM			YES	 	
