TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
41042MBNCX8252D	1313211771908	007439921	LEAD	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0		NA												NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771910	007439965	MANGANESE	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0	O 	SANITATION DISTRICT NO. 1	1045 EATON DRIVE	FT. WRIGHT	KY	KENTON	41017							NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771973	007632000	SODIUM NITRITE	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0	O 	SANITATION DISTRICT NO. 1	1045 EATON DRIVE	FT. WRIGHT	KY	KENTON	41017							NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771961	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0	O 	SANITATION DISTRICT NO. 1	1045 EATON DRIVE	FT. WRIGHT	KY	KENTON	41017							NO	JUSTIN.CHARD@MUBEAUSA.COM			NO	 	
41042MBNCX8252D	1313211771946	007440020	NICKEL	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										25	C 	SANITATION DISTRICT NO. 1	1045 EATON DRIVE	FT. WRIGHT	KY	KENTON	41017							NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771985	007440666	ZINC (FUME OR DUST)	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0		NA												NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771896	007440473	CHROMIUM	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0	C 	SANITATION DISTRICT NO. 1	1045 EATON DRIVE	FT. WRIGHT	KY	KENTON	41017							NO	JUSTIN.CHARD@MUBEAUSA.COM			YES	 	
41042MBNCX8252D	1313211771934	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0		NA												NO	JUSTIN.CHARD@MUBEAUSA.COM			NO	 	
41042MBNCX8252D	1313211771872	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	Pounds																		2013	NO	MUBEA INC	8252 DIXIE HWY	FLORENCE	BOONE	KY	41042			YES	NO	NO	NO								332999	332611					38.97561	-84.61768	044489110										0		NA												NO	JUSTIN.CHARD@MUBEAUSA.COM			NO	 	
42762SCWDP164MI	1313211122179	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2013	NO	ESCUE WOOD PRESERVING INC	164 POST-MILLWOOD RD	MILLWOOD	GRAYSON	KY	42762			YES	NO	NO	NO								321114						37.450469	-86.392981	037856580										0		NA												NO	ESCUE@WINDSTREAM.NET			YES	 	
42762SCWDP164MI	1313211122268	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	ESCUE WOOD PRESERVING INC	164 POST-MILLWOOD RD	MILLWOOD	GRAYSON	KY	42762			YES	NO	NO	NO								321114						37.450469	-86.392981	037856580										0		NA												NO	ESCUE@WINDSTREAM.NET			YES	 	
42762SCWDP164MI	1313211122181	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	ESCUE WOOD PRESERVING INC	164 POST-MILLWOOD RD	MILLWOOD	GRAYSON	KY	42762			YES	NO	NO	NO								321114						37.450469	-86.392981	037856580										0		NA												NO	ESCUE@WINDSTREAM.NET			YES	 	
42240MFNCH6805J	1313211019260	000584849	TOLUENE-2,4-DIISOCYANATE	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										0		NA												NO	JDAVIS@AMFINEKY.COM			NO	 	
42240MFNCH6805J	1313211019284	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										0		NA												NO	JDAVIS@AMFINEKY.COM			NO	 	
42240MFNCH6805J	1313211019233	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										0		NA												NO	JDAVIS@AMFINEKY.COM			YES	 	
42240MFNCH6805J	1313211019258	000067561	METHANOL	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										444.82	C 	HOPKINSVILLE HAMMOND WOOD STP	195 GARY LANE	HOPKINSVILLE	KY	CHRISTIAN	42240							NO	JDAVIS@AMFINEKY.COM			NO	 	
42240MFNCH6805J	1313211019272	000121448	TRIETHYLAMINE	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										222.41	C 	HOPKINSVILLE HAMMOND WOOD STP	195 GARY LANE	HOPKINSVILLE	KY	CHRISTIAN	42240							NO	JDAVIS@AMFINEKY.COM			NO	 	
42240MFNCH6805J	1313211019245	000064186	FORMIC ACID	TRI	Pounds																		2013	NO	AMFINE CHEMICAL CORP	6805 JOHN RIVERS RD	HOPKINSVILLE	CHRISTIAN	KY	42240			YES	NO	NO	NO								325199						36.790449	-87.378331	847934924										0		NA												NO	JDAVIS@AMFINEKY.COM			NO	 	
41094CRBLLONECA	1313211771769	000074851	ETHYLENE	TRI	Pounds																		2013	NO	MESSIER-BUGATTI USA LLC	ONE CARBON WAY	WALTON	BOONE	KY	41094			YES	NO	NO	NO								336413						38.922778	-84.610556	080818359								SAFRAN USA	794107214	0		NA												NO	JUSTIN.LEIDOLF@SAFRANMBD.COM			NO	 	
41114CTLTTPOBOX	1313211651551	000100425	STYRENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651575	000127184	TETRACHLOROETHYLENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651397	000110543	N-HEXANE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651474	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651649	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651625	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			YES	 	
41114CTLTTPOBOX	1313211650953	000106990	1,3-BUTADIENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651486	000108952	PHENOL	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651056	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			YES	 	
41114CTLTTPOBOX	1313211650989	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651322	000067561	METHANOL	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651070	000098828	CUMENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211650940	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651005	000075150	CARBON DISULFIDE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651118	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
41114CTLTTPOBOX	1313211651676	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			YES	 	
41114CTLTTPOBOX	1313211651512	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	CATLETTSBURG REFINING LLC	11631 US RT 23	CATLETTSBURG	BOYD	KY	41129			YES	NO	NO	NO								324110	424710					38.384444	-82.598528	004132630								MARATHON PETROLEUM CORP	968393996	0		NA												NO	MSALLEY@MARATHONPETROLEUM.COM			NO	 	
