TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
37363PWRSR9404O	1313211424383	007440360	ANTIMONY	TRI	2013	HAWKER POWERSOURCE INC	9404 OOLTEWAH INDUSTRIAL DR	OOLTEWAH	HAMILTON	TN	37363			YES	NO	NO	NO								335911						35.077091	-85.059288	611454380								ENERSYS	052412533	|PRAI:Total Cells Produced	NO	DAVE.COLWELL@HAWKERPOWERSOURCE.COM			YES	 	
37363PWRSR9404O	1313211424407	N420	LEAD COMPOUNDS	PBT	2013	HAWKER POWERSOURCE INC	9404 OOLTEWAH INDUSTRIAL DR	OOLTEWAH	HAMILTON	TN	37363			YES	NO	NO	NO								335911						35.077091	-85.059288	611454380								ENERSYS	052412533	|PRAI:Total Cells Produced|TARL:Redefined means of calculation of Pb emissions to air based on comprehensive stack test data.	NO	DAVE.COLWELL@HAWKERPOWERSOURCE.COM			YES	 	
37363PWRSR9404O	1313211424395	007440382	ARSENIC	TRI	2013	HAWKER POWERSOURCE INC	9404 OOLTEWAH INDUSTRIAL DR	OOLTEWAH	HAMILTON	TN	37363			YES	NO	NO	NO								335911						35.077091	-85.059288	611454380								ENERSYS	052412533	|PRAI:Total Cells Produced	NO	DAVE.COLWELL@HAWKERPOWERSOURCE.COM			YES	 	
37127GNRLM2695S	1313211325016	N511	NITRATE COMPOUNDS	TRI	2013	GENERAL MILLS OPERATIONS INC YOPLAIT DIV	2695 GENERAL MILLS WAY	MURFREESBORO	RUTHERFORD	TN	37127			YES	NO	NO	NO								311511						35.798333	-86.391667	001326438								GENERAL MILLS INC	006250740	Section 6.2 contains information for the RCRA ID for Terra Renewal Services, who manages the distribution of sludge to local farms for land applicaion purposes. General Mills Murfreesboro's RCRA ID was used fin section 6.2 for effluent wastewater which is sent to a neighboring golf course for irrigation purposes under State Operating Permit 08034. Site had very limited effluent water flow to Indian Hills Golf Course due to extenuating circumstances which significantly reduced total transfer off-site.|FACC:The physical location is the same but the street address has changed.	NO	PAT.MURPHY2@GENMILLS.COM			NO	 	
37127GNRLM2695S	1313211325028	007697372	NITRIC ACID	TRI	2013	GENERAL MILLS OPERATIONS INC YOPLAIT DIV	2695 GENERAL MILLS WAY	MURFREESBORO	RUTHERFORD	TN	37127			YES	NO	NO	NO								311511						35.798333	-86.391667	001326438								GENERAL MILLS INC	006250740	|FACC:The physical location is the same but the street address has changed.	NO	PAT.MURPHY2@GENMILLS.COM			NO	 	
37160TYSNFWJACK	1313210967764	007664417	AMMONIA	TRI	2013	TYSON FOODS INC - PROCESSING	901 W JACKSON ST	SHELBYVILLE	BEDFORD	TN	37160			YES	NO	NO	NO								311615						35.476	-86.474389	059156842								TYSON FOODS INC	006903702	|NPYF:No report was required as the level was below the RQ	NO	VAUGHN.STEPHENS@TYSON.COM			NO	 	
37406SYNRC4001N	1313211755436	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		|TPRL:The difference was the disposal of Off-Spec material with the component in RY2012 that did not occur in RY2013.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
37406SYNRC4001N	1313211755499	000108952	PHENOL	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		|TOTRL:The difference in waste generation was related to an increase in waste generation of oxazolidine which contains 1% phenol.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
37406SYNRC4001N	1313211755513	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		|TPRL:The amount from RY2012 included a large container sent for disposal which did not occur in RY2013.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
3738WCLNLCPBX11	1313211610504	000111422	DIETHANOLAMINE	TRI	2013	COLONIAL CHEMICAL INC	225 COLONIAL DR	SOUTH PITTSBURG	MARION	TN	37380			YES	NO	NO	NO								325611						34.99768	-85.64361	014357557										|FACC:Same location|NPYF:We should have submitted a report the previous year based on threshold calculations for the amount of diethanolamine we had on hand for processing.	NO	KACIE@COLONIALCHEM.COM			NO	 	
