TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
38108QCHMC3324C	1313211458599	000108101	METHYL ISOBUTYL KETONE	TRI	2013	PENNAKEM LLC	3324 CHELSEA AVE	MEMPHIS	SHELBY	TN	38108			YES	NO	NO	NO								325199						35.173611	-89.948889	076696884								MINAFIN SARL		|SRNA:This chemical was not used this reporting year.	NO	SHARRIS@PENNAKEM.COM			NO	 	
37129HRTGF1100N	1313211198546	N511	NITRATE COMPOUNDS	TRI	2013	HERITAGE FARMS DAIRY	1100 NEW SALEM HWY	MURFREESBORO	RUTHERFORD	TN	37129			YES	NO	NO	NO								311511						35.833333	-86.413611	006999528								THE KROGER CO	006999528	change in products that are produced	NO	MICHAEL.J.MANCUSO@KROGER.COM			NO	 	
37405GNRLL511MA	1313211193634	007664417	AMMONIA	TRI	2013	ADVANCED TECHNICAL CERAMICS CO	511 MANUFACTURERS RD	CHATTANOOGA	HAMILTON	TN	37405			YES	NO	NO	NO								334418						35.0625	-85.314444	130196517								TECHNICORP INTERNATIONAL II	161985247	Pollution prevention previously implemented - additional reduction does not appear technically or economically feasible.	NO	BILL.MINEHAN@ADTECHCERAMICS.COM			NO	 	
38017CRRRC975BY	1313211644291	N100	COPPER COMPOUNDS	TRI	2013	UNITED TECHNOLOGIES - CARRIER	97 S BYHALIA RD	COLLIERVILLE	SHELBY	TN	38017			YES	NO	NO	NO								333415						35.04333	-89.69041	044062222								UNITED TECHNOLOGIES CORP	001344142	W19: TEAM CREATED TO OBSERVE COPPER SCRAP AND ESTABLISH PLANS TO MINIMIZE COPPER WASTE	NO	ANDREA.SMITH@CARRIER.UTC.COM			YES	 	
37406SYNRC4001N	1313211755436	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		This material was moved to a concrete containment storage location that reduces the amount of waste generated if an overflow occurs.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
37406SYNRC4001N	1313211755451	000098828	CUMENE	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		The material which includes cumene as a component was moved to permanent concrete containment storage location which reduces the amount of waste generated if an overflow occurs.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
37406SYNRC4001N	1313211755513	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	LAMBERTI SYNTHESIS USA INC	4001 N HAWTHORNE ST	CHATTANOOGA	HAMILTON	TN	37406			YES	NO	NO	NO								325199						35.086519	-85.245194									LAMBERTI GROUP-CESALPINIA SPA ITALY		Container for this material was moved to permanent concrete containment which limits the amount of waste generated.	NO	ANTHONY.PHILLIPS@LAMBERTI.COM			NO	 	
3738WCLNLCPBX11	1313211610504	000111422	DIETHANOLAMINE	TRI	2013	COLONIAL CHEMICAL INC	225 COLONIAL DR	SOUTH PITTSBURG	MARION	TN	37380			YES	NO	NO	NO								325611						34.99768	-85.64361	014357557										|W31:We opened a new warehouse on-site that has opened up more storage space and allowed for better stacking procedures.|T04:Management team made these decisions.|W43:We have replaced ingredients with new more natural ingredients to make our products greener.|T04:Management made these decisions.|W13:Weekly process development meetings to maintain and correct procedures.  We are also ISO certified and keep better records.|T04:Management team.|W32:We opened a new warehouse on-site with separate shipping and receiving areas.|T04:Management team made these decisions.	NO	KACIE@COLONIALCHEM.COM			NO	 	
37686PLYMR688IN	1313211584863	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	POLYMER INDUSTRIAL PRODUCTS	688 INDUSTRIAL PARK RD	PINEY FLATS	SULLIVAN	TN	37686			YES	NO	NO	NO								326299						36.4375	-82.28827	139510408										Facility to review different solvents for use in rubber product manufacturing.	NO	SHEATH@STAUSAONLINE.COM			NO	 	
37686PLYMR688IN	1313211584851	000108883	TOLUENE	TRI	2013	POLYMER INDUSTRIAL PRODUCTS	688 INDUSTRIAL PARK RD	PINEY FLATS	SULLIVAN	TN	37686			YES	NO	NO	NO								326299						36.4375	-82.28827	139510408										Facility will use solvents longer to reduce waste generation.	NO	SHEATH@STAUSAONLINE.COM			NO	 	
