TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
59061SMCNY5MILE	1313211601075	000067561	METHANOL	TRI	2013	SMC NYE MINE SITE	5 MILES SE OF NYE, MT HWY 419	NYE	STILLWATER	MT	59061			YES	NO	NO	NO								212299						45.381052	-109.877124									STILLWATER MINING CO	106572233	The 297.1% increase in methanol releases is due to the addition of five methanol injection wells used for the in situ treatment of Nitrogen in groundwater.  The total pounds of methanol injected is reported as an on-site release in Section 5.5.4 Other Disposal and Section 8.1b Total Other On-Site Disposal or Other Releases.	NO	RWEIMER@STILLWATERMINING.COM			NO	 	
59025DCKRC12LAK	1313211296165	000107211	ETHYLENE GLYCOL	TRI	2013	DECKER COAL CO	12 LAKESHORE DR	DECKER	BIG HORN	MT	59025			YES	NO	NO	NO								212111						45.06363	-106.78593	070729517								KCP		|PRAI:disregard last years reported quality. there was an error in the calculation.|TPRL:Last year calculation did not account for the percentage of antifreeze that is not ethylene glycol. We assumed that our antifreeze is roughly 10% ethylene glycol in the 2013 entry.	NO	S.KETCHAM@AECOAL.COM			NO	 	
59270LWSCLSOFSI	1313211512696	N420	LEAD COMPOUNDS	PBT	2013	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270			YES	NO	NO	NO								221112						47.67608	-104.16082									MDU RESOURCES GROUP INC	006962286	|TARL:Check calculation and it appears correct.	NO	MARK.HANSON@MDURESOURCES.COM			YES	 	
59270LWSCLSOFSI	1313211512672	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270			YES	NO	NO	NO								221112						47.67608	-104.16082									MDU RESOURCES GROUP INC	006962286	|TPRL:Checked calculation as it appears correct.	NO	MARK.HANSON@MDURESOURCES.COM			NO	 	
59270LWSCLSOFSI	1313211512708	N450	MANGANESE COMPOUNDS	TRI	2013	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270			YES	NO	NO	NO								221112						47.67608	-104.16082									MDU RESOURCES GROUP INC	006962286	|TARL:Reviewed calculation it appears correct.  Will review data from 2012 to insure it was correct.	NO	MARK.HANSON@MDURESOURCES.COM			YES	 	
59270LWSCLSOFSI	1313211512658	N040	BARIUM COMPOUNDS	TRI	2013	LEWIS & CLARK STATION	35023 HWY 23	SIDNEY	RICHLAND	MT	59270			YES	NO	NO	NO								221112						47.67608	-104.16082									MDU RESOURCES GROUP INC	006962286	|TOTRL:Reviewed calculation it appears correct.  Will review data from 2012 to insure it was correct.  Believe this is due to more ash being transferred to the Savage disposal area, as none was sent to Savage in 2012.|TPRL:Reviewed calculation it appears correct.  Will review data from 2012 to insure it was correct.  Believe this is due to more ash being transferred to the Savage disposal area, as none was sent to Savage in 2012.	NO	MARK.HANSON@MDURESOURCES.COM			YES	 	
59701MNTNR600SH	1313211117054	N020	ARSENIC COMPOUNDS	TRI	2013	MONTANA RESOURCES LLP	600 SHIELDS AVE	BUTTE	SILVER BOW	MT	59701			YES	NO	NO	NO								212234						46.007588	-112.501703											Fugitive or non-point air emissions are not applicable for this toxic chemical.	NO	TDALE@MONTANARESOURCES.COM			YES	 	
59101TRNSB1525L	1313211210000	000094746	METHOXONE	TRI	2013	LOVELAND PRODUCTS INC-BILLINGS (FORMERLY TRANSBAS)	1525 LOCKWOOD RD	BILLINGS	YELLOWSTONE	MT	591017320			YES	NO	NO	NO								325320						45.805831	-108.446136									AGRIUM INC	249568056	|TOTRL:In 2012 the facility sent shipments of wastewater to a deep well injection facility that met the disposal facilities profile.	NO	DIANA.GRASSEL@CPSAGU.COM			NO	 	
59101TRNSB1525L	1313211209933	000094757	2,4-D	TRI	2013	LOVELAND PRODUCTS INC-BILLINGS (FORMERLY TRANSBAS)	1525 LOCKWOOD RD	BILLINGS	YELLOWSTONE	MT	591017320			YES	NO	NO	NO								325320						45.805831	-108.446136									AGRIUM INC	249568056	|TOTRL:In 2012 the facility voluntarily cleaned up a surface impoundment that was in post closure resulting in a significant amount of 2,4D shipped out for disposal.  The cleanup was done under a DEQ approved work plan.|TPRL:In 2012 the facility voluntarily cleaned up a surface impoundment that was in post closure resulting in a significant amount of 2,4D shipped out for disposal.  The cleanup was done under a DEQ approved work plan.	NO	DIANA.GRASSEL@CPSAGU.COM			NO	 	
59912CLMBF2000A	1313211050416	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	COLUMBIA FALLS ALUMINUM CO LLC	2000 ALUMINUM DR	COLUMBIA FALLS	FLATHEAD	MT	59912			YES	NO	NO	NO								331313	331312					48.39179	-114.139865	144176674								GLENCORE USA LLC		Facility did not operate in 2013	NO	SWRIGHT@CFALUMINUM.COM			NO	 	
