TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
23860HPRWL1114H	1311208955462	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	HOPEWELL COGENERATION FACILITY	1114 HERCULES RD	HOPEWELL	PRINCE GEORGE	VA	23860	YES	NO	NO	NO								221112	221330					37.291346	-77.28113	187570478								SUEZ ENERGY GENERATION NA	187570478	OF ALL OF THE TRI CHEMICALS ONLY H2SO4 AEROSOL WAS ABOVE THE LIMIT.    THE BURNING OF DIESEL FUEL AS AN EMERGENCY BACK UP IS BEING REDUCED AS MUCH AS POSSIBLE.    IF THE PLANT CAN RUN ON ONLY NATURAL GAS IT IS POSSIBLE THAT ALL CHEMICALS WILL BE BELOW THE REPORTING LIMITS.	NO	BOB.GREENE@GDFSUEZNA.COM			NO	 	
23936KYNTMRTE15	1311208958963	007439921	LEAD	TRI	2011	KYANITE MINING CORP MULLITE PLANT	RTE 15	DILLWYN	BUCKINGHAM	VA	23936	YES	NO	NO	NO								212325						37.555556	-78.441111	007940117				VAR051580				DISTHENE GROUP INC		ALTHOUGH THE FACILITY'S PRODUCTION RATIO INCREASED BETWEEN 2010 AND 2011, THE CONCENTRATION OF LEAD IN ITS SOURCE MATERIAL (RECYCLED OIL) DECREASED BY APPROXIMATELY ONE THIRD. AS SUCH, THE LEAD RELEASE QUANTITIES DECREASED ACCORDINGLY.	NO	JOHNSNODDY@KYANITE.COM			YES	 	
24211DMSCS26864	1311208982773	007439921	LEAD	TRI	2011	DAMASCUS CORP	26864 WATAUGA RD	ABINGDON	WASHINGTON	VA	24211	YES	NO	NO	NO								333131						36.72407	-81.89784											THE LEAD ENTERING THIS FACILITY IS FROM LEAD ACID BATTERY PURCHACES WHICH ARE INSTALLED INTO SHUTTLE CARS FOR BITUNIOUS MINING AND OTHER UNDERGROUND OPERATIONS.	NO	EMILLER@DAMASCUSCORP.COM			YES	 	
24210FGCTN1837A	1311208985477	007440224	SILVER	TRI	2011	AGC FLAT GLASS NORTH AMERICA ABINGDON PLANT	18370 OAK PARK DR	ABINGDON	WASHINGTON	VA	24210	YES	NO	NO	NO								327215						36.68697	-82.05537									AGC FLAT GLASS NORTH AMERICA		THE FAILITY HAS A STATIONARY SOURCE AIR PERMIT ISSUED BY VADEQ, REGISTRATION #11617.   SILVER IS MAGNATRON SPUTTERED ONTO FLATGLASS IN A VACUUM ASSEMBLY LINE TO PRODUCE LOW EMISSIVITY GLASS. USED CATHODES AND METAL BUILD UP IN THE CHAMBER AND CATHODE SURROUND HOLDER ARE RECOVERED BY CHIPPING OF THE METAL FORM THE COMPOMENTS LISTED. THE CHIPPED SLIVER IS SENT TO ACADEMY GROUP FOR OFFSITE RECYCLING IN CATHODES.	NO	DAVID.BROERMAN@US.AGC.COM			YES	 	
22603SWRDN1481L	1311209002676	000100425	STYRENE	TRI	2011	TRELLEBORG ENGINEERED PRODUCTS INC	148-1 LENOIR DR	WINCHESTER	FREDERICK	VA	22603	YES	NO	NO	NO								326199						39.21881	-78.14778	087699666								TRELLEBORG INDUSTRIES		FACILITY HAS BEEN SOLD AND REOPENED BY BEDFORD THECHNOLOGY LLC.	NO	MARK.MACDOUGALL@TRELLEBORG.COM			NO	 	
22853RCKNGCOOPD	1311209015181	010028156	OZONE	TRI	2011	PILGRIM'S PRIDE CORP BROADWAY FACILITY	330 CO-OP DR	TIMBERVILLE	ROCKINGHAM	VA	22853	YES	NO	NO	NO								311615	311613					38.632158	-78.784356	140036497								PILGRIMS PRIDE CORP	007334170	THE PRODUCTION OF OZONE HAS INCREASED BECAUSE OF A SECOND GENERATOR WE HAVE ON LINE.	NO	MARGARET.MCDONALD@JBSSA.COM			NO	 	
23860BRFPR16RIV	1311209022110	007439921	LEAD	TRI	2011	FEDERAL CORRECTIONAL COMPLEX	1060 RIVER RD	HOPEWELL	PRINCE GEORGE	VA	23860	YES	NO	YES	NO								922140						37.298772	-77.332196									US DEPARTMENT OF JUSTICE		ADDITIONAL LOCAL AND AND FEDERAL ENTITIES HAVE UTILIZED OUR FACILITY FIRING RANGE RESULTING IN A MODERATE INCREASE IN RELEASE QUANTITIES.	YES	HBARRON@BOP.GOV			YES	 	
24060LTTNP1213N	1311209065251	007439921	LEAD	TRI	2011	MOOG INC	1213 N MAIN ST	BLACKSBURG	MONTGOMERY	VA	24060	YES	NO	NO	NO								334419						37.24198	-80.41799	196024751								MOOG INC	002103166	CHEMICAL USAGE REDUCTION ALSO ATTRIBUTED TO DROP IN PRODUCTION LEVEL.	NO	CWHITE@MOOG.COM			YES	 	
23523CLNNS400EI	1311209068941	N100	COPPER COMPOUNDS	TRI	2011	COLONNA'S SHIPYARD INC	400 E INDIAN RIVER RD	NORFOLK	NORFOLK (CITY)	VA	23523	YES	NO	NO	NO								336611						36.83423	-76.2772	003174273										IN 2011, THE FACILTIY EXPANDED ALLOWING SEVERAL ADDITIONAL VESSELS TO BE WORKED SIMULTANEOUSLY WHICH IN TURN RESULTED IN INCREASED RELEASES.	NO	FWHEATLEY@COLONNASHIP.COM			YES	 	
23523CLNNS400EI	1311209068954	000071363	N-BUTYL ALCOHOL	TRI	2011	COLONNA'S SHIPYARD INC	400 E INDIAN RIVER RD	NORFOLK	NORFOLK (CITY)	VA	23523	YES	NO	NO	NO								336611						36.83423	-76.2772	003174273										IN 2011, THE FACILTIY EXPANDED ALLOWING SEVERAL ADDITIONAL VESSELS TO BE WORKED SIMULTANEOUSLY WHICH IN TURN RESULTED IN INCREASED RELEASES.	NO	FWHEATLEY@COLONNASHIP.COM			NO	 	
