REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	23879GRGPCUS301	GEORGIA-PACIFIC WOOD PRODUCTS LLC - SKIPPERS OSB	234 FOREST RD	SKIPPERS	GREENSVILLE	VA	23879	YES	NO	NO	NO								321219						36.545344	-77.52724									KOCH INDUSTRIES INC	006944334	1311209069588	000067561	METHANOL	TRI	Pounds																		34000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000	50000	0	0	0	0	0	0		.32	W19	OTHER CHANGES IN OPERATING PRACTICES	T11	OTHER																													0	0	0	0	34000	15000	0	0	0	0	0	0	0	0	0	0	NO	ERIC.ABERCROMBIE@GAPAC.COM			NO	 	
2011	NO	23523NTDST1001B	US GYPSUM CO	1424 S MAIN ST	NORFOLK	NORFOLK (CITY)	VA	23523	YES	NO	NO	NO								327420						36.82347	-76.28072	003177649								USG CORP	005212600	1311209044763	007439921	LEAD	TRI	Pounds																		.126068	.101691	.121691	.121691	0	0	0	0	0	0	0	0	15	10.8	17.5	17.5	0	0	0	0	0	0	0	0	0	0	0	0		.82	NA	NA																															0	0	0	0	.091068	.070691	.090691	.090691	0	0	0	0	.035	.031	.031	.031	NO	DBUNCH@USG.COM			YES	 	
2011	NO	24382RHSHP1400S	RH SHEPPARD CO INC	1400 STAFFORD-UMBERGER DR	WYTHEVILLE	WYTHE	VA	24382	YES	NO	NO	NO								336330						36.96822	-81.12132	003008521								RH SHEPPARD CO INC	003008521	1311209324312	007439965	MANGANESE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29215	32625	30341	30341	0	0	0	0	0	0	0	0		1.16	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JLSMITH@RHSHEPPARD.COM			YES	 	
2011	NO	23803DMNNC2050P	DOMINION CHEMICAL CO INC	2050 PUDDLEDOCK RD	PETERSBURG	PETERSBURG (CITY)	VA	23803	YES	NO	NO	NO								325998						37.241972	-77.370109	003121639										1311209625425	000067561	METHANOL	TRI	Pounds																		500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	500	500	500	500	0	0	0	0	0	0	0	0	NO	MACLINFERRELL@DOMINIONCHEMICAL.COM			NO	 	
2011	NO	23803DMNNC2050P	DOMINION CHEMICAL CO INC	2050 PUDDLEDOCK RD	PETERSBURG	PETERSBURG (CITY)	VA	23803	YES	NO	NO	NO								325998						37.241972	-77.370109	003121639										1311209625413	000050000	FORMALDEHYDE	TRI	Pounds																		16	16	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	16	16	16	16	0	0	0	0	0	0	0	0	NO	MACLINFERRELL@DOMINIONCHEMICAL.COM			NO	 	
2011	NO	24543WDFBRMASON	BLUE RIDGE FIBERBOARD	250 CELOTEX DR	DANVILLE	PITTSYLVANIA	VA	24541	YES	NO	NO	NO								321219						36.561891	-79.44766	005212782		24543WDFBRMA						WR MEADOWS INC	005212782	1311209015700	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		1.61	7.63	8.5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4.74	NA	NA																															0	0	0	0	1.61	7.63	8.5	10	0	0	0	0	0	0	0	0	NO	MCUSTER@BLUERIDGEFIBERBOARD.COM			NO	 	
2011	NO	24543WDFBRMASON	BLUE RIDGE FIBERBOARD	250 CELOTEX DR	DANVILLE	PITTSYLVANIA	VA	24541	YES	NO	NO	NO								321219						36.561891	-79.44766	005212782		24543WDFBRMA						WR MEADOWS INC	005212782	1311209015698	007439921	LEAD	TRI	Pounds																		26	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	26	0	9	9	NO	MCUSTER@BLUERIDGEFIBERBOARD.COM			YES	 	
2011	NO	22572WDPRSROUTE	WOOD PRESERVERS INC	15939 HISTORY LAND HWY	WARSAW	RICHMOND	VA	22572	YES	NO	NO	NO								321114						37.97009	-76.747879	003113750										1311209242282	N420	LEAD COMPOUNDS	PBT	Pounds																		3.7	4.5	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.22	NA	NA																															0	0	0	0	3.7	4.5	6	7	0	0	0	0	0	0	0	0	NO	MWRIGHT@WOODPRESERVERS.COM			YES	 	
2011	NO	22572WDPRSROUTE	WOOD PRESERVERS INC	15939 HISTORY LAND HWY	WARSAW	RICHMOND	VA	22572	YES	NO	NO	NO								321114						37.97009	-76.747879	003113750										1311209242294	000100425	STYRENE	TRI	Pounds																		4309	2718.5	4400	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.63	NA	NA																															0	0	0	0	4309	2718.5	4400	5500	0	0	0	0	0	0	0	0	NO	MWRIGHT@WOODPRESERVERS.COM			NO	 	
2011	NO	22572WDPRSROUTE	WOOD PRESERVERS INC	15939 HISTORY LAND HWY	WARSAW	RICHMOND	VA	22572	YES	NO	NO	NO								321114						37.97009	-76.747879	003113750										1311209242270	N100	COPPER COMPOUNDS	TRI	Pounds																		8.89	16.03	22	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.2	1.08	NA	NA																															0	0	0	0	.5	.73	2	2	0	0	0	0	8.39	15.3	20	30	NO	MWRIGHT@WOODPRESERVERS.COM			YES	 	
