TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
88210STRSR1300W	1312210042851	007440508	COPPER	TRI	Pounds																		2012	NO	US DHS FEDERAL LAW ENFORCEMENT TRAINING CENTER ARTESIA	1300 W RICHEY BLDG 25	ARTESIA	EDDY	NM	88210	YES	NO	YES	NO								928110						32.85726	-104.41297									US DEPARTMENT OF HOMELAND SECURITY		0		NA												YES	TERRY.TODD@DHS.GOV			YES	 	
88210STRSR1300W	1312210042863	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	US DHS FEDERAL LAW ENFORCEMENT TRAINING CENTER ARTESIA	1300 W RICHEY BLDG 25	ARTESIA	EDDY	NM	88210	YES	NO	YES	NO								928110						32.85726	-104.41297									US DEPARTMENT OF HOMELAND SECURITY		0		NA												YES	TERRY.TODD@DHS.GOV			YES	 	
87102CRMLN19112	1312210521783	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	DEAN DAIRY HOLDINGS LLC  DBA CREAMLAND DAIRIES LLC	1911 SECOND ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	YES	NO	NO	NO								311511						35.100602	-106.646692									DEAN FOODS CO		28813	C 	SOUTHSIDE WATER RECLAMATION PLANT	4201 2ND STREET SW	ALBUQUERQUE	NM	BERNALILLO	871050511							NO	TONI_SWAFFORD@DEANFOODS.COM			NO	 	
87102CRMLN19112	1312210521819	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	DEAN DAIRY HOLDINGS LLC  DBA CREAMLAND DAIRIES LLC	1911 SECOND ST NW	ALBUQUERQUE	BERNALILLO	NM	87102	YES	NO	NO	NO								311511						35.100602	-106.646692									DEAN FOODS CO		250	O 	SOUTHSIDE WATER RECLAMATION PLANT	4201 2ND STREET SW	ALBUQUERQUE	NM	BERNALILLO	871050511							NO	TONI_SWAFFORD@DEANFOODS.COM			NO	 	
87421SNJNMCOUNT	1312210410609	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
87421SNJNMCOUNT	1312210410623	N982	ZINC COMPOUNDS	TRI	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
87421SNJNMCOUNT	1312210410445	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
87421SNJNMCOUNT	1312210410585	N760	THALLIUM COMPOUNDS	TRI	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
87421SNJNMCOUNT	1312210410496	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
87421SNJNMCOUNT	1312210410395	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2012	NO	SAN JUAN COAL CO - SAN JUAN MINE	16 MILES W OF FARMINGTON, CR 6800	WATERFLOW	SAN JUAN	NM	87421	YES	NO	NO	NO								212112						36.814194	-108.430944	753168160								BHP BILLITON NEW MEXICO COAL INC.	753168160	0		NA												NO	CHARLES.CE.ROYBAL@BHPBILLITON.COM			YES	 	
