TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
39521BRGWRPORTB	1313211802107	000100425	STYRENE	TRI	2013	SABIC INNOVATIVE PLASTICS US LLC	3531 PORT & HARBOR DR	BAY SAINT LOUIS	HANCOCK	MS	39520			YES	NO	NO	NO								325211						30.236944	-89.511111	614318806								SABIC US HOLDINGS LP	078612482	The site prodution process ran with fewer production interruptions resulting in a decrease of releases of Styrene from the facility.	NO	ALBERT.RAGAS@SABIC-IP.COM			NO	 	
39521BRGWRPORTB	1313211802083	000100414	ETHYLBENZENE	TRI	2013	SABIC INNOVATIVE PLASTICS US LLC	3531 PORT & HARBOR DR	BAY SAINT LOUIS	HANCOCK	MS	39520			YES	NO	NO	NO								325211						30.236944	-89.511111	614318806								SABIC US HOLDINGS LP	078612482	|W14:Changed production schedules which resulted in less waste generation.	NO	ALBERT.RAGAS@SABIC-IP.COM			NO	 	
39521BRGWRPORTB	1313211802095	000080626	METHYL METHACRYLATE	TRI	2013	SABIC INNOVATIVE PLASTICS US LLC	3531 PORT & HARBOR DR	BAY SAINT LOUIS	HANCOCK	MS	39520			YES	NO	NO	NO								325211						30.236944	-89.511111	614318806								SABIC US HOLDINGS LP	078612482	The site production process ran with minmal process interruptions which resulted in reduction of Methyl Methacrylate emissions.	NO	ALBERT.RAGAS@SABIC-IP.COM			NO	 	
39440MSNTCSOUTH	1313211478666	007439921	LEAD	TRI	2013	MASONITE CORP	1001 S FOURTH AVE	LAUREL	JONES	MS	39440			YES	NO	NO	NO								321219	326199					31.678083	-89.130528	858499569								MASONITE CORP	205256746	|W58:Improved combustion efficiency	NO	NKOFMAN@MASONITE.COM			YES	 	
39503FNSTL14115	1313210939068	007440484	COBALT	TRI	2013	HYDRO CARBIDE INC	14115 SEAWAY RD	GULFPORT	HARRISON	MS	39503			YES	NO	NO	NO								332117						30.43431	-89.07286	184808063								HBD INDUSTRIES INC	184808053	|SRNA:Insufficient capital to install new source reduction equipment or implement new source reduction activities/initiatives	NO	STEVEINGULFPORT@YAHOO.COM			YES	 	
38671MRCNL8735H	1313211175649	N511	NITRATE COMPOUNDS	TRI	2013	THOMAS & BETTS  CORP	8735 HAMILTON RD	SOUTHAVEN	DESOTO	MS	38671			YES	NO	NO	NO								335932	332813					34.98536	-89.999	002154433								THOMAS & BETTS CORP	002154433	|SRNA:The use of this product is used to maintain the quality of the parts being produced.	NO				NO	 	
38671MRCNL8735H	1313211175664	N982	ZINC COMPOUNDS	TRI	2013	THOMAS & BETTS  CORP	8735 HAMILTON RD	SOUTHAVEN	DESOTO	MS	38671			YES	NO	NO	NO								335932	332813					34.98536	-89.999	002154433								THOMAS & BETTS CORP	002154433	A reduction of this product would have declined the Quality of part being produced.	NO				YES	 	
38834CRNTHFULTO	1313211080419	N420	LEAD COMPOUNDS	PBT	2013	AYRSHIRE ELECTRONICS	1801 FULTON DR	CORINTH	ALCORN	MS	38834			YES	NO	NO	NO								334418						34.915028	-88.521861									CDR MANUFACTURING INC		|T09:Industry is slowly changing to lead-free based solder	NO	ECARTER@AYRSHIREUSA.COM			YES	 	
38965CLTNDHIGHW	1313211684358	007440020	NICKEL	TRI	2013	BORGWARNER EMISSION SYSTEMS INC	600 HWY 32 E	WATER VALLEY	YALOBUSHA	MS	38965			YES	NO	NO	NO								336310	336350					34.130569	-89.638617	061657250								BORGWARNER INC		|W43:Expected minimization of metal in waste water to POTW due to better chemical pre-treatment method.	NO	ROFRANCIS@BORGWARNER.COM			YES	 	
38965CLTNDHIGHW	1313211684345	007439921	LEAD	TRI	2013	BORGWARNER EMISSION SYSTEMS INC	600 HWY 32 E	WATER VALLEY	YALOBUSHA	MS	38965			YES	NO	NO	NO								336310	336350					34.130569	-89.638617	061657250								BORGWARNER INC		|T11:Smaller barstock utilized in new process, delivering smaller quantities of scrap.	NO	ROFRANCIS@BORGWARNER.COM			YES	 	
3885WTYTBS1TBWA	1313211201722	000584849	TOLUENE-2,4-DIISOCYANATE	TRI	2013	TOYOTA BOSHOKU MISSISSIPPI LLC	1 TB WAY	MANTACHIE	ITAWAMBA	MS	388556000			YES	NO	NO	NO								336360						34.270933	-88.523852	968844485								TOYOTA BOSHOKU MISSISSIPPI LLC	968844485	|SRNA:Concern that product quality may decline as a result of source reduction. 2013 was the startup of the process where this material was used.  Waste treated offsite reflects the initial flushing of tanks, necessary to remove contaminants from new process piping and other residues present to protect product quality.  2013 waste treated off site was a 1 time event and does not represent future anticipation of generation for this material. The extra 1 time generation of material is estimated to be 75 percent of the total waste generated or 1367 lbs.	NO	DAVE.STANLEY@TBAMERICA.COM			NO	 	
3885WTYTBS1TBWA	1313211201797	000091087	TOLUENE-2,6-DIISOCYANATE	TRI	2013	TOYOTA BOSHOKU MISSISSIPPI LLC	1 TB WAY	MANTACHIE	ITAWAMBA	MS	388556000			YES	NO	NO	NO								336360						34.270933	-88.523852	968844485								TOYOTA BOSHOKU MISSISSIPPI LLC	968844485	|SRNA:Concern that product quality may decline as a result of source reduction. 2013 was the startup of the process where this material was used.  Waste treated offsite reflects the initial flushing of tanks, necessary to remove contaminants from new process piping and other residues present to protect product quality.  2013 waste treated off site was a 1 time event and does not represent future anticipation of generation for this material. The extra 1 time generation of material is estimated to be 75 percent of the total waste generated or 316 lbs.	NO	DAVE.STANLEY@TBAMERICA.COM			NO	 	
3885WTYTBS1TBWA	1313211201633	N120	DIISOCYANATES	TRI	2013	TOYOTA BOSHOKU MISSISSIPPI LLC	1 TB WAY	MANTACHIE	ITAWAMBA	MS	388556000			YES	NO	NO	NO								336360						34.270933	-88.523852	968844485								TOYOTA BOSHOKU MISSISSIPPI LLC	968844485	|SRNA:Concern that product quality may decline as a result of source reduction. 2013 was the startup of the process where this material was used.  Waste treated offsite reflects the initial flushing of tanks, necessary to remove contaminants from new process piping and other residues present to protect product quality.  2013 waste treated off site was a 1 time event and does not represent future anticipation of generation for this material. The extra 1 time generation of material is estimated to be 75 percent of the total waste generated or 421 lbs.	NO	DAVE.STANLEY@TBAMERICA.COM			NO	 	
3950WCHNNL14373	1313211777750	000067561	METHANOL	TRI	2013	CHANNEL CHEMICAL CORP	14373 SEAWAY RD	GULFPORT	HARRISON	MS	39503			YES	NO	NO	NO								325199						30.43433	-89.08086	122687064										|T11:Process modification resulted in the removal of methanol-containing process water.	NO	THREID@CHANNELCHEMICAL.COM			NO	 	
39759HTCHCAIRPO	1313211347099	001163195	DECABROMODIPHENYL OXIDE	TRI	2013	SOUTHWIRE CO	103 AIRPORT RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								335929	331422					33.436444	-88.846167	621944958								SOUTHWIRE CO	003264421	Through efforts to eliminate trash into the landfill, material was diverted to waste-to-energy facilities, thus increased the transfers and off-site disposals.	NO	GARY.LEFTWICH@SOUTHWIRE.COM			NO	 	
39759HTCHCAIRPO	1313211347113	N982	ZINC COMPOUNDS	TRI	2013	SOUTHWIRE CO	103 AIRPORT RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								335929	331422					33.436444	-88.846167	621944958								SOUTHWIRE CO	003264421	Through efforts to eliminate trash into the landfill, material was diverted to waste-to-energy facilities, thus increased the transfers and off-site disposals.	NO	GARY.LEFTWICH@SOUTHWIRE.COM			YES	 	
39759HTCHCAIRPO	1313211347075	N010	ANTIMONY COMPOUNDS	TRI	2013	SOUTHWIRE CO	103 AIRPORT RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								335929	331422					33.436444	-88.846167	621944958								SOUTHWIRE CO	003264421	Through efforts to eliminate trash into the landfill, material was diverted to waste-to-energy facilities, thus increased the transfers and off-site disposals.	NO	GARY.LEFTWICH@SOUTHWIRE.COM			YES	 	
39759HTCHCAIRPO	1313211347101	N420	LEAD COMPOUNDS	PBT	2013	SOUTHWIRE CO	103 AIRPORT RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								335929	331422					33.436444	-88.846167	621944958								SOUTHWIRE CO	003264421	Through efforts to eliminate trash into the landfill, material was diverted to waste-to-energy facilities, thus increased the transfers and off-site disposals.	NO	GARY.LEFTWICH@SOUTHWIRE.COM			YES	 	
39759FLXST500IN	1313211076397	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	FLEXSTEEL INDUSTRIES INC	212 INDUSTRIAL PARK RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								337121	337127					33.4444	-88.8375	005146048										Converted to waterbase finish	NO	JPAYNE@FLEXSTEEL.COM			NO	 	
39759FLXST500IN	1313211076423	000108883	TOLUENE	TRI	2013	FLEXSTEEL INDUSTRIES INC	212 INDUSTRIAL PARK RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								337121	337127					33.4444	-88.8375	005146048										Conversion to water base finish.	NO	JPAYNE@FLEXSTEEL.COM			NO	 	
39759FLXST500IN	1313211076435	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	FLEXSTEEL INDUSTRIES INC	212 INDUSTRIAL PARK RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								337121	337127					33.4444	-88.8375	005146048										Conversion to water base finish	NO	JPAYNE@FLEXSTEEL.COM			NO	 	
39759FLXST500IN	1313211076411	000071363	N-BUTYL ALCOHOL	TRI	2013	FLEXSTEEL INDUSTRIES INC	212 INDUSTRIAL PARK RD	STARKVILLE	OKTIBBEHA	MS	39759			YES	NO	NO	NO								337121	337127					33.4444	-88.8375	005146048										conversion to water base finish	NO	JPAYNE@FLEXSTEEL.COM			NO	 	
39654GRGPCSANDI	1313211449602	000074873	CHLOROMETHANE	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449640	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449588	N040	BARIUM COMPOUNDS	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			YES	 	
39654GRGPCSANDI	1313211449689	N458	MERCURY COMPOUNDS	PBT	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			YES	 	
39654GRGPCSANDI	1313211449739	N982	ZINC COMPOUNDS	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			YES	 	
39654GRGPCSANDI	1313211449715	000108952	PHENOL	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449703	N511	NITRATE COMPOUNDS	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Other - used as a water treatment nutrient	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449590	000120809	CATECHOL	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449564	007664417	AMMONIA	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
39654GRGPCSANDI	1313211449614	001319773	CRESOL (MIXED ISOMERS)	TRI	2013	GEORGIA-PACIFIC MONTICELLO LL C	SANDIFER HWY 5 MILES N OF MONTICELLO	MONTICELLO	LAWRENCE	MS	39654			YES	NO	NO	NO								322130						31.625853	-90.0839	122688500								KOCH INDUSTRIES INC	006944334	|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	RAY.MELICK@GAPAC.COM			NO	 	
