TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
37128THPLL200BU	1312210783876	N511	NITRATE COMPOUNDS	TRI	2012	GENERAL MILLS OPERATIONS INC PILLSBURY	200 BUTLER RD	MURFREESBORO	RUTHERFORD	TN	37127	YES	NO	NO	NO								311822						35.803155	-86.39123	005995147								GENERAL MILLS INC.	006250740	In section 6.2 of this form, I utilized the RCRA ID for the transporter who transports all of our sludge to local farms for land disposal purposes, Terra Renewal Services. Also, we send effluent wastewater to a neighboring golf course for land application purposes. This transfer of treated effluent wastewater is conducted under State Operating Permit #08034. I utilized General Mills, Inc.- Murfreesboro's RCRA ID for the information contained in 6.2 of this form.	NO	PAT.MURPHY2@GENMILLS.COM			NO	 	
38343CHSNL3001H	1312210612279	007664417	AMMONIA	TRI	2012	BONGARDS' SOUTH LLC	3001 HWY 45 W BYPASS	HUMBOLDT	GIBSON	TN	38343	YES	NO	NO	NO								311513						35.837107	-88.896582					TN0042099				BONGARDS' CREAMERIES	006153712	|PRAI: The variable used to calculate production ratio is: Pounds cheese produced.	NO	KEITHG@BONGARDS.COM			NO	 	
37043SPXCN901AL	1312210654733	007439921	LEAD	TRI	2012	CONTECH CASTINGS	901 ALFRED THUN RD	CLARKSVILLE	MONTGOMERY	TN	37043	YES	NO	NO	NO								331521						36.58166	-87.26444									REVSTONE INDUSTRIES LLC		|PRAI:Higher concentration of lead in metal.	NO	SGREENE@REVSTONE.COM			YES	 	
37043SPXCN901AL	1312210654745	007440020	NICKEL	TRI	2012	CONTECH CASTINGS	901 ALFRED THUN RD	CLARKSVILLE	MONTGOMERY	TN	37043	YES	NO	NO	NO								331521						36.58166	-87.26444									REVSTONE INDUSTRIES LLC		wt concentration of nickel was higher CY 2012.	NO	SGREENE@REVSTONE.COM			YES	 	
37813JFFRY2307M	1312210301368	007440473	CHROMIUM	TRI	2012	JEFFREY CHAIN LP (OPERATING AS RENOLD JEFFREY)	2307 MADEN DR	MORRISTOWN	HAMBLEN	TN	37813	YES	NO	NO	NO								333613						36.203402	-83.322102	147609572								RENOLD PLC		Processed less stainless steel products resulting in a large decrease in Chromium.	NO	BRIAN.BLACK@RENOLDJEFFREY.COM			YES	 	
38104DNFDS2040M	1312210623637	N511	NITRATE COMPOUNDS	TRI	2012	TURNER LLC	2040 MADISON AVE	MEMPHIS	SHELBY	TN	38104	YES	NO	NO	NO								311511						35.137112	-89.993106	806606760				0001317				PRAIRIE FARMS DAIRY INC		Jim Crawford, Quality Assurance manager has replaced Brian Breci, plant manager as preparer, certification, and contact person for Turner Dairy-Memphis, TN	NO	JIMCRAWFORD@TURNERDAIRY.COM			NO	 	
38104DNFDS2040M	1312210623649	007697372	NITRIC ACID	TRI	2012	TURNER LLC	2040 MADISON AVE	MEMPHIS	SHELBY	TN	38104	YES	NO	NO	NO								311511						35.137112	-89.993106	806606760				0001317				PRAIRIE FARMS DAIRY INC		Jim Crawford, Quality Assurance Manager has replaced Brian Breci, plant manager as preparer, certification, and contact person for Turner- Memphis.	NO	JIMCRAWFORD@TURNERDAIRY.COM			NO	 	
38104DNFDS2040M	1312210623652	000079210	PERACETIC ACID	TRI	2012	TURNER LLC	2040 MADISON AVE	MEMPHIS	SHELBY	TN	38104	YES	NO	NO	NO								311511						35.137112	-89.993106	806606760				0001317				PRAIRIE FARMS DAIRY INC		Jim Crawford, Quality Assurance Manager has replaced Brian Breci, plant manager as preparer, certification and contact person for Turner-Memphis.	NO	JIMCRAWFORD@TURNERDAIRY.COM			NO	 	
38104DNFDS2040M	1312210623625	007664417	AMMONIA	TRI	2012	TURNER LLC	2040 MADISON AVE	MEMPHIS	SHELBY	TN	38104	YES	NO	NO	NO								311511						35.137112	-89.993106	806606760				0001317				PRAIRIE FARMS DAIRY INC		Jim Crawford, Quality Assurance Manager replaces Brian Breci, plant manager as preparer, certification and contact person for the Turner-Memphis plant.	NO	JIMCRAWFORD@TURNERDAIRY.COM			NO	 	
37871SRCNC1977W	1312210173439	N100	COPPER COMPOUNDS	TRI	2012	NYSTAR - YOUNG MINE & MILL	1977 W HWY 11E	NEW MARKET	JEFFERSON	TN	37820	YES	NO	NO	NO								212231						36.074444	-83.623611											The apparent reduction in total releases to air, water, and onsite impoundments in 2012 compared to 2011 is a reflection that release concentrations were below de minimis and were therefore reported as "NA".	NO	KEVIN.COOK@NYRSTAR.COM			YES	 	
