TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
40219CLDWL4000T	1307205659295	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	CALDWELL TANKS INC	4000 TOWER RD	LOUISVILLE	JEFFERSON	KY	40219	YES	NO	NO	NO														38.151944	-85.693889	006375141										0														NO	WFRAZIER@CALDWELLTANKS.COM			YES	
40219WRTHN1152I	1307205517966	007439921	LEAD	PBT	Pounds																		2007	NO	WORTHINGTON STEEL CO	1152 INDUSTRIAL BLVD	LOUISVILLE	JEFFERSON	KY	40219	YES	NO	NO	NO														38.1525	-85.706944	808099634								WORTHINGTON INDUSTRIES INC	004312401	0														NO	CMLYTTLE@WORTHINGTONINDUSTRIES.COM			YES	
41042RTKNC8060P	1307205264245	007440473	CHROMIUM	TRI	Pounds																		2007	NO	ROTEK INC	8060 PRODUCTION DR	FLORENCE	BOONE	KY	41041	YES	NO	NO	NO														38.973889	-84.603333									KRUPP, USA INC	053149027	0														NO	RKELLY@ROTEK-INC.COM			YES	
41042RTKNC8060P	1307205264258	007439965	MANGANESE	TRI	Pounds																		2007	NO	ROTEK INC	8060 PRODUCTION DR	FLORENCE	BOONE	KY	41041	YES	NO	NO	NO														38.973889	-84.603333									KRUPP, USA INC	053149027	0														NO	RKELLY@ROTEK-INC.COM			YES	
41045STLTCRT1BO	1307205300092	007439965	MANGANESE	TRI	Pounds																		2007	NO	STEEL TECHNOLOGIES GHENT	3985 US HWY 42 W	GHENT	GALLATIN	KY	41045	YES	NO	NO	NO														38.711389	-85.043611	884601162								MITSUI USA	001664523	0														NO	SCOTT.BARNETT@STEELTECHNOLOGIES.COM			YES	
40258PTXFD834CA	1307205564014	007664417	AMMONIA	TRI	Pounds																		2007	NO	PTX FOOD CORP	8340 CANE RUN RD	LOUISVILLE	JEFFERSON	KY	40258	YES	NO	NO	NO														38.135556	-85.898333									PTX FOOD CORP		0	O 	METROPOLITAN SEWER DISTRICT	CAMPGROUND ROAD	LOUISVILLE	KY	JEFFERSON	40212							NO				NO	
41105SHLNDRTE23	1307206035937	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	ASHLAND RECOVERY INC PLANT 125	RTE 23 N BUILDING 800 BRIQUETTE PLANT	ASHLAND	BOYD	KY	41105	YES	NO	NO	NO														0	0									HARSCO CORP	003952009	0														NO	GHUBDERTMARK@MULTISERV.COM			YES	
41144DPNTWHC664	1307205417898	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	DUPONT WURTLAND PLANT	HC 66-400 HARRIS RD	WURTLAND	GREENUP	KY	41144	YES	NO	NO	NO														38.555556	-82.78916	005005160								E. I. DU PONT DE NEMOURS & CO. INC.	001315704	0														NO	TIM.A.ALBERT@USA.DUPONT.COM			NO	
41144DPNTWHC664	1307205417900	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	DUPONT WURTLAND PLANT	HC 66-400 HARRIS RD	WURTLAND	GREENUP	KY	41144	YES	NO	NO	NO														38.555556	-82.78916	005005160								E. I. DU PONT DE NEMOURS & CO. INC.	001315704	0														NO	TIM.A.ALBERT@USA.DUPONT.COM			NO	
41230BGSNDUS236	1307205721184	007664417	AMMONIA	TRI	Pounds																		2007	NO	AMERICAN ELECTRIC POWER BIG SANDY PLANT	U.S. 23 6 MILES N	LOUISA	LAWRENCE	KY	41230	YES	NO	NO	NO														38.171389	-82.617778	004862439								AMERICAN ELECTRIC POWER	006979868	0														NO	NA	RR5		NO	
