REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	67544SSXGRRR1	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	1313211220874	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24639	21789	25000	25000	0	0	0	0	0	0	0	0		.88	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TRI@SUPERIORESSEX.COM			YES	 	
2013	NO	67544SSXGRRR1	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	1313211220898	001163195	DECABROMODIPHENYL OXIDE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	4697	5000	5000	0	0	0	0	0	0	0	0	0	19.09	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TRI@SUPERIORESSEX.COM			NO	 	
2013	NO	67544SSXGRRR1	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	1313211220886	007440508	COPPER	TRI	Pounds																		5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1519984	1523955	1550000	1550000	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	NO	TRI@SUPERIORESSEX.COM			YES	 	
2013	NO	67544SSXGRRR1	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	1313211220900	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9486	6063	6000	6000	0	0	0	0	0	0	0	0		.64	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TRI@SUPERIORESSEX.COM			YES	 	
2013	NO	67801FRMLNEASTH	HI PLAINS FEED LLC	10955 116 RD	WRIGHT	FORD	KS	678829509			YES	NO	NO	NO								311119						37.733889	-100.034722									HI PLAINS FEED LLC		1313210972295	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TROY.MILLER@HIPLAINSFEED.COM			YES	 	
2013	NO	67801FRMLNEASTH	HI PLAINS FEED LLC	10955 116 RD	WRIGHT	FORD	KS	678829509			YES	NO	NO	NO								311119						37.733889	-100.034722									HI PLAINS FEED LLC		1313210972271	007440508	COPPER	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TROY.MILLER@HIPLAINSFEED.COM			YES	 	
2013	NO	67801FRMLNEASTH	HI PLAINS FEED LLC	10955 116 RD	WRIGHT	FORD	KS	678829509			YES	NO	NO	NO								311119						37.733889	-100.034722									HI PLAINS FEED LLC		1313210972269	007440484	COBALT	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TROY.MILLER@HIPLAINSFEED.COM			YES	 	
2013	NO	67801FRMLNEASTH	HI PLAINS FEED LLC	10955 116 RD	WRIGHT	FORD	KS	678829509			YES	NO	NO	NO								311119						37.733889	-100.034722									HI PLAINS FEED LLC		1313210972283	007439965	MANGANESE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	TROY.MILLER@HIPLAINSFEED.COM			YES	 	
2013	NO	67661PRRHR1664E	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										1313211148592	000075070	ACETALDEHYDE	TRI	Pounds																		11009.33	7489.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.97	NA	NA																															0	0	0	0	11009.33	7489.41	0	0	0	0	0	0	0	0	0	0	NO	JKREUTZER@PHAELLC.COM			NO	 	
2013	NO	67661PRRHR1664E	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										1313211148628	000110827	CYCLOHEXANE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JKREUTZER@PHAELLC.COM			NO	 	
2013	NO	67661PRRHR1664E	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										1313211148655	000110543	N-HEXANE	TRI	Pounds																		1771.74	1849.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	1771.74	1849.64	0	0	0	0	0	0	0	0	0	0	NO	JKREUTZER@PHAELLC.COM			NO	 	
