TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
67544SSXGRRR1	1313211220874	N010	ANTIMONY COMPOUNDS	TRI	Pounds																		2013	NO	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	0		NA												NO	TRI@SUPERIORESSEX.COM			YES	 	
67544SSXGRRR1	1313211220898	001163195	DECABROMODIPHENYL OXIDE	TRI	Pounds																		2013	NO	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	0		NA												NO	TRI@SUPERIORESSEX.COM			NO	 	
67544SSXGRRR1	1313211220886	007440508	COPPER	TRI	Pounds																		2013	NO	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	0		NA												NO	TRI@SUPERIORESSEX.COM			YES	 	
67544SSXGRRR1	1313211220900	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	SUPERIOR ESSEX INTERNATIONAL LP	75 E STATE RD #4	HOISINGTON	BARTON	KS	67544			YES	NO	NO	NO								331422						38.521123	-98.760361	068433317								SUPERIOR ESSEX INC	153370077	0		NA												NO	TRI@SUPERIORESSEX.COM			YES	 	
67661PRRHR1664E	1313211148592	000075070	ACETALDEHYDE	TRI	Pounds																		2013	NO	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										0		NA												NO	JKREUTZER@PHAELLC.COM			NO	 	
67661PRRHR1664E	1313211148655	000110543	N-HEXANE	TRI	Pounds																		2013	NO	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										0		NA												NO	JKREUTZER@PHAELLC.COM			NO	 	
67661PRRHR1664E	1313211148642	000067561	METHANOL	TRI	Pounds																		2013	NO	PRAIRIE HORIZON AGRI-ENERGY LLC	1664 E 100 RD	PHILLIPSBURG	PHILLIPS	KS	67661			YES	NO	NO	NO								325193						39.7611	-99.3072	623670879										0		NA												NO	JKREUTZER@PHAELLC.COM			NO	 	
66032STKNS134SM	1313211447166	000110543	N-HEXANE	TRI	Pounds																		2013	NO	EAST KANSAS AGRI-ENERGY	1304 S MAIN ST	GARNETT	ANDERSON	KS	66032			YES	NO	NO	NO								325193						38.271522	-95.237414	126781173										0		NA												NO	DOUG.SOMMER@EKAELLC.COM			NO	 	
66032STKNS134SM	1313211447141	007664417	AMMONIA	TRI	Pounds																		2013	NO	EAST KANSAS AGRI-ENERGY	1304 S MAIN ST	GARNETT	ANDERSON	KS	66032			YES	NO	NO	NO								325193						38.271522	-95.237414	126781173										0		NA												NO	DOUG.SOMMER@EKAELLC.COM			NO	 	
67101CLMNT5605N	1313211181300	007440508	COPPER	TRI	Pounds																		2013	NO	WORTHINGTON CYLINDERS KANSAS LLC	5605 N 119TH ST W	MAIZE	SEDGWICK	KS	67101			YES	NO	NO	NO								332439						37.7839	-97.4814	031130934								WORTHINGTON INDUSTRIES INC	004312401	.56	M2	MAIZE WASTEWATER PLANT	5600 NORTH MAIZE ROAD	MAIZE	KS	SEDGWICK	64101							NO	CATHY.LYTTLE@WORTHINGTONINDUSTRIES.COM			YES	 	
