TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
67575KBKNDEASTH	1312210008001	000080626	METHYL METHACRYLATE	TRI	2012	KBK INDUSTRIES LLC	E HWY 96	RUSH CENTER	RUSH	KS	67575	YES	NO	NO	NO								326122						38.46611	-99.30197	073309726										SRNA:Concern that product quality may decline as a result of source reduction.  It is a key component in the resin we use to manufacture fiberglass tanks.	NO				NO	 	
67575KBKNDEASTH	1312210008013	000100425	STYRENE	TRI	2012	KBK INDUSTRIES LLC	E HWY 96	RUSH CENTER	RUSH	KS	67575	YES	NO	NO	NO								326122						38.46611	-99.30197	073309726										SRNA:Concern that product quality may decline as a result of source reduction.  This is a key ingredient in the resin used to manufacture fiberglass tanks.	NO				NO	 	
67219WLKPN2727O	1312210053702	000100414	ETHYLBENZENE	TRI	2012	WILKO PAINT INC	2727 OHIO ST	WICHITA	SEDGWICK	KS	67219	YES	NO	NO	NO								325510						37.732803	-97.324153	007236805										Developing more water based products.	NO	JMILLS@WILKOPAINTINC.COM			NO	 	
67219WLKPN2727O	1312210053714	000108883	TOLUENE	TRI	2012	WILKO PAINT INC	2727 OHIO ST	WICHITA	SEDGWICK	KS	67219	YES	NO	NO	NO								325510						37.732803	-97.324153	007236805										Developing more water based products	NO	JMILLS@WILKOPAINTINC.COM			NO	 	
67219WLKPN2727O	1312210053726	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	WILKO PAINT INC	2727 OHIO ST	WICHITA	SEDGWICK	KS	67219	YES	NO	NO	NO								325510						37.732803	-97.324153	007236805										Developing more water based products.	NO	JMILLS@WILKOPAINTINC.COM			NO	 	
67401GRTPL244NO	1312210315471	007440473	CHROMIUM	TRI	2012	GREAT PLAINS MANUFACTURING INC KIPP	244 N HUGH	SALINA	SALINE	KS	67401	YES	NO	NO	NO								333111						38.785	-97.455559	030612634		KSD104076179		ISH46NP01				GREAT PLAINS MANUFACTURING INC	030612634	We used difffernet steel composition and manufactured more parts which required less welding in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.|SRNA:We used difffernet steel composition and manufactured more parts which required less welding in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.	NO	MARSHALL.GREEN@GREATPLAINSMFG.COM			YES	 	
67401GRTPL244NO	1312210315495	007439921	LEAD	TRI	2012	GREAT PLAINS MANUFACTURING INC KIPP	244 N HUGH	SALINA	SALINE	KS	67401	YES	NO	NO	NO								333111						38.785	-97.455559	030612634		KSD104076179		ISH46NP01				GREAT PLAINS MANUFACTURING INC	030612634	We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.|SRNA:We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.	NO	MARSHALL.GREEN@GREATPLAINSMFG.COM			YES	 	
67401GRTPL244NO	1312210315560	007440020	NICKEL	TRI	2012	GREAT PLAINS MANUFACTURING INC KIPP	244 N HUGH	SALINA	SALINE	KS	67401	YES	NO	NO	NO								333111						38.785	-97.455559	030612634		KSD104076179		ISH46NP01				GREAT PLAINS MANUFACTURING INC	030612634	We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.|SRNA:We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.	NO	MARSHALL.GREEN@GREATPLAINSMFG.COM			YES	 	
67401GRTPL244NO	1312210315521	007439965	MANGANESE	TRI	2012	GREAT PLAINS MANUFACTURING INC KIPP	244 N HUGH	SALINA	SALINE	KS	67401	YES	NO	NO	NO								333111						38.785	-97.455559	030612634		KSD104076179		ISH46NP01				GREAT PLAINS MANUFACTURING INC	030612634	We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.|SRNA:We used difffernet steel composition and manufactured more parts which required these different steels in the manufacture process which is why this chemical was reduced. under normal production of the full range of products we would have generated more of this chemical.	NO	MARSHALL.GREEN@GREATPLAINSMFG.COM			YES	 	
66739LLCCH22MIS	1312210469387	007664417	AMMONIA	TRI	2012	EVONIK JAYHAWK FINE CHEMICALS CORP	8545 SE JAYHAWK DR	GALENA	CHEROKEE	KS	66739	YES	NO	NO	NO								325199						37.115819	-94.67497	003161668								EVONIK INDUSTRIES	068209295	New waste water treatment equipment installed to allow recycle of waste water to internal use.	NO	JEFF.BLACK@EVONIK.COM			NO	 	
66720THRMD201NA	1312210330813	000108883	TOLUENE	TRI	2012	HBD/THERMOID INC	201 N ALLEN AVE	CHANUTE	NEOSHO	KS	66720	YES	NO	NO	NO								326220						37.684051	-95.466909	181808053								HBD INDUSTRIES INC	020038709	REMOVED CARBON ADSORBTTION  TOLUENE RECYCLING SYSTEM IN DECEMBER 2012 AND INSTALLED A RTO SYSTEM TO COMPLETELY DESTROY ALL HAP"S AND VOC"S GENERATED AND EMITTED FROM THIS FACILITY DURING 2012.  ESTIMATED EMISSIONS DURING 2013 WILL BE ZERO.	NO	HBDGM@CABLEONE.NET			NO	 	
67851BFPRDWESTH	1312210206429	007697372	NITRIC ACID	TRI	2012	BEEF PRODUCTS INC (FC)	W HWY 50	HOLCOMB	FINNEY	KS	67851	YES	NO	NO	NO								311612						38	-101.023453									BEEF PRODUCTS INC		SRNA:Facility has suspended operation in 2012 due to lack of consumer demand.	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
67851BFPRDWESTH	1312210206417	N511	NITRATE COMPOUNDS	TRI	2012	BEEF PRODUCTS INC (FC)	W HWY 50	HOLCOMB	FINNEY	KS	67851	YES	NO	NO	NO								311612						38	-101.023453									BEEF PRODUCTS INC		SRNA:Facility has suspended operations in 2012 due to lack of consumer support	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
66111CNSPC636S6	1312210218564	000100414	ETHYLBENZENE	TRI	2012	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.084532	-94.731448	041604463								DAYTON SUPERIOR CORP		SRNA:The previous year's changes did not add further reductions in 2012.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
66111CNSPC636S6	1312210218549	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.084532	-94.731448	041604463								DAYTON SUPERIOR CORP		SRNA:Pollution prevention from last year has not provided a further decrease.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
66111CNSPC636S6	1312210218588	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.084532	-94.731448	041604463								DAYTON SUPERIOR CORP		SRNA:Changes made the previous year did not cause further reduction this year.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
67301FBRGL1018W	1312210274003	000100425	STYRENE	TRI	2012	MFG CONSTRUCTION PRODUCTS	1018 W SYCAMORE ST	INDEPENDENCE	MONTGOMERY	KS	67301	YES	NO	NO	NO								326130						37.231238	-95.719537									MOLDED FIBER GLASS CO	048414098	We have implemented a procedure to capture all resin from drums before sending off the drums for recycling.  The drained resin is reintroduced back into our new resin drums for use.	NO	JALLOWAY@MOLDEDFIBERGLASS.COM			NO	 	
67201THCLM3600N	1312210520387	007664417	AMMONIA	TRI	2012	THE COLEMAN CO INC	3600 N HYDRAULIC	WICHITA	SEDGWICK	KS	67219	YES	NO	NO	NO								339999						37.748647	-97.317344	787449438								JARDEN CORP	801875980	SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible at this time.	NO	ALEX.STERN@COLEMAN.COM			NO	 	
