TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
02140THDDG165CA	1312210233995	000067561	METHANOL	TRI	2012	DODGE CO	165 CAMBRIDGE PARK DR	CAMBRIDGE	MIDDLESEX	MA	02140	YES	NO	NO	NO								325998						42.395614	-71.146817	001045517										SRNA:The Dodge Company did not initiate any source reduction activity because most of the manufacturing with hazardous materials had already been out sourced to another company.  Besides this, they were preparing to move from Cambridge, MA to Billerica, MA.  There is no longer any methanol used for production.	NO	FCIFUENTES@DODGECO.COM			NO	 	
02140THDDG165CA	1312210233983	000050000	FORMALDEHYDE	TRI	2012	DODGE CO	165 CAMBRIDGE PARK DR	CAMBRIDGE	MIDDLESEX	MA	02140	YES	NO	NO	NO								325998						42.395614	-71.146817	001045517										SRNA:The Dodge Company did not choose to implement procedures for reduction.  They have already chose to have production handled by another company out of state.  The Dodge Company also was in the process of preparing to move for most of 2012.  They officially moved in January 2013	NO	FCIFUENTES@DODGECO.COM			NO	 	
02703CHMTC52GAR	1312210067361	007697372	NITRIC ACID	TRI	2012	METALOR TECHNOLOGIES USA	52 GARDNER ST	ATTLEBORO	BRISTOL	MA	02703	YES	NO	NO	NO								332999						41.942145	-71.278539	361313943								METALOR TECHNOLOGIES (USA) CORP		Usage increased as powder production increased, however, it was used more efficiently due to the production of a powder with a higher yield per batch.	NO	ANDY.COSTA@METALOR.COM			NO	 	
02703CHMTC52GAR	1312210067373	N740	SILVER COMPOUNDS	TRI	2012	METALOR TECHNOLOGIES USA	52 GARDNER ST	ATTLEBORO	BRISTOL	MA	02703	YES	NO	NO	NO								332999						41.942145	-71.278539	361313943								METALOR TECHNOLOGIES (USA) CORP		Increase in powder production led to an increase in other off-site treatment or recycling facilities.	NO	ANDY.COSTA@METALOR.COM			YES	 	
02703CHMTC52GAR	1312210067346	000067561	METHANOL	TRI	2012	METALOR TECHNOLOGIES USA	52 GARDNER ST	ATTLEBORO	BRISTOL	MA	02703	YES	NO	NO	NO								332999						41.942145	-71.278539	361313943								METALOR TECHNOLOGIES (USA) CORP		Usage decreased with continued sales of "Green" products which require little to no Methanol.|SRNA:Product reformulation using less MeOH	NO	ANDY.COSTA@METALOR.COM			NO	 	
01453GRYCHPIONE	1312210094355	N420	LEAD COMPOUNDS	PBT	2012	ALPHAGARY CORP	170 PIONEER DR	LEOMINSTER	WORCESTER	MA	01453	YES	NO	NO	NO								325991						42.531967	-71.709022	097434484								MEXICHEM SAB DE CV	810995415	|T11:Management directive	NO	BTEMKIN@ALPHAGARY.COM			YES	 	
01950NNSPC3MALC	1312210279941	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	UNION SPECIALTIES INC	3 MALCOLM HOYT DR	NEWBURYPORT	ESSEX	MA	01950	YES	NO	NO	NO								325510						42.813191	-70.902598	048268007										Most new products are developing with the raw material substitution of NMP with a less hazardous product. Additionally, company is developing many NMP free alternatives to existing NMP containing products	NO	CANDYBRIDGES@UNIONSPECIALTIESINC.COM			NO	 	
01720THHRT87HAY	1312210258721	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	HAARTZ CORP	87 HAYWARD RD	ACTON	MIDDLESEX	MA	017203000	YES	NO	NO	NO								336360	336399	313320	313230			42.48101	-71.45398	001023084										|W42:Production increases added to use in 2012.  We are working on substituting NMP-free adhesives in some of our products.	NO	DHATFIEL@HAARTZ.COM			NO	 	
01720THHRT87HAY	1312210258733	000095476	O-XYLENE	TRI	2012	HAARTZ CORP	87 HAYWARD RD	ACTON	MIDDLESEX	MA	017203000	YES	NO	NO	NO								336360	336399	313320	313230			42.48101	-71.45398	001023084										|W41:Continuing to change from mixed isomer xylene to orthoxylene in some coatings.  Switch to orthoxylene reduces the use of ethyl benzene to below reporting levels.  Ethyl benzene is a component of the mixed isomer xylenes.	NO	DHATFIEL@HAARTZ.COM			NO	 	
01720THHRT87HAY	1312210258745	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	HAARTZ CORP	87 HAYWARD RD	ACTON	MIDDLESEX	MA	017203000	YES	NO	NO	NO								336360	336399	313320	313230			42.48101	-71.45398	001023084										|W42:Production increases have caused an increase in reporting this year.  There is a continuing program to substitute orthoxylene for mixed isomer xylene in some of our coatings. Substitution has reduced use of ethylbenzene to below reporting levels	NO	DHATFIEL@HAARTZ.COM			NO	 	
