TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
02148FMCLL22SHA	1312209980109	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	FM CALLAHAN & SON INC	22 SHARON ST	MALDEN	MIDDLESEX	MA	021485915	YES	NO	NO	NO								332813						42.429185	-71.046222	001036276										0	C 	DEER ISLAND WASTEWATER TREATMENT FACILITY	190 TAFTS AVE	WINTHROP	MA	SUFFOLK	02152							NO	EJACKLIN@FMCALLAHAN.COM			NO	 	
02043RSSLC99IND	1312209983028	007440508	COPPER	TRI	Pounds																		2012	NO	RUSSELECTRIC	99 INDUSTRIAL PARK RD	HINGHAM	PLYMOUTH	MA	02043	YES	NO	NO	NO								335313						42.175236	-70.914063	001015429								RUSSELECTRIC INC	001015429	0		NA												NO	HKAY@RUSSELECTRIC.COM			YES	 	
02043RSSLC99IND	1312209983030	007439965	MANGANESE	TRI	Pounds																		2012	NO	RUSSELECTRIC	99 INDUSTRIAL PARK RD	HINGHAM	PLYMOUTH	MA	02043	YES	NO	NO	NO								335313						42.175236	-70.914063	001015429								RUSSELECTRIC INC	001015429	0		NA												NO	HKAY@RUSSELECTRIC.COM			YES	 	
01453CMCMN165PI	1312209893015	000067561	METHANOL	TRI	Pounds																		2012	NO	CAMCO MANUFACTURING INC	165 PIONEER DR	LEOMINSTER	WORCESTER	MA	014533475	YES	NO	NO	NO								325998						42.531784	-71.708934	043712561								CAMCO MANUFACTURING INC		0		NA												NO	RICHARDB@CAMCO.NET			NO	 	
02081CLLHN18IND	1312209893066	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
02081CLLHN18IND	1312209893078	000075092	DICHLOROMETHANE	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
02081CLLHN18IND	1312209893080	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
02081CLLHN18IND	1312209893092	000067561	METHANOL	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
02081CLLHN18IND	1312209893104	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
02081CLLHN18IND	1312209893116	000108883	TOLUENE	TRI	Pounds																		2012	NO	CALLAHAN CHEMICAL CO	18 INDUSTRIAL RD	WALPOLE	NORFOLK	MA	020811399	YES	NO	NO	NO								424690						42.118784	-71.276295									CALLAHAN CHEMICAL CO		0		NA												NO	TODONNEL@CALCHEM.COM			NO	 	
