TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
60434CTRPLROUTE	1307205795800	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	CATERPILLAR INC HYDRAULICS & HYDRAULIC SYSTEMS BUSINESS	2200 CHANNAHON RD	JOLIET	WILL	IL	60436	YES	NO	NO	NO														41.493562	-88.139612									CATERPILLAR INC	005070479	0														NO	DUGAN_JIM@CAT.COM			YES	
60434CTRPLROUTE	1307205795824	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	CATERPILLAR INC HYDRAULICS & HYDRAULIC SYSTEMS BUSINESS	2200 CHANNAHON RD	JOLIET	WILL	IL	60436	YES	NO	NO	NO														41.493562	-88.139612									CATERPILLAR INC	005070479	0														NO	DUGAN_JIM@CAT.COM			YES	
60434CTRPLROUTE	1307205795836	007440020	NICKEL	TRI	Pounds																		2007	NO	CATERPILLAR INC HYDRAULICS & HYDRAULIC SYSTEMS BUSINESS	2200 CHANNAHON RD	JOLIET	WILL	IL	60436	YES	NO	NO	NO														41.493562	-88.139612									CATERPILLAR INC	005070479	0														NO	DUGAN_JIM@CAT.COM			YES	
60434MBLJLINTER	1307205726399	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726401	000106990	1,3-BUTADIENE	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726425	007664417	AMMONIA	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726437	000071432	BENZENE	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726452	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726476	000075150	CARBON DISULFIDE	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
60434MBLJLINTER	1307205726490	000463581	CARBONYL SULFIDE	TRI	Pounds																		2007	NO	EXXONMOBIL OIL CORP JOL IET REFINERY	INTERSTATE 55 & ARSENAL RD	CHANNAHON	WILL	IL	60410	YES	NO	NO	NO														41.415556	-88.18416	049316776								EXXON MOBIL CORP	001213214	0														NO	TRICIA.L.SIMPSON@EXXONMOBIL.COM			NO	
