TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
68524KWSKM6600N	1313211161714	N982	ZINC COMPOUNDS	TRI	2013	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		Non-zinc metal parts surface pre-treatment chemistry implemented during 2013.|W73:Non-zinc chemistry	NO	MBOYLE@LCN.KMMFG.COM			YES	 	
68701GLLTT700EA	1313211077767	007697372	NITRIC ACID	TRI	2013	HILAND ICE CREAM CO	700 E OMAHA AVE	NORFOLK	MADISON	NE	68701			YES	NO	NO	NO								311520						42.019444	-97.400833									HILAND DAIRY FOODS CO. LLC	031137391	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	MITCHAYERS@HILANDDAIRY.COM			NO	 	
6811WNVZYM6S1ST	1313210912921	007697372	NITRIC ACID	TRI	2013	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		|SRNA:concern that product quality may decline as a result of source reduction	NO	SZGA@NOVOZYMES.COM			NO	 	
6811WNVZYM6S1ST	1313210912919	N511	NITRATE COMPOUNDS	TRI	2013	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		|SRNA:concern that product quality may decline as a result of source reduction	NO	SZGA@NOVOZYMES.COM			NO	 	
6811WNVZYM6S1ST	1313210912907	007664417	AMMONIA	TRI	2013	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		|SRNA:concern that product quality may decline as result of source reduction	NO	SZGA@NOVOZYMES.COM			NO	 	
6835WMSTRTHIGHW	1313211152448	007439965	MANGANESE	TRI	2013	THE AMES COS INC	HWY 73 S	FALLS CITY	RICHARDSON	NE	683550279			YES	NO	NO	NO								332212						40.045284	-95.599406	621297563								GRIFFON CORP	621297563	|SRNA:Concern that product quality may decline as a result of source reduction	NO	JOHN.MARTIN@AMESTRUETEMPER.COM			YES	 	
6835WMSTRTHIGHW	1313211152451	007440020	NICKEL	TRI	2013	THE AMES COS INC	HWY 73 S	FALLS CITY	RICHARDSON	NE	683550279			YES	NO	NO	NO								332212						40.045284	-95.599406	621297563								GRIFFON CORP	621297563	|SRNA:Concern that product quality may decline as a result of source reduction	NO	JOHN.MARTIN@AMESTRUETEMPER.COM			YES	 	
6835WMSTRTHIGHW	1313211152424	007440473	CHROMIUM	TRI	2013	THE AMES COS INC	HWY 73 S	FALLS CITY	RICHARDSON	NE	683550279			YES	NO	NO	NO								332212						40.045284	-95.599406	621297563								GRIFFON CORP	621297563	|SRNA:Concern that product quality may decline as a result of source reduction	NO	JOHN.MARTIN@AMESTRUETEMPER.COM			YES	 	
6835WMSTRTHIGHW	1313211152436	007439921	LEAD	TRI	2013	THE AMES COS INC	HWY 73 S	FALLS CITY	RICHARDSON	NE	683550279			YES	NO	NO	NO								332212						40.045284	-95.599406	621297563								GRIFFON CORP	621297563	|SRNA:Concern that product quality may decline as a result of source reduction	NO	JOHN.MARTIN@AMESTRUETEMPER.COM			YES	 	
69001DYCPR400SO	1313211133741	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	2013	PARKER HANNIFIN	400 S ST	MC COOK	RED WILLOW	NE	690011448			YES	NO	NO	NO								326220						40.192023	-100.622047	055074892								PARKER HANNIFIN CORP	004175550	In 2013, we substituted a non Section 313 plasticizer in place of DEHP. Although there was a slight cost penalty incurred, we felt it was the right thing to do.	NO	WMIDKIFF@PARKER.COM			NO	 	
68522LNCLN600WE	1313211275399	007697372	NITRIC ACID	TRI	2013	LINCOLN INDUSTRIES INC	600 W E ST	LINCOLN	LANCASTER	NE	68522			YES	NO	NO	NO								332813						40.803	-96.72794	154548507										Trend data to ensure widgets per use decreases.  Use chemical longer based on quality.	NO	RICK.DICKEY@LINCOLNINDUSTRIES.COM			NO	 	
68410MRCNMINDUS	1313211030123	007440508	COPPER	TRI	2013	ELSTER AMERICAN METER CO	2221 INDUSTRIAL RD	NEBRASKA CITY	OTOE	NE	68410			YES	NO	NO	NO								334514						40.66768	-95.87544	121743298								ELSTER AMERICAN METER CO	121743298	SRNA : Concern that the product may decline as a result of source reduction. Material changes or material-reduction process changes may affect product quality.|W52:Elimination of the Die Cast process	NO				YES	 	
68410MRCNMINDUS	1313211030135	007439921	LEAD	TRI	2013	ELSTER AMERICAN METER CO	2221 INDUSTRIAL RD	NEBRASKA CITY	OTOE	NE	68410			YES	NO	NO	NO								334514						40.66768	-95.87544	121743298								ELSTER AMERICAN METER CO	121743298	SRNA: Concern that product quality may decline as a result of source reduction. Material replacement or reduction through process modification deemed inadvisable based on possible effect on product quality.	NO				YES	 	
68107CMRCS41110	1313211144225	072178020	FOMESAFEN	TRI	2013	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107			YES	NO	NO	NO								325320						41.21905	-95.92596	966616633								SYNGENTA AG	966616633	|W14:Syngenta will continue to optimize our processes and scheduling to reduce waste generation and improve process flow.	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68107CMRCS41110	1313211144264	000148798	THIABENDAZOLE	TRI	2013	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107			YES	NO	NO	NO								325320						41.21905	-95.92596	966616633								SYNGENTA AG	966616633	|W14:Syngenta will continue to look for efficiancies to reduce waste generated from process changeovers.	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68107CMRCS41110	1313211144213	000107211	ETHYLENE GLYCOL	TRI	2013	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107			YES	NO	NO	NO								325320						41.21905	-95.92596	966616633								SYNGENTA AG	966616633	|W14:With continued improvements with our scheduling, we will minimize waste by capturing efficiancies to improve production and reduce waste generated.	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68107CMRCS41110	1313211144199	001912249	ATRAZINE	TRI	2013	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107			YES	NO	NO	NO								325320						41.21905	-95.92596	966616633								SYNGENTA AG	966616633	|W14:Improvements have been made to ensure equipment is utilized correctly to help minimize waste generation	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68107CMRCS41110	1313211144252	060207901	PROPICONAZOLE	TRI	2013	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107			YES	NO	NO	NO								325320						41.21905	-95.92596	966616633								SYNGENTA AG	966616633	|W14:Syngenta will continue to improve scheduling to decrease waste generated.	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68601DLLCT11222	1313211425917	007440508	COPPER	TRI	2013	VISHAY DALE PLANT 2	1122 23RD ST	COLUMBUS	PLATTE	NE	68601			YES	NO	NO	NO								334415	334418					41.43867	-97.34125	007265382								VISHAY INTERTECHNOLOGY INC	002327484	|SRNA:Concern that product quality may decline as a result of source reduction. The manufacturing of electronic components requires the use of copper as a conductive material. The inclusion of copper in the components Vishay manufactures is vital to our core business.	NO	VALERIE.PAUL@VISHAY.COM			YES	 	
6802WNTRVT2141W	1313211572639	N458	MERCURY COMPOUNDS	PBT	2013	MERCK ANIMAL HEALTH	21401 W CENTER RD	ELKHORN	DOUGLAS	NE	68022			YES	NO	NO	NO								325414						41.2338	-96.24714	149446895								MERCK & CO INC	054554290	Chemical substitution	NO	JANA.LIENEMANN@MERCK.COM			YES	 	
68901DTTNL1601W	1313210958260	007439921	LEAD	TRI	2013	DUTTON-LAINSON CO	1601 W 2ND ST	HASTINGS	ADAMS	NE	689014837			YES	NO	NO	NO								332999						40.58535	-98.40491	007266059										|SRNA:The only lead used in this facility is contained as an alloy in the steel we machine.  99.5% of that steel is used in the parts we make or recycled.	NO	RHAASE@DUTTON-LAINSON.COM			YES	 	
68901DTTNL1601W	1313210958272	000079016	TRICHLOROETHYLENE	TRI	2013	DUTTON-LAINSON CO	1601 W 2ND ST	HASTINGS	ADAMS	NE	689014837			YES	NO	NO	NO								332999						40.58535	-98.40491	007266059										improved cooling capacity on the free board area of a vapor degreaser by adding a timed defrost cycle to its operation.	NO	RHAASE@DUTTON-LAINSON.COM			NO	 	
6885WRTHMN152EA	1313211469364	007439965	MANGANESE	TRI	2013	ORTHMAN MANUFACTURING INC SOUTH PLANT	1502 E WALNUT ST	LEXINGTON	DAWSON	NE	68850			YES	NO	NO	NO								333111						40.771093	-99.721721	168460298								ORTHMAN MANUFACTURING INC.	041238809	Production scrap has decreased due to better scheduling of fabrication from the north facility and better control of parts or inventory for the south site.|W82:Better scheduliing of parts and inventory control.|T01:EMS team has began tracking steel usage.|T04:ISO 14001 EMS team has been created for future improvements.	NO	DSAATHOFF@ORTHMAN.COM			YES	 	
68601DGLSLHIGHW	1313211099472	N230	CERTAIN GLYCOL ETHERS	TRI	2013	CAMACO COLUMBUS MANUFACTURING	1851 E 32ND AVE	COLUMBUS	PLATTE	NE	68601			YES	NO	NO	NO								336370						41.43465	-97.28715	005382718								P & C GROUP	175921311	We have change our painting process from a Water based flow coat painter to a Powder Coat paint system.	NO	MNIEMANN@COLUMBUS.CAMACOLLC.COM			NO	 	
69165GRLDGSHWY2	1313211156068	N420	LEAD COMPOUNDS	PBT	2013	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068			YES	NO	NO	NO								221112						41.080999	-101.141786	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	|SRNA:This facility burns coal for the production of electricity and the coal contains the reported chemicals.	NO	MCBECKE@NPPD.COM			YES	 	
69165GRLDGSHWY2	1313211156106	N770	VANADIUM COMPOUNDS	TRI	2013	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068			YES	NO	NO	NO								221112						41.080999	-101.141786	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	|SRNA:This facility burns coal for the production of electricity and the coal contains the chemicals reported.	NO	MCBECKE@NPPD.COM			YES	 	
69165GRLDGSHWY2	1313211156056	007664393	HYDROGEN FLUORIDE	TRI	2013	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068			YES	NO	NO	NO								221112						41.080999	-101.141786	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	|SRNA:This facility burns coal for the production of electricity and the coal contains the reported chemicals.	NO	MCBECKE@NPPD.COM			NO	 	
69165GRLDGSHWY2	1313211156118	N982	ZINC COMPOUNDS	TRI	2013	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068			YES	NO	NO	NO								221112						41.080999	-101.141786	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	|SRNA:This facility burns coal for the production of electricity and the coal contains the chemicals reported.	NO	MCBECKE@NPPD.COM			YES	 	
