TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
68784MLTNG105NO	1313211004647	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	MG WALDBAUM CO	105 N MAIN ST	WAKEFIELD	DIXON	NE	68784			YES	NO	NO	NO								311999						42.27164	-96.864459	180300063								MICHAEL FOODS INC	148508716	0		NA												NO	SHANE.MENEFEE@MICHAELFOODS.COM			NO	 	
68784MLTNG105NO	1313211004623	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	MG WALDBAUM CO	105 N MAIN ST	WAKEFIELD	DIXON	NE	68784			YES	NO	NO	NO								311999						42.27164	-96.864459	180300063								MICHAEL FOODS INC	148508716	0		NA												NO	SHANE.MENEFEE@MICHAELFOODS.COM			NO	 	
68025CTYFF2701E	1313211291315	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
68025CTYFF2701E	1313211291339	007439976	MERCURY	PBT	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
68025CTYFF2701E	1313211291354	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
68025CTYFF2701E	1313211291214	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
68025CTYFF2701E	1313211291327	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
68025CTYFF2701E	1313211291341	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
68025CTYFF2701E	1313211291289	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
68025CTYFF2701E	1313211291253	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
68025CTYFF2701E	1313211291226	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	0		NA												NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
68524KWSKM6600N	1313211161664	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		91	O 	THERESA STREET WASTEWATER TREATMENT FACILITY	2400 THERESA STREET	LINCOLN	NE	LANCASTER	68521							NO	MBOYLE@LCN.KMMFG.COM			NO	 	
68524KWSKM6600N	1313211161688	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		0		NA												NO	MBOYLE@LCN.KMMFG.COM			NO	 	
68524KWSKM6600N	1313211161690	000100425	STYRENE	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		0		NA												NO	MBOYLE@LCN.KMMFG.COM			NO	 	
68524KWSKM6600N	1313211161714	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		11	O 	THERESA STREET WASTEWATER TREATMENT FACILITY	2400 THERESA STREET	LINCOLN	NE	LANCASTER	68521							NO	MBOYLE@LCN.KMMFG.COM			YES	 	
68524KWSKM6600N	1313211161676	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		0		NA												NO	MBOYLE@LCN.KMMFG.COM			NO	 	
68524KWSKM6600N	1313211161702	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		0	O 	THERESA STREET WASTEWATER TREATMENT FACILITY	2400 THERESA STREET	LINCOLN	NE	LANCASTER	68521							NO	MBOYLE@LCN.KMMFG.COM			NO	 	
68959KPTHN845KA	1313211286543	000075070	ACETALDEHYDE	TRI	Pounds																		2013	NO	KAAPA ETHANOL LLC	8450 KAAPA LN	MINDEN	KEARNEY	NE	68959			YES	NO	NO	NO								325193						40.483268	-99.075345											0		NA												NO	TVOGT@KAAPAETHANOL.COM			NO	 	
68959KPTHN845KA	1313211286620	000110543	N-HEXANE	TRI	Pounds																		2013	NO	KAAPA ETHANOL LLC	8450 KAAPA LN	MINDEN	KEARNEY	NE	68959			YES	NO	NO	NO								325193						40.483268	-99.075345											0		NA												NO	TVOGT@KAAPAETHANOL.COM			NO	 	
68802FRDNW3445W	1313211540543	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	CNH AMERICA LLC	3445 W STOLLEY PARK RD	GRAND ISLAND	HALL	NE	68803			YES	NO	NO	NO								333111						40.899436	-98.382033	001315019								CASE NEW HOLLAND INC		0		NA												NO	MEDIARELATIONS@CNHIND.COM			NO	 	
68901WHLNNEHWY6	1313211103510	007439976	MERCURY	PBT	Pounds																		2013	NO	WHELAN ENERGY CENTER (WEC 1 HU WEC 2 PPGA)	4520 E S ST	HASTINGS	ADAMS	NE	689010289			YES	NO	NO	NO								221112						40.581495	-98.313185	135159325								HASTINGS UTILITIES / PUBLIC POWER GENERATION AGENCY	135159325	0		NA												NO	SCOGLEY@HASTINGSUTILITIES.COM			YES	 	
68901WHLNNEHWY6	1313211103508	007439921	LEAD	TRI	Pounds																		2013	NO	WHELAN ENERGY CENTER (WEC 1 HU WEC 2 PPGA)	4520 E S ST	HASTINGS	ADAMS	NE	689010289			YES	NO	NO	NO								221112						40.581495	-98.313185	135159325								HASTINGS UTILITIES / PUBLIC POWER GENERATION AGENCY	135159325	0		NA												NO	SCOGLEY@HASTINGSUTILITIES.COM			YES	 	
68901WHLNNEHWY6	1313211103496	007440393	BARIUM	TRI	Pounds																		2013	NO	WHELAN ENERGY CENTER (WEC 1 HU WEC 2 PPGA)	4520 E S ST	HASTINGS	ADAMS	NE	689010289			YES	NO	NO	NO								221112						40.581495	-98.313185	135159325								HASTINGS UTILITIES / PUBLIC POWER GENERATION AGENCY	135159325	0		NA												NO	SCOGLEY@HASTINGSUTILITIES.COM			YES	 	
68701GLLTT700EA	1313211077767	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	HILAND ICE CREAM CO	700 E OMAHA AVE	NORFOLK	MADISON	NE	68701			YES	NO	NO	NO								311520						42.019444	-97.400833									HILAND DAIRY FOODS CO. LLC	031137391	10872	C 	CITY OF NORFOLK WPC	610 EAST MONROE AVENUE	NORFOLK	NE	MADISON	687016561							NO	MITCHAYERS@HILANDDAIRY.COM			NO	 	
68901CHFTHEASTH	1313211678368	N040	BARIUM COMPOUNDS	TRI	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			YES	 	
68901CHFTHEASTH	1313211678406	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			YES	 	
68901CHFTHEASTH	1313211678343	000075070	ACETALDEHYDE	TRI	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			NO	 	
68901CHFTHEASTH	1313211678418	007439976	MERCURY	PBT	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			YES	 	
68901CHFTHEASTH	1313211678356	007664417	AMMONIA	TRI	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			NO	 	
68901CHFTHEASTH	1313211678432	000110543	N-HEXANE	TRI	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			NO	 	
68901CHFTHEASTH	1313211678420	000067561	METHANOL	TRI	Pounds																		2013	NO	CHIEF ETHANOL FUELS INC	4225 E S ST	HASTINGS	ADAMS	NE	68901			YES	NO	NO	NO								325193						40.585	-98.318889	622401875								CHIEF INDUSTRIES INC	007497852	0		NA												NO	STEVE.MABEE@CHIEFIND.COM			NO	 	
6811WNVZYM6S1ST	1313210912921	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		0		NA												NO	SZGA@NOVOZYMES.COM			NO	 	
6811WNVZYM6S1ST	1313210912919	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		0		NA												NO	SZGA@NOVOZYMES.COM			NO	 	
6811WNVZYM6S1ST	1313210912907	007664417	AMMONIA	TRI	Pounds																		2013	NO	NOVOZYMES BLAIR INC	600 S 1ST ST	BLAIR	WASHINGTON	NE	68008			YES	NO	NO	NO								325199						41.53376	-96.10854	831669176								NOVOZYMES A/S		0		NA												NO	SZGA@NOVOZYMES.COM			NO	 	
68661XCLCRWESTH	1313211109208	007664417	AMMONIA	TRI	Pounds																		2013	NO	CARGILL MEAT SOLUTIONS CORP	590 RD 9	SCHUYLER	COLFAX	NE	68661			YES	NO	NO	NO								311611						41.4514	-97.095	045274511								CARGILL INC	006249189	0		NA												NO	MIKE_REED@CARGILL.COM			NO	 	
68661XCLCRWESTH	1313211109222	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	CARGILL MEAT SOLUTIONS CORP	590 RD 9	SCHUYLER	COLFAX	NE	68661			YES	NO	NO	NO								311611						41.4514	-97.095	045274511								CARGILL INC	006249189	0		NA												NO	MIKE_REED@CARGILL.COM			NO	 	
68661XCLCRWESTH	1313211109210	007783064	HYDROGEN SULFIDE	TRI	Pounds																		2013	NO	CARGILL MEAT SOLUTIONS CORP	590 RD 9	SCHUYLER	COLFAX	NE	68661			YES	NO	NO	NO								311611						41.4514	-97.095	045274511								CARGILL INC	006249189	0		NA												NO	MIKE_REED@CARGILL.COM			NO	 	
68410CRGLLPOBOX	1313211670272	007664417	AMMONIA	TRI	Pounds																		2013	NO	CARGILL MEAT SOLUTIONS CORP	2601 INDUSTRIAL RD	NEBRASKA CITY	OTOE	NE	684100767			YES	NO	NO	NO								311612						40.6667	-95.88	026223904								CARGILL INC.	006249189	0		NA												NO	CHAD_STEWARD@CARGILL.COM			NO	 	
