REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	68784MLTNG105NO	MG WALDBAUM CO	105 N MAIN ST	WAKEFIELD	DIXON	NE	68784			YES	NO	NO	NO								311999						42.27164	-96.864459	180300063								MICHAEL FOODS INC	148508716	1313211004647	007697372	NITRIC ACID	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33027	31445	32400	33300	0	0	0	0		1.03	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	SHANE.MENEFEE@MICHAELFOODS.COM			NO	 	
2013	NO	68784MLTNG105NO	MG WALDBAUM CO	105 N MAIN ST	WAKEFIELD	DIXON	NE	68784			YES	NO	NO	NO								311999						42.27164	-96.864459	180300063								MICHAEL FOODS INC	148508716	1313211004623	N511	NITRATE COMPOUNDS	TRI	Pounds																		32502	30951	32000	33000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.03	NA	NA																															0	0	0	0	32502	30951	32000	33000	0	0	0	0	0	0	0	0	NO	SHANE.MENEFEE@MICHAELFOODS.COM			NO	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291315	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		28860	50000	52000	52000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	28860	50000	52000	52000	0	0	0	0	0	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291339	007439976	MERCURY	PBT	Pounds																		53.971	33.49	35.3	34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	19.87	31.29	33	32	34.1	2.2	2.3	2.3	.001	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291354	N982	ZINC COMPOUNDS	TRI	Pounds																		53132	46977	48990	48980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	42249	46027	48000	48000	10883	950	990	980	0	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291214	N040	BARIUM COMPOUNDS	TRI	Pounds																		142142.5	7150	7200	7100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															93602	0	0	0	1874.5	2150	2000	2000	46665	5000	5200	5100	1	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291327	N420	LEAD COMPOUNDS	PBT	Pounds																		6718.59	756.8	800	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	135.35	186.8	200	200	6583	570	600	600	.24	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291341	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		30829	49000	51000	51000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	30829	49000	51000	51000	0	0	0	0	0	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291289	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		142952	270000	280000	280000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	142952	270000	280000	280000	0	0	0	0	0	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291253	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		.39998	.44282	.46	.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	.39998	.44282	.46	.46	0	0	0	0	0	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			NO	 	
2013	NO	68025CTYFF2701E	CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER	2701 E FIRST ST	FREMONT	DODGE	NE	68025			YES	NO	NO	NO								221112						41.428413	-96.461212	076982131								CITY OF FREMONT DEPARTMENT OF UTILITIES	076982131	1313211291226	N100	COPPER COMPOUNDS	TRI	Pounds																		8055.25	2153	2210	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	1538	1663	1700	1700	6517	490	510	510	.25	0	0	0	NO	DERRIL.MARSHALL@FREMONTNE.GOV			YES	 	
2013	NO	68524KWSKM6600N	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		1313211161664	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		10240	14710	16011	16484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	182	198	204	440	657	716	737		.8	NA	NA																															0	0	0	0	9990	14460	15761	16234	250	250	250	250	0	0	0	0	NO	MBOYLE@LCN.KMMFG.COM			NO	 	
2013	NO	68524KWSKM6600N	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524			YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		1313211161688	000107211	ETHYLENE GLYCOL	TRI	Pounds																		1703	1295	1452	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2683	905	1041	1103		.77	NA	NA																															0	0	0	0	1453	1045	1202	1274	250	250	250	250	0	0	0	0	NO	MBOYLE@LCN.KMMFG.COM			NO	 	
