TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
89431SRRCH2302L	1307205271101	007782505	CHLORINE	TRI	Pounds																		2007	NO	SIERRA CHEMICAL CO	2302 LARKIN CIR	SPARKS	WASHOE	NV	89431	YES	NO	NO	NO														39.523889	-119.6975											0														NO	STANK@SIERRACHEM.COM			NO	
89406KNNCT55MIL	1307205424118	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2007	NO	KENNECOTT RAWHIDE MINING CO	55 MILES SE OF FALLON	FALLON	MINERAL	NV	89406	YES	NO	NO	NO														39.004722	-118.381388	621168681								KENNECOTT MINERALS CO		0														NO	DON.DEINES@RIOTINTO.COM			NO	
89406KNNCT55MIL	1307205424120	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	KENNECOTT RAWHIDE MINING CO	55 MILES SE OF FALLON	FALLON	MINERAL	NV	89406	YES	NO	NO	NO														39.004722	-118.381388	621168681								KENNECOTT MINERALS CO		0														NO	DON.DEINES@RIOTINTO.COM			YES	
89408JHNSM325IN	1307206025862	N120	DIISOCYANATES	TRI	Pounds																		2007	NO	JOHNS MANVILLE	325 INDUSTRIAL DR	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.602222	-119.20305	168227036								JOHNS MANVILLE	045426558	0														NO	JARED.KERNEY@JM.COM			NO	
89408RMXNC210LY	1307205359704	N120	DIISOCYANATES	TRI	Pounds																		2007	NO	RMAX OPERATING LLC	210 LYON DR	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.605556	-119.20555									RMAX OPERATING LLC	091365452	0														NO	GGAITHER@RMAXINC.COM			NO	
89408VLLYJ255LO	1307205344803	007440473	CHROMIUM	TRI	Pounds																		2007	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.613763	-119.260828									EBSCO INDUSTRIES INC.		0														NO	KJAMES@VALLEYJOIST.COM			YES	
89408VLLYJ255LO	1307205344815	007439921	LEAD	PBT	Pounds																		2007	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.613763	-119.260828									EBSCO INDUSTRIES INC.		0														NO	KJAMES@VALLEYJOIST.COM			YES	
89408VLLYJ255LO	1307205344827	007439965	MANGANESE	TRI	Pounds																		2007	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.613763	-119.260828									EBSCO INDUSTRIES INC.		0														NO	KJAMES@VALLEYJOIST.COM			YES	
89408VLLYJ255LO	1307205344839	007440020	NICKEL	TRI	Pounds																		2007	NO	VALLEY JOIST	255 LOGAN RD	FERNLEY	LYON	NV	89408	YES	NO	NO	NO														39.613763	-119.260828									EBSCO INDUSTRIES INC.		0														NO	KJAMES@VALLEYJOIST.COM			YES	
89439QNXVK1ERIC	1307205849742	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		2007	NO	VIKING METALLURGICAL	1 ERIC CIRCLE	VERDI	WASHOE	NV	89439	YES	NO	NO	NO														39.561311	-119.740699	060693108										0														NO	NA			YES	
