TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
74120STHWS422SO	1312210555518	007697372	NITRIC ACID	TRI	2012	SOUTHWEST UNITED INDUSTRIES INC	422 S ST LOUIS AVE	TULSA	TULSA	OK	74120	YES	NO	NO	NO								332813						36.155075	-95.970509	007218340								SOUTHWEST COS INC		The primary reason for the shift in on-site treatment is that we now incorporate a diatomaceous earth filter system for wastewater pretreatment prior to discharging to our industrial sewer system. The pH is raised using sodium hydroxide or lime (calcium hydroxide) creating nitrate compounds and ammonia, thereby destroying the nitric acid.	NO	RHOWALD@SWUNITED.COM			NO	 	
74728DMNNCRTE3B	1312210013090	000050000	FORMALDEHYDE	TRI	2012	DOMINANCE INDUSTRIES INC (DBA PAN PACIFIC PRODUCTS)	RT 4 BOX 371 HWY 3	BROKEN BOW	MCCURTAIN	OK	74728	YES	NO	NO	NO								321219						34.03213	-94.75921	831064415										|TPRL:Increase in 2012 production-related waste from 2011 production-related waste is due to increased facility production.|TARL:Increase in 2012 air release from 2011 air release is due to increased facility production|TOTRL:Increase in 2012 total release from 2011 total release is due to increased facility production.	NO	MV@CARDINALENGINEERS.COM			NO	 	
74116FBRPD2201N	1312210221812	000100425	STYRENE	TRI	2012	FIBER PAD INC	2201 N 170 E AVE	TULSA	ROGERS	OK	74116	YES	NO	NO	NO								325211						36.168396	-95.844934	096643622										FIBER PAD QUIT PRODUCING FIBERGLASS PRODUCTS|PRAI:FIBER PAD QUIT PRODUCING FIBERGLASS PRODUCTS	NO	RON.CAMPBELL@FIBERPAD.COM			NO	 	
74602WTCCR1MILE	1312210607089	000463581	CARBONYL SULFIDE	TRI	2012	CONTINENTAL CARBON CO PONCA CITY OK PLANT	1600 E OAKLAND AVE	PONCA CITY	KAY	OK	74601	YES	NO	NO	NO								325182						36.66616	-97.07163									CONTINENTAL CARBON CO	008076697	Year 2011 reports were for an economically depressed environment, production and sales levels were depressed.  Yr. 2012 had higher production and sales.  The reporting of gaseous emissions is based on a destructive efficiency (DE) of 98% which is the minimal level of DE.  Stack testing demonstrates DE levels of >99.9%.  TRI data is based on lowest and worst case DE. For 2011, the excess emissions were  reported instead of the total plant emissions, resulting in the difference between 2011 and 2012 values.Some of the numbers for the facility were over reported due to an error in the calculation factor. The numbers were multiplied by a factor of 1000 instead by 50. Corrected TRI report for 2011 will be submitted to the agency soon.	NO	BCAMPBELL@CONTINENTALCARBON.COM			NO	 	
74602WTCCR1MILE	1312210607065	000075150	CARBON DISULFIDE	TRI	2012	CONTINENTAL CARBON CO PONCA CITY OK PLANT	1600 E OAKLAND AVE	PONCA CITY	KAY	OK	74601	YES	NO	NO	NO								325182						36.66616	-97.07163									CONTINENTAL CARBON CO	008076697	Year 2011 reports were for an economically depressed environment, production and sales levels were depressed.  Yr. 2012 had higher production and sales.  The reporting of gaseous emissions is based on a destructive efficiency (DE) of 98% which is the minimal level of DE.  Stack testing demonstrates DE levels of >99.9%.  TRI data is based on lowest and worst case DE. For 2011, the excess emissions were  reported instead of the total plant emissions, resulting in the difference between 2011 and 2012 values.Some of the numbers for the facility were over reported due to an error in the calculation factor. The numbers were multiplied by a factor of 1000 instead by 50. Corrected TRI report for 2011 will be submitted to the agency soon.	NO	BCAMPBELL@CONTINENTALCARBON.COM			NO	 	
74602WTCCR1MILE	1312210607103	007783064	HYDROGEN SULFIDE	TRI	2012	CONTINENTAL CARBON CO PONCA CITY OK PLANT	1600 E OAKLAND AVE	PONCA CITY	KAY	OK	74601	YES	NO	NO	NO								325182						36.66616	-97.07163									CONTINENTAL CARBON CO	008076697	Year 2011 reports were for an economically depressed environment, production and sales levels were depressed.  Yr. 2012 had higher production and sales.  The reporting of gaseous emissions is based on a destructive efficiency (DE) of 98% which is the minimal level of DE.  Stack testing demonstrates DE levels of >99.9%.  TRI data is based on lowest and worst case DE. For 2011, the excess emissions were  reported instead of the total plant emissions, resulting in the difference between 2011 and 2012 values.Some of the numbers for the facility were over reported due to an error in the calculation factor. The numbers were multiplied by a factor of 1000 instead by 50. Corrected TRI report for 2011 will be submitted to the agency soon.	NO	BCAMPBELL@CONTINENTALCARBON.COM			NO	 	
74602WTCCR1MILE	1312210607091	000074908	HYDROGEN CYANIDE	TRI	2012	CONTINENTAL CARBON CO PONCA CITY OK PLANT	1600 E OAKLAND AVE	PONCA CITY	KAY	OK	74601	YES	NO	NO	NO								325182						36.66616	-97.07163									CONTINENTAL CARBON CO	008076697	Year 2011 reports were for an economically depressed environment, production and sales levels were depressed.  Yr. 2012 had higher production and sales.  The reporting of gaseous emissions is based on a destructive efficiency (DE) of 98% which is the minimal level of DE.  Stack testing demonstrates DE levels of >99.9%.  TRI data is based on lowest and worst case DE. For 2011, the excess emissions were  reported instead of the total plant emissions, resulting in the difference between 2011 and 2012 values.Some of the numbers for the facility were over reported due to an error in the calculation factor. The numbers were multiplied by a factor of 1000 instead by 50. Corrected TRI report for 2011 will be submitted to the agency soon.	NO	BCAMPBELL@CONTINENTALCARBON.COM			NO	 	
73179VNWTR3320S	1312210105553	000108883	TOLUENE	TRI	2012	UNIVAR USA INC OKLAHOMA CITY	3320 S COUNCIL RD	OKLAHOMA CITY	OKLAHOMA	OK	731794409	YES	NO	NO	NO								424690						35.431986	-97.653602	102971785								UNIVAR USA INC	102971785	|PRAI:Lost Business	NO	MARK.HESS@UNIVARUSA.COM			NO	 	
73179VNWTR3320S	1312210105565	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	UNIVAR USA INC OKLAHOMA CITY	3320 S COUNCIL RD	OKLAHOMA CITY	OKLAHOMA	OK	731794409	YES	NO	NO	NO								424690						35.431986	-97.653602	102971785								UNIVAR USA INC	102971785	|PRAI:Lost business	NO	MARK.HESS@UNIVARUSA.COM			NO	 	
74115BNGNR3330N	1312210137461	000107211	ETHYLENE GLYCOL	TRI	2012	SPIRIT AEROSYSTEMS INC	3330 N MINGO RD	TULSA	TULSA	OK	741161211	YES	NO	NO	NO								336411						36.188566	-95.875582	362176773								SPIRIT AEROSYSTEMS HOLDINGS INC		2 new autoclaves were installed in late 2012.  This required purchasing additional ethylene glycol to fill the cooling systems.|PRAI:Production Ratio based on total shipsets	NO	KIRK.A.RUTTER@SPIRITAERO.COM			NO	 	
