TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
39073GNBNC250EL	1307205703248	007440360	ANTIMONY	TRI	2007	EXIDE TECHNOLOGIES	250 ELLIS ST	FLORENCE	RANKIN	MS	39073	YES	NO	NO	NO								335911						32.155	-90.127778	060838653								EXIDE TECHNOLOGIES	038009866	Exide Florence used this chemical in Grid Casting.  This process was not in production in 2007	NO	TOMMY.EADY@EXIDE.COM			YES	
39073GNBNC250EL	1307205703251	007439921	LEAD	PBT	2007	EXIDE TECHNOLOGIES	250 ELLIS ST	FLORENCE	RANKIN	MS	39073	YES	NO	NO	NO								335911						32.155	-90.127778	060838653								EXIDE TECHNOLOGIES	038009866	This material is used in Grid Casting and this department was not operated in 2007	NO	TOMMY.EADY@EXIDE.COM			YES	
39701KMNRDNASHV	1307205840147	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2007	EKA CHEMICALS INC.	4374 NASHVILLE FERRY RD E	COLUMBUS	LOWNDES	MS	39702	YES	NO	NO	NO								325188	325320					33.422167	-88.403944	102089398								AKZONOBEL CHEMICALS INC.	183977487	Five random monitoring events of the NPDES discharge in 2007 resulted in "Below Detection Limits" for all.  EPA Standard Methods were used with a minimum detection limit of 0.05 mg/L.  Therefore "Zero" was reported in Part II, Section 5.	NO	NA			YES	
38879SHLLRLEEIN	1307205365137	N120	DIISOCYANATES	TRI	2007	FOAMEX LP	154 LIPFORD RD	VERONA	LEE	MS	38879	YES	NO	NO	NO								326150						34.168611	-88.7075	039053806								FOAMEX LP	619971039	DURING 2006 MAGNETICALLY COUPLED METERING PUMPS WERE INSTALLED ON THIS CHEMICAL STREAM WHICH SHOULD REDUCE THE AMOUNT OF WASTE GENERATED IN THE FUTURE.  THESE PUMPS DO NOT HAVE PUMP SEALS WHICH CAN LEAK AND LEAD TO SITUATIONS WHERE CHEMICAL MUST BE CLEANED UP AND SHIPPED OUT AS A WASTE.  ALTHOUGH THERE WILL ALWAYS BE A POSSIBILITY OF SOME WASTE DUE TO VARIOUS CAUSES, LEAKS FROM PUMP SEALS HAVE BEEN ELIMINATED BY THIS MODIFICATION.  THIS HAS HISTORICALLY BEEN A SIGNIFICANT SOURCE OF WASTE GENERATED IN THIS CHEMICAL CATEGORY.	NO	KPARTLOW@FOAMEX.COM			NO	
38879SHLLRLEEIN	1307205365152	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2007	FOAMEX LP	154 LIPFORD RD	VERONA	LEE	MS	38879	YES	NO	NO	NO								326150						34.168611	-88.7075	039053806								FOAMEX LP	619971039	DURING 2006 MAGNETICALLY COUPLED METERING PUMPS WERE INSTALLED ON THIS CHEMICAL STREAM WHICH SHOULD REDUCE THE AMOUNT OF WASTE GENERATED IN THE FUTURE.  THESE PUMPS DO NOT HAVE PUMP SEALS WHICH CAN LEAK AND LEAD TO SITUATIONS WHERE CHEMICAL MUST BE CLEANED UP AND SHIPPED OUT AS A WASTE.  ALTHOUGH THERE WILL ALWAYS BE A POSSIBILITY OF SOME WASTE DUE TO VARIOUS CAUSES, LEAKS FROM PUMP SEALS HAVE BEEN ELIMINATED BY THIS MODIFICATION.  THIS HAS HISTORICALLY BEEN A SIGNIFICANT SOURCE OF WASTE GENERATED FOR THIS CHEMICAL.	NO	KPARTLOW@FOAMEX.COM			NO	
39120MCPTRRIVER	1307205200429	000067561	METHANOL	TRI	2007	DELTA BIOFUELS INC	151 L.E. BARRY RD.	NATCHEZ	ADAMS	MS	39120	YES	NO	NO	NO								325110	325199					31.535222	-91.437778	791289254		MSD050999127		MS0024376						Plant was closed from May, 2001 to May 2007.  There were no chemicals on site during 2006.  Overhead line installed from Sodium Methylate Tank to overhead vent system to spray mist scrubber.  Next years emissions and second year based on expected increase in production.	NO	SNISULA@DELTABIOFUELS.COM			NO	
39168GRGPCHIGHA	1307205946243	000050000	FORMALDEHYDE	TRI	2007	ROSEBURG TAYLORSVILLE PARTICLEBOARD	105F SCR 25 PO BOX 560	TAYLORSVILLE	SMITH	MS	39168	YES	NO	NO	NO								321219						31.834722	-89.459444	131075863								ROSEBURG FOREST PRODUCTS	131075863	INSTALLED A METHANOL AND FORMALDEHYDE BIOLOGICAL CONTROL SYSTEM (BIOFILTER) TO TREAT PRESS VENT EXHAUST.	NO	CHRISTINAP@RFPCO.COM			NO	
39168GRGPCHIGHA	1307205946256	000067561	METHANOL	TRI	2007	ROSEBURG TAYLORSVILLE PARTICLEBOARD	105F SCR 25 PO BOX 560	TAYLORSVILLE	SMITH	MS	39168	YES	NO	NO	NO								321219						31.834722	-89.459444	131075863								ROSEBURG FOREST PRODUCTS	131075863	INSTALLED A METHANOL AND FORMALDEHYDE BIOLOGICAL CONTROL SYSTEM (BIOFILTER) TO TREAT PRESS VENT EXHAUST.	NO	CHRISTINAP@RFPCO.COM			NO	
39401MSSSS3W7TH	1307205180603	007439965	MANGANESE	TRI	2007	MISSISSIPPI TANK CO	3000 W 7TH ST	HATTIESBURG	FORREST	MS	39401	YES	NO	NO	NO								332420	336211					31.335704	-89.334359	112779970										WASTE REDUCTION HAS BEEN MAXIMIZED WITH PAST WASTE REDUCTION EFFORTS.	NO	DMILLER@MSTANK.COM			YES	
39601GMCPCINDUS	1307205548884	007439921	LEAD	PBT	2007	DELPHI PACKARD ELECTRIC SYSTEMS	925 INDUSTRIAL PARK RD	BROOKHAVEN	LINCOLN	MS	39601	YES	NO	NO	NO								336322						31.599511	-90.416418	084668367								DELPHI AUTOMOTIVE SYSTEMS	043898092	THROUGH A SIX SIGMA PROJECT THE PLANT INVESTIGATED WAYS TO REDUCE THE AMOUNT OF LEAD CONTAINING SOLDER PASTE APPLIED TO THE PRINTED CIRCUIT BOARDS PRIOR TO ASSEMBLY.  DUE TO THE POOR QUALITY OF THE COMPLETED CIRCUIT BOARDS WITH COMPONENTS AND CURRENT TECHNOLOGY USED AT THE SITE TO APPLY THE SOLDER PASTE, THE PLANT COULDN'T IMPLEMENT ANY CHANGES AT THIS TIME.	NO	KEN.WARE@DELPHI.COM			YES	
