TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
19703LLDSG6100P	1312210396141	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2012	NO	HONEYWELL DELAWARE PLANT	6100 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								325188						39.814166	-75.435833	054717939								HONEYWELL INTERNATIONAL INC	139691877	0		NA												NO	RUSSELL.DAVIS2@HONEYWELL.COM			NO	 	
19703LLDSG6100P	1312210396154	000067561	METHANOL	TRI	Pounds																		2012	NO	HONEYWELL DELAWARE PLANT	6100 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								325188						39.814166	-75.435833	054717939								HONEYWELL INTERNATIONAL INC	139691877	60	O 	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	RUSSELL.DAVIS2@HONEYWELL.COM			NO	 	
19703LLDSG6100P	1312210396127	007664417	AMMONIA	TRI	Pounds																		2012	NO	HONEYWELL DELAWARE PLANT	6100 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								325188						39.814166	-75.435833	054717939								HONEYWELL INTERNATIONAL INC	139691877	668	O 	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	RUSSELL.DAVIS2@HONEYWELL.COM			NO	 	
19703LLDSG6100P	1312210396166	000110543	N-HEXANE	TRI	Pounds																		2012	NO	HONEYWELL DELAWARE PLANT	6100 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								325188						39.814166	-75.435833	054717939								HONEYWELL INTERNATIONAL INC	139691877	5	O 	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	RUSSELL.DAVIS2@HONEYWELL.COM			NO	 	
19703LLDSG6100P	1312210396139	007637072	BORON TRIFLUORIDE	TRI	Pounds																		2012	NO	HONEYWELL DELAWARE PLANT	6100 PHILADELPHIA PIKE	CLAYMONT	NEW CASTLE	DE	19703	YES	NO	NO	NO								325188						39.814166	-75.435833	054717939								HONEYWELL INTERNATIONAL INC	139691877	0		NA												NO	RUSSELL.DAVIS2@HONEYWELL.COM			YES	 	
19702STRPW231LA	1312210148312	007439921	LEAD	TRI	Pounds																		2012	NO	MOTECH AMERICAS LLC	231 LAKE DR PENCADER CORPORATE CENTER	NEWARK	NEW CASTLE	DE	19702	YES	NO	NO	NO								334413						39.613056	-75.753056	001456480								MOTECH AMERICAS LLC		.2	M2	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	JAMES_TOMPKINS@MOTECH-AMERICAS.COM			YES	 	
19804CBGGYJAMES	1312210145393	000092524	BIPHENYL	TRI	Pounds																		2012	NO	BASF CORP	205 S JAMES ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325132						39.711213	-75.609449	956910582								BASF CORP	001307032	11629	M2	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	MAUREEN.PAUKERT@BASF.COM			NO	 	
19804CBGGYJAMES	1312210145417	000067561	METHANOL	TRI	Pounds																		2012	NO	BASF CORP	205 S JAMES ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325132						39.711213	-75.609449	956910582								BASF CORP	001307032	383036	M2	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	MAUREEN.PAUKERT@BASF.COM			NO	 	
19804CBGGYJAMES	1312210145456	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	BASF CORP	205 S JAMES ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325132						39.711213	-75.609449	956910582								BASF CORP	001307032	226	C 	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	MAUREEN.PAUKERT@BASF.COM			NO	 	
19804CBGGYJAMES	1312210145405	000110827	CYCLOHEXANE	TRI	Pounds																		2012	NO	BASF CORP	205 S JAMES ST	NEWPORT	NEW CASTLE	DE	19804	YES	NO	NO	NO								325132						39.711213	-75.609449	956910582								BASF CORP	001307032	0	O 	WILMINGTON WASTEWATER TREATMENT PLANT- 12TH ST & HAY RD, WI	12TH STREET AND HAY ROAD	WILMINGTON	DE	NEW CASTLE	19809							NO	MAUREEN.PAUKERT@BASF.COM			NO	 	
