TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
93437SDDSF747NE	1313211168998	007439921	LEAD	TRI	2013	US DOD USAF VANDENBERG AFB	1028 ICELAND AVE	VANDENBERG AFB	SANTA BARBARA	CA	934376010			NO	YES	YES	NO								928110						34.725375	-120.548828			CA9570025149		CAS000001	CAS000002			US DEPARTMENT OF DEFENSE		|SRNA:The amount of ammunition expended on Vandenberg AFB is largely driven by personnel training requirements, and cannot be practically reduced without impacting mission objectives.  The Security Forces Squadron is continuously seeking to obtain a greater allotment of so-called 'green ammunition,' but supplies of this commodity are limited.	YES	BEATRICE.KEPHART@VANDENBERG.AF.MIL			YES	 	
93437SDDSF747NE	1313211169002	007439921	LEAD	TRI	2013	US DOD USAF VANDENBERG AFB	1028 ICELAND AVE	VANDENBERG AFB	SANTA BARBARA	CA	934376010			NO	YES	YES	NO								928110						34.725375	-120.548828			CA9570025149		CAS000001	CAS000002			US DEPARTMENT OF DEFENSE		Tetra Tech has implemented a Green Product Procurement (GPP) initiative at its HAZMART, the office from which hazardous materials are requested by all base agencies and most of the supporting contractors on the installation. Acccordingly, requests for any of the top twenty categories of hazardous materials used on the base are reviewed to determine if a GPP alternative is available.  Typically, GPP poducts are requested intially because of the very strict requirements of the Santa Barbara County Air Pollution Control District.  In those instances where such a product is not requested, an alternative is suggested to the requestor.  Except where a specific product is required  by a Technical Order or a manufacturer specification, the suggested alternative is typically accepted (~ 75%) by the requestor.|SRNA:The amount of lead otherwise used on Vandenberg AFB is typically the result of combat arms training activities and explosive ordnance disposal.  Both of these requirements are driven to a large extent by personnel training and operational requirements, and cannot be easily reduced.  The Security Forces Squadron attempts to substitute so-called 'green ammunition' when it can, but supplies of this commodity are very limited.	YES	BEATRICE.KEPHART@VANDENBERG.AF.MIL			YES	 	
61299SRMYRROCKI	1313211077591	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	US ARMY ROCK ISLAND ARSENAL	1 RODMAN AVE  IMRI-PWE	ROCK ISLAND	ROCK ISLAND	IL	612995000			YES	NO	YES	NO								928110						41.5158	-90.554398									US DEPARTMENT OF DEFENSE		|W58:Use of additional natural gas boilers for longer periods throughout the year. Thus, reducing the amount of coal needed for combustion steam energy for the year.	YES	ERIC.CRAMER@US.ARMY.MIL			NO	 	
99506SRFRCEAREC	1313211132473	000108883	TOLUENE	TRI	2013	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		|W19:Installed filter on parts washer allowing longer use of degreaser.	YES	RONALD.LURK@CHUGACH.COM			NO	 	
99506SRFRCEAREC	1313211132459	000100414	ETHYLBENZENE	TRI	2013	US DOD USAF EARECKSON AIR STATION	EARECKSON AIR STATION	SHEMYA ISLAND	ALEUTIANS WEST	AK	99666			YES	NO	YES	NO								928110						52.719928	-174.109698									US DEPARTMENT OF DEFENSE		|W71:Installed a filter on the parts washer allowing longer use of degreaser.Unable to burn as much as previous year for energy recovery.	YES	RONALD.LURK@CHUGACH.COM			NO	 	
5302WCMBRDW132N	1313211771643	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W42:reduction of DCM will reduce the production of HCl|T04:CML and client|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771668	001634044	METHYL TERT-BUTYL ETHER	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771629	000075058	ACETONITRILE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771631	000075092	DICHLOROMETHANE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping|W42:DCM will be replaced with methanol|T04:CML and Client	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771670	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771656	000067561	METHANOL	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
9982WGLCRBPBX14	1313211132752	007439921	LEAD	TRI	2013	GLACIER BAY NATIONAL PARK & PRESERVE	1 PARK RD	GUSTAVUS	SKAGWAY-HOONAH-ANGOON	AK	998260140			YES	NO	YES	NO								924120						58.454121	-135.886878									US DEPARTMENT OF THE INTERIOR		|W29:168 pounds of Green Ammunition purchased in FY2013.	YES	SUSAN_BOUDREAU@NPS.GOV			YES	 	
82190SDYLLBOX16	1313211132764	007439921	LEAD	TRI	2013	US NATL PARK SERVICE YELLOWSTONE NATIONAL PARK	YELLOWSTONE NATIONAL PARK	YELLOWSTONE NATIONAL PARK	PARK	WY	82190			YES	NO	YES	NO								924120						44.976111	-110.698333									US DEPARTMENT OF THE INTERIOR		|W29:Green ammunition was purchased to minimize the amount of lead released.   1033 pounds of green ammunition was purchased in FY2013.	YES	DAN_WENK@NPS.GOV			YES	 	
5302WCMBRDW132N	1313211771682	000108883	TOLUENE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping|W54:Bulk shipments are now suppling toluene requirements|T04:CML and customer team	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
