TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
97321SYNTH1290I	1312210106567	000075092	DICHLOROMETHANE	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97321SYNTH1290I	1312210106593	000067561	METHANOL	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97321SYNTH1290I	1312210106605	001634044	METHYL TERT-BUTYL ETHER	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97321SYNTH1290I	1312210106542	000067663	CHLOROFORM	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97321SYNTH1290I	1312210106629	000108883	TOLUENE	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97321SYNTH1290I	1312210106617	000110543	N-HEXANE	TRI	2012	W R GRACE & CO - CONN	1290 INDUSTRIAL WAY SW	ALBANY	LINN	OR	97322	YES	NO	NO	NO								325411	325188	325199				44.62684	-123.102754	001367846								W.R.GRACE & CO. - CONN.	001367846	SRNA:6. Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.As a multi-purpose batch processor, our process mix fluctuates unpredictably, based upon customer demands.  Some customers have processes that require the use of only certain solvents to ensure quality requirements are met.  Additionally, specific processes are not run on a regular basis; many are run less than once a year.  This makes it difficult to prioritize and institute reduction strategies that would be suitable for such a wide range of situations and chemicals.  Nevertheless, we do review new projects to see if we can eliminate/reduce solvent use generally, and TRI solvents in particular.	NO	DERON.NEUKOMM@GRACE.COM			NO	 	
97391GRGPCBUTLE	1312210211963	N450	MANGANESE COMPOUNDS	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:No technically or economically feasible reductions are currently being pursued.	NO	SHARON.KANAREFF@GAPAC.COM			YES	 	
97391GRGPCBUTLE	1312210212003	N511	NITRATE COMPOUNDS	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:Nitrates are created as a byproduct of the wastewater treatment system's utilization of ammonia.  The nitrate concentrations in the effluent are low and there are no plans to further reduce this release.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210211912	007783064	HYDROGEN SULFIDE	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:Pollution prevention previously implemented has drastically reduced hydrogen sulfide emissions and currently no technically or economically feasible additional reductions have been identified.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210211898	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:New regulatory program, Boiler MACT, will lead to a hydrochloric acid emission reduction in the primary emitter of this chemical.  The regulatory deadline is currently January 2016.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210212039	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:As natural gas remains a more economic fuel than fuel oil, polycyclic aromatic compounds will remain low.  This appears to be the case for the foreseeable future.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210211811	000120809	CATECHOL	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:Although catechol is produced as a byproduct, none is emitted as air emissions and the current wastewater treatment system is optimized.  There are no current plans for reductions.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210211835	001319773	CRESOL (MIXED ISOMERS)	TRI	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:There are currently no reduction activities planned for cresol which is produced as a byproduct of the kraft pulping process.  Only 2 pounds of cresol where otherwise used.	NO	SHARON.KANAREFF@GAPAC.COM			NO	 	
97391GRGPCBUTLE	1312210211948	N420	LEAD COMPOUNDS	PBT	2012	GEORGIA-PACIFIC TOLEDO LLC	1400 SE BUTLER BRIDGE RD	TOLEDO	LINCOLN	OR	97391	YES	NO	NO	NO								322110						44.6122	-123.933	009411505								KOCH INDUSTRIES INC	006944334	SRNA:No technically or economically feasible reduction options are currently being pursued.	NO	SHARON.KANAREFF@GAPAC.COM			YES	 	
