TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
53147NRTHRHWY36	1313210985899	007440020	NICKEL	TRI	Pounds																		2013	NO	NORTHERN PRECISION CASTING CO  INC	300 INTERCHANGE N	LAKE GENEVA	WALWORTH	WI	53147			YES	NO	NO	NO								331512	331528					42.580617	-88.432764	006082788										.7	C 	WASTEWATER TREATMENT FACILITY	201 HASKINS STREET	LAKE GENEVA	WI	WALWORTH	53147							NO	LNEAL@NORTHERNPRECISION.COM			YES	 	
53147NRTHRHWY36	1313210985887	007440508	COPPER	TRI	Pounds																		2013	NO	NORTHERN PRECISION CASTING CO  INC	300 INTERCHANGE N	LAKE GENEVA	WALWORTH	WI	53147			YES	NO	NO	NO								331512	331528					42.580617	-88.432764	006082788										.7	M2	WASTEWATER TREATMENT FACILITY	201 HASKINS STREET	LAKE GENEVA	WI	WALWORTH	53147							NO	LNEAL@NORTHERNPRECISION.COM			YES	 	
53147NRTHRHWY36	1313210985875	007440473	CHROMIUM	TRI	Pounds																		2013	NO	NORTHERN PRECISION CASTING CO  INC	300 INTERCHANGE N	LAKE GENEVA	WALWORTH	WI	53147			YES	NO	NO	NO								331512	331528					42.580617	-88.432764	006082788										.7	M2	WASTEWATER TREATMENT FACILITY	201 HASKINS STREET	LAKE GENEVA	WI	WALWORTH	53147							NO	LNEAL@NORTHERNPRECISION.COM			YES	 	
53147NRTHRHWY36	1313210985863	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	Pounds																		2013	NO	NORTHERN PRECISION CASTING CO  INC	300 INTERCHANGE N	LAKE GENEVA	WALWORTH	WI	53147			YES	NO	NO	NO								331512	331528					42.580617	-88.432764	006082788										0		NA												NO	LNEAL@NORTHERNPRECISION.COM			NO	 	
53051GKNSNN92W1	1313211719315	007440020	NICKEL	TRI	Pounds																		2013	NO	GKN SINTER METALS	N92 W15800 MEGAL DR	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								332117						43.185142	-88.102505	006423594								GKN N.A. INC	006423594	0		NA												NO	TERRY.KROENI9NG@GKNSINTERMETALS.COM			YES	 	
53051GKNSNN92W1	1313211719303	007440508	COPPER	TRI	Pounds																		2013	NO	GKN SINTER METALS	N92 W15800 MEGAL DR	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								332117						43.185142	-88.102505	006423594								GKN N.A. INC	006423594	0		NA												NO	TERRY.KROENI9NG@GKNSINTERMETALS.COM			YES	 	
53066WSMRQ930AR	1313210990166	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	WISMARQ INDUSTRIES LLC	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047			YES	NO	NO	NO								332812						43.104071	-88.482518	014708275		WID980792063								0		NA												NO	JERRY.NEUBERT@WISMARQ.COM			NO	 	
53066WSMRQ930AR	1313210990141	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	WISMARQ INDUSTRIES LLC	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047			YES	NO	NO	NO								332812						43.104071	-88.482518	014708275		WID980792063								0		NA												NO	JERRY.NEUBERT@WISMARQ.COM			NO	 	
53066WSMRQ930AR	1313210990127	000100414	ETHYLBENZENE	TRI	Pounds																		2013	NO	WISMARQ INDUSTRIES LLC	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047			YES	NO	NO	NO								332812						43.104071	-88.482518	014708275		WID980792063								0		NA												NO	JERRY.NEUBERT@WISMARQ.COM			NO	 	
53066WSMRQ930AR	1313210990103	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	WISMARQ INDUSTRIES LLC	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047			YES	NO	NO	NO								332812						43.104071	-88.482518	014708275		WID980792063								0		NA												NO	JERRY.NEUBERT@WISMARQ.COM			NO	 	
53932KMCHN671SM	1313211090446	007439965	MANGANESE	TRI	Pounds																		2013	NO	EK MACHINE CO INC	671 S MAIN ST	FALL RIVER	COLUMBIA	WI	53932			YES	NO	NO	NO								332322						43.379315	-89.059982											0	O 	FALL RIVER WASTEWATER TREATMENT FACILITY	641 SOUTH MAIN STREET	FALL RIVER	WI	COLUMBIA	53932							NO	TROYS@EKMACHINE.COM			YES	 	
