TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
53051GKNSNN92W1	1313211719303	007440508	COPPER	TRI	2013	GKN SINTER METALS	N92 W15800 MEGAL DR	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								332117						43.185142	-88.102505	006423594								GKN N.A. INC	006423594	Waste and scrap reduction programs.	NO	TERRY.KROENI9NG@GKNSINTERMETALS.COM			YES	 	
53051GKNSNN92W1	1313211719315	007440020	NICKEL	TRI	2013	GKN SINTER METALS	N92 W15800 MEGAL DR	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								332117						43.185142	-88.102505	006423594								GKN N.A. INC	006423594	Waste Reduction and Scrap reduction - plant closing in 12/30/2014.	NO	TERRY.KROENI9NG@GKNSINTERMETALS.COM			YES	 	
5302WCMBRDW132N	1313211771629	000075058	ACETONITRILE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771631	000075092	DICHLOROMETHANE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping|W42:DCM will be replaced with methanol|T04:CML and Client	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771643	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W42:reduction of DCM will reduce the production of HCl|T04:CML and client|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771668	001634044	METHYL TERT-BUTYL ETHER	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771670	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771682	000108883	TOLUENE	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping|W54:Bulk shipments are now suppling toluene requirements|T04:CML and customer team	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
5302WCMBRDW132N	1313211771656	000067561	METHANOL	TRI	2013	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022			YES	NO	YES	NO								325412	541712					43.208756	-88.073337	054452136										|W13:Thermal oxidizer is on a preventive manintenance schedule with better record keeping	YES	R.MONTEFUSCO@C-MLABS.COM			NO	 	
53573MSCDPPOBOX	1313211708312	007697372	NITRIC ACID	TRI	2013	MUSCODA PROTEIN PRODUCTS	960 INDUSTRIAL DR	MUSCODA	GRANT	WI	53573			YES	NO	NO	NO								311514	311513					43.18592	-90.43053											The facility built a waste water treatment plant which was in operation for the last four months of the year.	NO	DGAROUTTE@MEISTERCHEESE.COM			NO	 	
53573MSCDPPOBOX	1313211708300	N511	NITRATE COMPOUNDS	TRI	2013	MUSCODA PROTEIN PRODUCTS	960 INDUSTRIAL DR	MUSCODA	GRANT	WI	53573			YES	NO	NO	NO								311514	311513					43.18592	-90.43053											Facility built a biological waste water treatment plant and was in operation for the last four months of the year.	NO	DGAROUTTE@MEISTERCHEESE.COM			NO	 	
53573MSCDPPOBOX	1313211708324	000079210	PERACETIC ACID	TRI	2013	MUSCODA PROTEIN PRODUCTS	960 INDUSTRIAL DR	MUSCODA	GRANT	WI	53573			YES	NO	NO	NO								311514	311513					43.18592	-90.43053											The facility built a biological waste water treatment facility and it was in operation for the last four months of the year.	NO	DGAROUTTE@MEISTERCHEESE.COM			NO	 	
53051RBCRPN92W1	1313211191010	000108101	METHYL ISOBUTYL KETONE	TRI	2013	QUEST SPECIALTY COATINGS LLC - MENOMONEE FALLS	N92 W14701 ANTHONY AVE	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								325510						43.183583	-88.092222	006437495								QUEST SPECIALTY CHEMICALS INC	132338364	|T11:Installed new inventory control system.	NO	JBOSS@QUEST-IP.COM			NO	 	
53051RBCRPN92W1	1313211190994	N230	CERTAIN GLYCOL ETHERS	TRI	2013	QUEST SPECIALTY COATINGS LLC - MENOMONEE FALLS	N92 W14701 ANTHONY AVE	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								325510						43.183583	-88.092222	006437495								QUEST SPECIALTY CHEMICALS INC	132338364	|T11:Installed a new inventory control system.	NO	JBOSS@QUEST-IP.COM			NO	 	
53051RBCRPN92W1	1313211191034	000110543	N-HEXANE	TRI	2013	QUEST SPECIALTY COATINGS LLC - MENOMONEE FALLS	N92 W14701 ANTHONY AVE	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								325510						43.183583	-88.092222	006437495								QUEST SPECIALTY CHEMICALS INC	132338364	|T11:Installed new inventory control system.	NO	JBOSS@QUEST-IP.COM			NO	 	
53051RBCRPN92W1	1313211191008	000100414	ETHYLBENZENE	TRI	2013	QUEST SPECIALTY COATINGS LLC - MENOMONEE FALLS	N92 W14701 ANTHONY AVE	MENOMONEE FALLS	WAUKESHA	WI	53051			YES	NO	NO	NO								325510						43.183583	-88.092222	006437495								QUEST SPECIALTY CHEMICALS INC	132338364	|T11:Installed new inventory control system.	NO	JBOSS@QUEST-IP.COM			NO	 	
