TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
93446SNBNK1740C	1312210210946	007697372	NITRIC ACID	TRI	2012	JOSLYN SUNBANK CO LLC	1740 COMMERCE WAY	PASO ROBLES	SAN LUIS OBISPO	CA	93446	YES	NO	NO	NO								335932	332813					35.610306	-120.6527	009545658								MEGGITT USA	178164171	Increased automation for recordkeeping and maintainence	NO	PHARRIS@SUNBANKCORP.COM			NO	 	
94952SCSTG599TO	1312209921788	001336363	POLYCHLORINATED BIPHENYLS	PBT	2012	US COAST GUARD TRAINING CENTER PETALUMA	599 TOMALES RD	PETALUMA	SONOMA	CA	94952	YES	NO	YES	NO								611513	611519					38.257432	-122.788554									US DEPARTMENT OF HOMELAND SECURITY		This is a onetime reported increase for Polychlorinated biphenyls (PCBs), due to the closure of an outdated Electronics Technician Maintenance and Repair course for the support of the old Maritime Long Range Aid to Navigation, version "C" (LORAN C) system.  This course had been in service on U. S. Coast Guard Training Center Petaluma since the late 1970¿s and utilized a multitude of various sized electrical capacitors that contained PCBs.  This course ended in late 2011 and in April 2012 the capacitors with a combined total weight of 3164 Lbs were removed and properly disposed of under TSCA rules and regulations.  Out of the 3164 LBS it is estimated that there was approximately 450 lbs of capacitor oil containing PCBs.|SRNA:There were no "Barriers to Source Reduction" . due to this was a one time event to dispose of electrical capacitors containig PCB oils.	YES	GREGORY.M.HAAS@USCG.MIL			NO	 	
91749CMCCH18383	1312210151763	000079210	PERACETIC ACID	TRI	2012	ECOLAB INC	18383 E RAILROAD ST	CITY OF INDUSTRY	LOS ANGELES	CA	91748	YES	NO	NO	NO								325611						33.997163	-117.901876	006154611								ECOLAB INC	030841597	|T01:perform frequent audits for inventory cycle counts|W29:utilize potentially expired materials back into the process|T11:utilize potentially expired materials back into the process	NO	ROMAN.BLAHOSKI@ECOLAB.COM			NO	 	
95351FSTRF415KA	1312210032126	007697372	NITRIC ACID	TRI	2012	FOSTER DAIRY FARMS DBA CRYSTAL CREAMERY	415 KANSAS AVE	MODESTO	STANISLAUS	CA	95351	YES	NO	NO	NO								311511	311514	311512	311520			37.64635	-121.01188	849761499								FOSTER FARMS	051675197	Effective 2013 Crystal Creamery implemented a sustainability program.  This program is headed by a member of management to review, implement, train and coordinate reduction of water consumption, usage, sludge and recycling.|SRNA:Insufficient capital to install new source reduction equipment or implement new source reduction activities/initiatives.	NO	LMIRANDA@CRYSTALCREAMERY.COM			NO	 	
90066TLDYN12964	1312210315800	N420	LEAD COMPOUNDS	PBT	2012	TELEDYNE MICROELECTRONIC TECHNOLOGIES	12964 PANAMA ST	LOS ANGELES	LOS ANGELES	CA	90066	YES	NO	NO	NO								334413						33.983345	-118.428689	083780916								TELEDYNE TECHNOLOGIES INC	009578813	SRNA:As a result of product line relocation to another Teledyne business unit, no pollution prevention or source reduction measures were required for this reporting period.	NO	MSHEARER@TELEDYNE.COM			YES	 	
91748SGMPL1040S	1312210384451	007440020	NICKEL	TRI	2012	SIGMA PLATING CO INC	1040 S OTTERBEIN AVE	ROWLAND HEIGHTS	LOS ANGELES	CA	91748	YES	NO	NO	NO								332813						33.996833	-117.883773	053866166										NA|W13:NA|T01:NA|T05:NA	NO	HBASINILLO@SIGMAPLATING.COM			YES	 	
92631VSTPN2020E	1312210624781	N230	CERTAIN GLYCOL ETHERS	TRI	2012	VISTA PAINT CORP	2020 E ORANGETHORPE AVE	FULLERTON	ORANGE	CA	928315327	YES	NO	NO	NO								325510						33.85984	-117.8902	008387474								VISTA PAINT CORP	008387474	SRNA:CONTINUE TO WORK ON TIGHTER FORMULATIONS THAT WIL RESULT IN LOWER EMISSIONS.	NO	JLONG@VISTAPAINT.COM			NO	 	
90670PGPND13429	1312210318768	007664417	AMMONIA	TRI	2012	HERAEUS PRECIOUS METALS NA LLC	13429 ALONDRA BLVD	SANTA FE SPRINGS	LOS ANGELES	CA	90670	YES	NO	NO	NO								331492						33.887859	-118.045863	056677503								HERAEUS		|W58:PROCESS EFFICIENCY IMPLEMENTATION	NO	PETER.ECKERT@HERAEUS.COM			NO	 	
93561CLVRS13573	1312210034765	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156	YES	NO	NO	NO								327310						35.122466	-118.368137	152477717								LEHIGH HANSON	001316355	Recycling of mill balls	NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
94952SCSTG599TO	1312209921776	N458	MERCURY COMPOUNDS	PBT	2012	US COAST GUARD TRAINING CENTER PETALUMA	599 TOMALES RD	PETALUMA	SONOMA	CA	94952	YES	NO	YES	NO								611513	611519					38.257432	-122.788554									US DEPARTMENT OF HOMELAND SECURITY		The reported quantity of 1 pound is a high estimate for recycled off site.  The items that are sent off of this facility are Fluroescent Bulbs (approximately 500 bulbs of various sizes a year), Dental Amalgam, Thermometers containing  and occassionally a electrical switch containing Mercury.  The reported quantity of 1 pound for Fugative Emmissions is a high estimate also.  This emmission is generated from the #2 Diesel Fuel used in various equipment on the facility.|SRNA:There are no Barriers to Source Reduction.	YES	GREGORY.M.HAAS@USCG.MIL			YES	 	
