TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
19713SPCLT650DA	1313211117698	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2013	AEARO TECHNOLOGIES LLC	650 DAWSON DR	NEWARK	NEW CASTLE	DE	19713			YES	NO	NO	NO								326150						39.649444	-75.731944	615239571								3M CO	877113795	2014 projects have been to include this process in 3M's Process Hazard Management program.  This will introduce additional procedures and control mechanisms.	NO	TOM.FLAHERTY@MMM.COM			NO	 	
19934CMDLMRTE10	1313211128145	007439965	MANGANESE	TRI	2013	HANDYTUBE CORP	124 VEPCO BLVD	CAMDEN	KENT	DE	19934			YES	NO	NO	NO								331210						39.10974	-75.55563	057241416								HANDY & HARMAN	002028876	99.84% of scrap material was recycled.	NO	JCOATES@HANDYTUBE.COM			YES	 	
19934CMDLMRTE10	1313211128133	007440473	CHROMIUM	TRI	2013	HANDYTUBE CORP	124 VEPCO BLVD	CAMDEN	KENT	DE	19934			YES	NO	NO	NO								331210						39.10974	-75.55563	057241416								HANDY & HARMAN	002028876	99.8% of the material that we were unable to use of Chromium was recycled.	NO	JCOATES@HANDYTUBE.COM			YES	 	
19934CMDLMRTE10	1313211128158	007440020	NICKEL	TRI	2013	HANDYTUBE CORP	124 VEPCO BLVD	CAMDEN	KENT	DE	19934			YES	NO	NO	NO								331210						39.10974	-75.55563	057241416								HANDY & HARMAN	002028876	99.7% of scrap material was recycled.	NO	JCOATES@HANDYTUBE.COM			YES	 	
1970WJHNSN5PATR	1313211596919	N420	LEAD COMPOUNDS	PBT	2013	JOHNSON CONTROLS INC DISTRIBUTION CENTER	50 PATRIOT DR	MIDDLETOWN	NEW CASTLE	DE	19709			YES	NO	NO	NO								335911						39.43926	-75.74064									JOHNSON CONTROLS INC	006092860	|W13:Continue to get a better understanding on how to manage our scheduling and manage especially with AMG power sports technology.|T06:Continue to use HPT (High Performance Teams) to discuss how we can make things better that the facility.|W31:Additional racking and the addition to a new robot stacker has increased the effenticy and productivity of stacking product.	NO	RICK.A.THOMPSON@JCI.COM			YES	 	
19706FRMSPSCHOO	1313211420690	000108054	VINYL ACETATE	TRI	2013	FORMOSA PLASTICS CORP DE	780 SCHOOLHOUSE RD	DELAWARE CITY	NEW CASTLE	DE	197060320			YES	NO	NO	NO								325211						39.5851	-75.6492	106238223								FORMOSA PLASTICS CORP USA	039944004	|T03:An audit of the Laboratory Information System revealed an error in the software's calculations for residual vinyl acetate	NO	KBENNETT@FDDE.FPCUSA.COM			NO	 	
19966NTRVT405ST	1313211231687	N458	MERCURY COMPOUNDS	PBT	2013	INTERVET INC (DBA MERCK ANIMAL HEALTH)	29160 INTERVET LN	MILLSBORO	SUSSEX	DE	19966			YES	NO	NO	NO								325414						38.58897	-75.28034									MERCK & CO INC	054554290	|T04:Reduced the amount of expired emulsion antigen containing thimerosal from needing to be disposed of at the end of the year. However the amount of our off-spec final product significantly increased in 2013.	NO	TOM_BASTIAN@MERCK.COM			YES	 	
1972WVSDLW511CA	1313211189220	007439921	LEAD	TRI	2013	V&S DELAWARE GALVANIZING LLC	511 CARROLL DR	NEW CASTLE	NEW CASTLE	DE	19720			YES	NO	NO	NO								332812						39.652577	-75.596844									VOIGT & SCHWEITZER LLC		V&S Delaware Galvanizing implemented a filter press to recirculate the flux solution.  This has reduced the volume of hazardous waste shipped out when sludge from the flux tank was removed and shipped. It has also reduced the frequency of shipping out spent flux solution.|W51:A filter press was added to the flux tank to remove sludge.|T01:Management review continually looks for ways to reduce the amount of hazardous waste sent out from each of the V&S sites.	NO	JOHNNYR@HOTDIPGALV.COM			YES	 	
1972WVSDLW511CA	1313211189257	N982	ZINC COMPOUNDS	TRI	2013	V&S DELAWARE GALVANIZING LLC	511 CARROLL DR	NEW CASTLE	NEW CASTLE	DE	19720			YES	NO	NO	NO								332812						39.652577	-75.596844									VOIGT & SCHWEITZER LLC		V&S Dleaware Galvanizing implemented a filter press to recirculate the flux solution.  This has reduced the volume of hazardous waste shipped out when sludge from the flux tank was removed and shipped.  It has also reduced the frequency of shipping out spent flux solution.|W51:A filter press was added to the flux tank to remove sludge.|T01:Management review continually looks for ways to reduce the amount of hazardous waste sent out from each of the V&S sites.	NO	JOHNNYR@HOTDIPGALV.COM			YES	 	
19947MFGJSEIGHT	1313211001704	000100425	STYRENE	TRI	2013	JUSTIN TANKS LLC	21413 CEDAR CREEK AVE	GEORGETOWN	SUSSEX	DE	199476306			YES	NO	NO	NO								326199						38.69384	-75.35199	021957444										|W49:Where suitable to end use chemical exposure environment and our manufacturing processes, attempt to use lower styrene content resins as they become available.	NO	EMSHORT@JUSTINTANKS.COM			NO	 	
